"BehaviorSpace results (NetLogo 6.0.4)"
"baseline.nlogo"
"bubble field 5x5"
"04/06/2019 19:42:43:245 -0400"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","399","0","399"
"[run number]","experiment-number","random-seed","[step]","number-of-collisions","max-nav-error","count mine-contacts","marker-mean","marker-std-dev"
"82","81","1","3376","0","542.6960591276049","54","63.55096016940223","27.956628117955113"
"83","82","1","4444","0","239.147113239857","62","26.540869572589507","7.6279274394999215"
"84","83","1","3772","0","174.05666783695006","74","19.444575452219656","8.296325185224472"
"85","84","1","3480","0","256.20103733569044","69","32.684316527666006","6.955808392839506"
"90","89","1","4096","0","508.2608728685313","71","37.27514662181495","12.980494965832557"
"86","85","1","5109","0","653.7415943587916","56","57.12925258438026","29.61293940323728"
"93","92","1","3597","0","137.82275105076937","30","22.16759129731233","1.0014350810205184"
"89","88","1","3889","0","69.3252844190933","78","9.536581454679444","2.3204588975591753"
"88","87","1","4275","5","299.84606772269296","81","13.015524735657532","6.529020473985966"
"91","90","1","30000","0","966.2223138389811","24","92.68135173842775","18.810393048677106"
"94","93","1","4340","0","583.2010381395067","75","20.577008590525114","16.704205259954854"
"92","91","1","3398","0","806.1901959123893","71","52.979826826421544","29.98935746111546"
"95","94","1","5141","0","188.00854950607493","61","19.051345816618884","5.19269804008218"
"96","95","1","3456","0","404.1471282689619","74","20.646830258827357","16.316961200176156"
"98","97","1","5315","2","1199.7302424990007","68","59.78364883202356","34.824271889028765"
"99","98","1","5333","0","429.6890446782516","49","33.59785417158776","6.6144938619124085"
"97","96","1","3671","0","217.85078717630515","78","12.02483634996253","9.460233764910438"
"100","99","1","7375","0","1416.765602274434","32","115.91339601219774","63.973633394032134"
"101","100","1","5953","0","1004.2037817030304","77","34.20776972128412","32.38726510823583"
"102","101","1","6602","0","97.18192890430916","74","11.568446337970066","2.9191226948922653"
"87","86","1","30000","2","2745.738893802706","73","94.04662687106162","79.56919346613348"
"103","102","1","10029","2","411.3672765588035","66","5.2322576277949455","1.60656797488023"
"104","103","1","6174","0","772.700580938282","46","101.10269257951859","36.35953751762792"
"106","105","1","7708","0","1231.4870188563498","61","6.341685699010662","3.1443477619316074"
"105","104","1","9049","4","352.349777155653","76","35.03935592937908","20.242062783454298"
"107","106","1","6915","0","238.0363277062298","70","26.179187177257006","4.701725182480762"
"108","107","1","8519","0","1269.9730350720697","58","104.82813156082328","56.16717219414739"
"109","108","1","5770","0","753.5882219155676","72","56.70249877184655","26.690661201735207"
"110","109","1","7055","0","221.0893007947594","66","20.62487022529115","9.457925077103411"
"111","110","1","5797","0","634.7901994598644","55","11.512455257795974","3.050663929224389"
"113","112","1","8866","0","709.1769470687746","74","40.22243495328714","27.939826726115463"
"115","114","1","10546","0","1781.8672911206315","54","121.15830033795426","37.13710053027236"
"116","115","1","5032","0","324.22763944163535","80","29.87155872630924","19.93965295084242"
"117","116","1","6884","0","31.51400518952968","42","2.4309001238666137","0.9370509265323635"
"114","113","1","7115","0","714.461624476191","100","84.38300272607768","48.378640682208605"
"119","118","1","8571","3","1572.7163637021918","58","84.49131628022091","9.111171527067679"
"118","117","1","26628","4","1832.5361140216614","79","39.63046993476555","21.519844584708025"
"112","111","1","30000","3","1891.522394333229","80","166.73121520514613","51.97319130701879"
"120","119","1","9849","0","602.466488303511","100","33.15597344731848","33.06236670051213"
"122","121","1","5649","0","1160.0235748135997","100","42.734444661328524","27.711298374349816"
"126","125","1","5221","3","1006.9600248347961","62","37.49669359514124","44.2118421458668"
"127","126","1","6094","0","1141.8652334037224","66","65.16980589988604","51.864091668521986"
"123","122","1","5304","0","588.4861789586904","62","52.16609787996758","48.43066956919118"
"125","124","1","6220","0","213.17332134164678","78","18.20294374771378","4.199385292789607"
"121","120","1","30000","15","1826.9431605502448","61","33.308828510536515","32.26987041797783"
"130","0","3","5982","2","753.195091186339","57","51.39949254299336","14.454366891487618"
"132","2","3","5544","0","298.0054435149461","56","23.84952144016333","14.859796919343522"
"129","128","1","8270","0","323.08714917014976","56","15.321570769126057","9.42612644046391"
"131","1","3","8891","0","1195.4183545595354","58","64.57366938262622","52.61804419900011"
"124","123","1","11270","3","408.9184882705984","100","11.7080732944075","7.991341720665411"
"128","127","1","6579","0","787.4861935824016","69","14.039250799710123","3.582737222698616"
"133","3","3","5491","0","540.6601973526962","75","61.527255420162525","21.755562084675095"
"134","4","3","8302","4","838.643249577325","37","12.658126211079418","1.7643637572426318"
"136","6","3","7591","0","26.071936553705243","60","1.6986287018911008","0.7523107043127867"
