"BehaviorSpace results (NetLogo 6.0.4)"
"baseline.nlogo"
"bubble field 5 vertical"
"04/08/2019 01:43:59:358 -0400"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","399","0","399"
"[run number]","experiment-number","random-seed","[step]","number-of-collisions","max-nav-error","count mine-contacts","marker-mean","marker-std-dev"
"81","80","1","3691","0","444.6832893960769","63","36.32730334533228","14.827432623087901"
"82","81","1","3362","0","198.05582533870054","94","21.40413602375854","4.747813418713902"
"84","83","1","3773","1","187.4425079482654","87","14.245925505573494","9.085361511846726"
"85","84","1","3478","0","305.8340667624153","95","20.291794701657352","8.12706255913667"
"83","82","1","4446","3","402.6250929386162","61","39.27361196283757","15.971932749346623"
"90","89","1","4080","0","929.0937199190631","85","54.240757151208236","29.73450302256569"
"87","86","1","4306","0","1313.5286133334494","90","74.89877631343768","71.68964843495964"
"91","90","1","5695","0","1915.2746416282685","52","34.20334982129074","15.497160396767434"
"86","85","1","5095","0","1699.2661430301748","90","28.077027624542886","13.960472793562092"
"93","92","1","3605","0","211.3581097206461","32","20.09033953095844","6.677932003829851"
"89","88","1","3823","0","48.65898539686984","94","4.057190088501645","2.0443947057343084"
"88","87","1","4265","0","54.968723673881854","90","6.355817693820413","2.5954746327627696"
"92","91","1","3367","0","194.24989077081784","95","14.436830017854737","13.1125250358693"
"94","93","1","4761","0","1733.1778210610444","94","69.45140825235345","29.12952147382275"
"95","94","1","5170","0","528.8824188599087","78","60.97592067517555","25.834211193164773"
"96","95","1","3448","0","413.61569585025103","87","31.49471117396","16.749389204178275"
"98","97","1","5322","0","1366.5839934075777","72","21.444135068372134","15.156398663492388"
"97","96","1","3687","0","849.5610014495679","90","28.690651943131833","16.643044960144028"
"99","98","1","5333","0","268.235351230142","62","20.148064019436028","6.355919281394152"
"101","100","1","5873","0","744.6414960639779","85","84.47616301286568","30.131249349695107"
"102","101","1","6557","0","181.50929077154927","96","13.010664384585953","9.762580955910803"
"100","99","1","6921","0","730.1077889585662","76","66.22708821463131","31.22892888427595"
"104","103","1","6173","7","323.83928975521076","75","32.77350713372241","19.030090490498264"
"103","102","1","10022","0","150.00576566815909","73","21.233700854169893","4.453306870319822"
"106","105","1","7733","0","47.541841206923266","98","4.872201979521207","2.581696372619208"
"107","106","1","6912","0","396.5390149442967","82","10.879046192917537","5.472563945932761"
"105","104","1","30000","0","2582.5452157763225","72","142.08879113965634","63.296034351723534"
"109","108","1","10142","0","1821.3864127883676","82","44.66502016154938","24.873099782779665"
"108","107","1","13636","0","1889.3125399073515","92","102.56658286366432","48.66652182809689"
"110","109","1","7052","0","300.21176518679835","93","17.014874102835428","9.245723956707561"
"111","110","1","5793","0","471.23421716165876","71","34.06168012510859","20.175271236131376"
"112","111","1","6522","0","537.4500660581716","73","78.6546406027341","17.710937827176625"
"113","112","1","8920","0","1222.4300456019992","78","61.36974457998615","38.639125518528395"
"116","115","1","5033","0","173.85341326425606","89","11.090508865814007","7.910764121821648"
"114","113","1","7106","0","588.2303466342305","100","34.90906573777552","31.522568499331488"
"118","117","1","10247","0","1325.9121348652534","92","97.7578996300643","48.985557310340425"
"117","116","1","6895","0","23.443036907608853","47","1.9746018950953739","0.216556271867582"
"119","118","1","8515","0","1736.6156064010797","67","71.702641055112","33.05394452277893"
"115","114","1","30000","0","2827.658889596857","61","56.63121306740875","25.556567114164306"
"120","119","1","9840","0","839.3977972787286","100","16.69865309471465","11.971114981890604"
"121","120","1","9806","0","313.7741063583586","83","13.515188799188905","8.62323683612019"
"122","121","1","5628","0","651.9852864913242","100","44.615021763528695","34.25661585200807"
"123","122","1","5315","0","272.62080670925013","89","26.876004184450846","12.47724443831174"
"126","125","1","5137","3","285.6312197414567","100","26.598790026520664","10.788996957459458"
"127","126","1","6121","0","898.3937302543206","80","76.7488457912417","45.66983267016445"
"125","124","1","6232","0","434.2709220563104","93","13.189018881471483","14.593618075094998"
"130","0","3","5891","0","781.2640403074561","91","21.77697205615319","3.986900237253029"
"128","127","1","6594","0","801.9211345220061","92","43.596304835699414","24.866814922656758"
"131","1","3","8770","0","822.0641312117509","77","95.86510260539802","28.026513874948503"
"132","2","3","5544","0","521.3373430864972","94","52.94545512737313","25.575768934477562"
"129","128","1","8297","0","463.01152722775777","80","42.61583647038418","24.34499375127589"
"133","3","3","5393","0","33.094367606345465","93","3.4333762591447856","1.1023895868694393"
"124","123","1","11540","0","174.95409781566227","100","16.698331101683998","9.133774073997031"
"134","4","3","8309","0","1047.3169163658306","62","94.0575272109302","30.97541356519578"
"136","6","3","7603","4","13.631368830914841","98","1.3883095531553582","0.7682102034351763"
"139","9","3","8362","0","1128.6901201579058","82","68.98877024083109","36.893127249709245"
"140","10","3","6533","0","384.72419448761434","48","25.337750250635192","9.290858444637438"
"138","8","3","7461","0","636.0894217894029","43","9.698600824030677","2.2698759155039068"
"141","11","3","7791","0","199.25263129665112","91","33.55863581049047","3.8249472274424923"
"137","7","3","5800","0","53.19174214154971","86","5.3138209624127315","1.838921444997757"
"142","12","3","5437","0","637.0870528626151","94","63.2991306323104","38.26600012843231"
"135","5","3","5458","3","1053.1124322938458","84","60.791504902471246","41.12311034508485"
"143","13","3","8135","0","385.1323019753664","90","51.00165013915533","17.02570878699033"
"147","17","3","5539","0","225.25292943852668","92","23.228978267866978","12.940674280365537"
"146","16","3","10148","0","750.3762031311514","92","18.136780697755636","16.260626621333742"
"144","14","3","5103","0","293.023336453327","87","12.8146652357741","5.42192249692355"
"149","19","3","7884","0","564.6384143927967","75","34.67475248007306","24.420912878174235"
"148","18","3","7243","0","558.0091147797743","96","25.680797905369232","10.360044424593964"
"150","20","3","4854","0","24.11480206457555","81","3.6335315964488446","0.5757210449217479"
"151","21","3","5437","0","12.97392849478154","100","1.2868418788488836","0.49955563763683764"
"152","22","3","6531","0","1304.3538016090724","64","50.47393573336061","65.6730220321364"
"153","23","3","6989","0","298.49309680222717","100","27.902573124643567","13.85843827319118"
"154","24","3","6470","2","290.74936678433136","77","29.396451068854212","13.59151857019206"
"156","26","3","9418","0","512.8329004469177","92","29.25979870985812","22.78916221797693"
"155","25","3","8501","0","79.54348887698805","100","2.2181160914946516","1.3783081303939884"
"157","27","3","8144","0","484.39987045310176","98","56.14959456119465","22.64473268067786"
"145","15","3","7473","4","598.5658360706032","89","30.644521806623448","14.436530887391141"
"158","28","3","5719","0","53.58272844051911","82","6.828547571104406","1.5068945454543423"
"159","29","3","4875","0","289.59587664927153","100","39.8438089233475","8.0130509879176"
"161","31","3","7554","0","798.4280110751401","93","67.33319397530097","32.78291833924939"
"160","30","3","8842","0","487.8146253448236","77","38.87759290872364","17.312478308526593"
"162","32","3","4658","0","384.81237880423174","64","43.67468819981974","17.30552379546002"
"164","34","3","3883","0","145.35929650249747","98","12.2145035159598","5.128402004303063"
"163","33","3","4639","0","916.4194947758853","100","14.330244212188354","8.137226383859995"
"165","35","3","4259","0","500.1999494981013","91","21.31470577177222","9.319642729030095"
"167","37","3","3304","0","637.273623294915","100","29.1134009335174","22.098985911022954"
"169","39","3","3397","0","263.41719642349227","100","8.314359163839496","5.506219722035378"
"166","36","3","3959","0","811.623996012333","64","73.92938426457864","16.816076804674736"
"170","40","3","3755","0","801.6082572409142","97","36.773837248472105","32.897829551213206"
"168","38","3","4155","2","231.69423561574646","83","24.933414709143037","10.55042643281967"
"171","41","3","3901","0","990.2518509036565","100","15.491251466264899","8.18045156952046"
"172","42","3","4066","2","629.6805114693369","93","28.609448854061803","14.613533154091982"
"174","44","3","3801","0","822.541781580524","75","36.27837523393351","30.908212751302464"
"173","43","3","4434","0","157.5254493775815","98","17.466085247263933","6.764646630951505"
"176","46","3","3983","0","41.072224285579075","39","3.056076475449192","1.17413556343134"
"178","48","3","3911","0","214.62667493977196","100","16.51663960645274","6.718088676912062"
"177","47","3","3670","1","464.30838275068004","91","44.706075103841485","23.591475042839086"
"179","49","3","3738","0","49.08972959986236","90","4.272558710696072","2.1069399140329943"
"175","45","3","4288","0","427.2213754341624","85","36.94579275302763","10.811642380070866"
"180","50","3","4907","0","1306.8721075561905","90","61.63148195114859","31.684530087098036"
"181","51","3","3905","0","630.8376858895832","91","39.0366586844161","27.786070753280722"
"182","52","3","3405","0","31.244211717133318","90","3.710356418429132","1.1314895628214354"
"183","53","3","3484","1","175.6868686410773","78","28.184892311475988","4.871162018743382"
"184","54","3","3289","0","455.30800849077133","74","24.006924553178127","14.576413896450918"
"185","55","3","3286","0","298.01784008229686","84","15.862541201253729","8.279628996368391"
"186","56","3","4425","0","99.7951692734754","63","10.909638153277141","4.551213301080688"
"187","57","3","4630","0","58.806546074422776","94","4.331157535487715","1.9390112073615509"
"188","58","3","3285","2","824.3846635061647","55","80.53333956322835","39.943528847213706"
"189","59","3","4109","0","922.3044382811536","83","44.64769866626942","26.91710434894219"
"190","60","3","4758","3","74.85500485342293","82","10.540820776389292","2.90276697198223"
"191","61","3","4193","0","227.65538558570015","93","8.115056730881797","3.8383449840478137"
"192","62","3","3942","0","646.181277970279","79","35.21823801032243","31.051273784350663"
"193","63","3","3516","0","753.1592028766568","93","48.09050958090757","37.81458594867649"
"194","64","3","4957","0","431.02749178172496","87","27.51426548714557","9.060104483221096"
"196","66","3","3484","0","227.5022406184682","50","13.343880627054624","4.6314052362138405"
"195","65","3","4278","0","555.6650322299108","100","32.66934666694143","22.29037527327011"
