"BehaviorSpace results (NetLogo 6.0.4)"
"baseline.nlogo"
"lone killer uuv centered"
"04/09/2019 19:31:19:245 -0400"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","399","0","399"
"[run number]","experiment-number","random-seed","[step]","number-of-collisions","max-nav-error","count mine-contacts","marker-mean","marker-std-dev","kill-made"
"491","103","8","6184","0","707.5569295826529","100","25.534033808073612","14.916969544362855","false"
"499","111","8","291","0","18.989944066579994","0","3.557320821578166","0.15362286150791712","false"
"500","112","8","1007","0","69.57477415569478","0","6.01034584896344","4.402426890578727","false"
"502","114","8","402","0","5.025317520004079","0","0","0","false"
"490","102","8","10025","0","105.9595726341995","100","15.069752413543323","5.677491573799048","false"
"505","117","8","886","0","61.91617024342985","0","4.585095092679142","4.025815847311436","false"
"506","118","8","439","0","14.756644407089059","0","2.6297974601965546","0.3768849745587949","false"
"503","115","8","1401","0","210.6905505192937","0","15.750975439341982","9.33357756545832","false"
"507","119","8","890","0","75.05018391322606","0","8.475539907519213","4.140523791946288","false"
"508","120","8","755","0","39.10456337239053","0","0","0","false"
"504","116","8","1034","0","24.996210416300613","0","0","0","false"
"501","113","8","1376","0","207.98685560349594","0","6.922755336176537","4.543453287544962","false"
"513","125","8","617","0","235.61521120505398","0","22.323541073216727","13.539731844458183","false"
"509","121","8","1766","0","220.88256956709324","0","16.881995522910533","14.18571161998709","false"
"514","126","8","1601","0","115.92832231353883","0","11.087012193850118","7.276065191124798","false"
"517","0","22","160","0","11.981615780445708","0","0","0","false"
"510","122","8","1625","0","211.57080504261756","0","12.25095021442083","16.183584592061607","false"
"515","127","8","1727","0","116.0367643085983","0","6.488154677247974","5.844698255058513","false"
"512","124","8","1828","0","130.97801993697996","0","12.179103905870939","8.508757429825065","false"
"519","2","22","240","0","13.47123459486091","0","1.577537287575389","0.5053140478221211","false"
"518","1","22","231","0","7.233373065704495","0","0","0","false"
"520","3","22","236","0","6.040048800535561","0","0","0","false"
"479","91","8","3387","0","764.4220423534134","100","23.201769984939357","19.189205694951013","false"
"523","6","22","307","0","0.7533263812373591","0","0.09428783889851731","0","false"
"521","4","22","278","0","10.942070344792409","0","0","0","false"
"526","9","22","267","0","32.87247877472085","0","4.979658205276475","0.754060841249941","false"
"529","12","22","298","0","65.19659226083749","0","7.55008153436178","2.801587942371931","false"
"524","7","22","369","0","15.37571818900959","0","1.444982949217081","0.8288078147133747","false"
"527","10","22","2008","0","147.14015043596953","0","28.734173616095084","0.30496416525730935","false"
"522","5","22","175","0","30.597185173412406","0","0","0","false"
"525","8","22","1865","0","205.2271186856256","0","37.62148193539282","0.050075264627844555","false"
"530","13","22","696","0","153.57558443529885","0","16.961832763447312","8.56704918456359","false"
"528","11","22","2076","0","170.50335105032826","0","9.060284337160828","4.514492419540283","false"
"531","14","22","311","0","4.093334538831704","0","0.619266830783579","0.07062203601433167","false"
"534","17","22","483","0","10.904948287355731","0","1.0217560829192085","0.4805700572441184","false"
"536","19","22","608","0","15.0892033234325","0","1.4779422103233884","0.8716813781847976","false"
"533","16","22","1879","0","52.24221479483922","0","2.5032476114836393","1.6160271105490036","false"
"537","20","22","1219","0","8.132878884395108","0","0.7296235352655678","0.3305367145865257","false"
"532","15","22","425","0","20.509327244892415","0","2.2542669519411267","0.9816139845422454","false"
"539","22","22","469","0","10.725241649036686","0","0.750131336794652","0.2952565288209308","false"
"535","18","22","1457","0","57.948873974730155","0","2.9808435116659564","1.5164369503021495","false"
"541","24","22","261","0","3.597748902460611","0","0.6440633456175497","0.06456676356402355","false"
"542","25","22","349","0","2.0867725112766458","0","0.15930490134731448","0.0885141580192294","false"
"543","26","22","179","0","10.698698941681382","0","0","0","false"
"540","23","22","633","0","198.87509983537555","0","25.339687453492775","6.194762954984134","false"
"544","27","22","370","0","4.990920211619238","0","0","0","false"
"545","28","22","303","0","3.9852433554612743","0","0.6802575607296997","0.026552462442322733","false"
"546","29","22","335","0","23.028023114502993","0","1.718234242377164","1.3743262040477673","false"
"538","21","22","1714","0","9.654303320284875","0","0.9240659902608928","0.6299192539921454","false"
"547","30","22","565","0","24.718324789156917","0","2.8674090598631463","1.1271230431746184","false"
"548","31","22","270","0","32.154177552705974","0","5.941310141556868","0.24111607062179674","false"
"511","123","8","3608","0","60.378629780930936","0","4.891530634984368","3.8122560628841358","false"
"516","128","8","4501","0","140.73837298175366","0","12.95651288788478","6.956145994672577","false"
"551","34","22","281","0","8.466643725189751","0","0.6067958894083533","0.5589448758916337","false"
"552","35","22","326","0","17.88656604974189","0","2.2959906987236107","0.7615788136695553","false"
"555","38","22","195","0","8.748277577040557","0","1.0073993583853647","0.694048794598266","false"
"549","32","22","373","0","37.753950466500335","0","0","0","false"
"550","33","22","254","0","28.30774054667532","0","4.4470160629492455","0.9082722684620784","false"
"553","36","22","249","0","3.530502707610777","0","0","0","false"
"554","37","22","628","0","39.1061095167621","0","0.9482197213273752","1.3194129916273758","false"
"556","39","22","308","0","18.523237024131443","0","1.9901595248600363","0.8271662222188885","false"
"558","41","22","595","0","225.1471741179229","0","23.709873610418615","13.10349929916863","false"
"559","42","22","504","0","39.66459335411832","0","3.327600872570958","2.5961414517823203","false"
"561","44","22","280","0","107.43988849875251","0","12.564170039416931","3.308476296728552","false"
"557","40","22","914","0","107.93644447500752","0","10.324635187749443","6.555371881110715","false"
"565","48","22","426","0","27.98272836489614","0","2.1611711544494026","1.4852303972791963","false"
"567","50","22","258","0","37.954871382578915","0","3.096876621037404","1.184332836755904","false"
"562","45","22","310","0","11.143589537733762","0","1.5672404834693465","0.3960250935346834","false"
"568","51","22","263","0","12.358631708781383","0","1.6271686572077018","0.7450164401256003","false"
"560","43","22","1294","0","82.57054692263335","0","4.871681420417332","5.6107388636446665","false"
"564","47","22","798","0","94.9629532341166","0","5.400652204143911","6.378438401228621","false"
"563","46","22","3981","0","54.73338143749959","43","7.693490429082436","2.1870803313740343","false"
"573","56","22","171","0","6.2038853338578415","0","0","0","false"
"572","55","22","331","0","68.97668238561964","0","5.327142712695764","3.9633379192622593","false"
"574","57","22","171","0","1.883776691283561","0","0.31910870285719284","0","false"
"566","49","22","1108","0","40.16052967885476","0","3.0526305049027713","1.952619053531017","false"
"575","58","22","179","0","34.8845171114525","0","0","0","false"
"570","53","22","1039","0","116.5367892382634","0","13.316246478874449","7.089459009302206","false"
"576","59","22","117","0","5.177434664420346","0","0","0","false"
"577","60","22","250","0","4.853189071052512","0","0.7969864793599652","0.15465732245622474","false"
"578","61","22","220","0","4.115885977395556","0","0.6501765562551624","0.0771056544903331","false"
"571","54","22","975","0","290.92199759009935","0","25.676275231024757","17.253413800668252","false"
"579","62","22","173","0","6.925937332845338","0","1.3276737555568958","0.09269913499319055","false"
"580","63","22","214","0","6.657546409223015","0","1.0956104224919077","0.1876093402703016","false"
"569","52","22","909","0","58.85830735942988","0","2.7855230172819474","2.4021611886756262","false"
"581","64","22","400","0","45.067770942120276","0","6.143652367089957","1.9453740545176326","false"
"584","67","22","1155","0","109.66420799995927","0","3.6154518186865228","6.953227245630226","false"
"585","68","22","1120","0","159.84359327026007","0","12.30591914460968","9.448815332648433","false"
"586","69","22","1750","0","76.15799146914794","0","5.725415626542175","4.493973664587648","false"
"589","72","22","447","0","50.667079745313615","0","4.983435202357588","2.385137461673863","false"
"588","71","22","1041","0","273.4869990751617","0","23.08168274006366","21.361158649599417","false"
"587","70","22","4496","0","538.3318712384851","100","10.102037731872356","14.754104222516883","false"
"583","66","22","3475","0","135.95302888292488","88","9.167723013520778","1.2582882256593835","false"
"582","65","22","4283","0","559.4731657710412","100","20.20096471051729","12.340969193543966","false"
"590","73","22","928","0","34.175165522118874","0","2.0626750697850604","2.14277806507236","false"
"591","74","22","887","0","85.44803913760194","0","14.896869829702398","0.02918192251375425","false"
"593","76","22","599","0","54.35943863233533","0","0","0","false"
"595","78","22","314","0","6.2747424709955455","0","1.0508279360117256","0.16031828671690515","false"
"592","75","22","977","0","61.245286568009554","0","8.0235372469181","1.7819708033322443","false"
"594","77","22","1297","0","12.284220303847992","0","1.9701309778003813","0.4778544800016293","false"
"596","79","22","1444","0","216.42397560932625","0","9.401338622096114","13.101482211530621","false"
"600","83","22","175","0","3.3426117586542685","0","0.194602684520713","0.14360118896227922","false"
"598","81","22","733","0","81.86561368154648","0","3.1826986352880606","1.799472931922351","false"
"597","80","22","1957","0","1120.2707347712176","0","29.201937806102634","23.546080947072873","false"
"601","84","22","439","0","10.538989570856312","0","1.2048776255916482","0.6881959781894552","false"
"599","82","22","717","0","37.921406357647854","0","0","0","false"
"603","86","22","1116","0","583.4498489901599","0","9.499657330698733","14.624062294344078","false"
"604","87","22","426","0","17.536387685774773","0","1.350793074133645","1.1044838529600594","false"
"602","85","22","1083","0","746.2493128699782","0","53.93710304139151","58.3146062249463","false"
"609","92","22","1103","0","132.8904462523796","0","21.47062143073955","1.132263676277284","false"
"605","88","22","951","0","10.36197980973131","0","1.0045479584180843","0.5001973909680383","false"
"610","93","22","1169","0","85.98749646286208","0","6.4900035005966545","6.193848767523801","false"
"611","94","22","1095","0","30.91858183417036","0","3.56935250673142","1.1354441708004486","false"
"607","90","22","3612","0","816.8091438007591","81","13.674245656148644","21.155125147393413","false"
"606","89","22","4308","0","1070.223298152096","100","31.924975327228477","25.63095353656255","false"
"615","98","22","1416","0","68.47355464775617","0","6.71113074165194","4.987615823534897","false"
"614","97","22","5330","0","840.07598498495","100","14.872980072388298","9.139591643907387","false"
"612","95","22","1053","0","33.100276449439555","0","3.2935756566183927","1.9175054689242215","false"
"617","100","22","491","0","83.20644505520713","0","10.901067574608597","2.907159740771176","false"
"616","99","22","2111","0","439.8282067013504","0","44.72960705877735","31.961465677063767","false"
"621","104","22","842","0","14.828914464544026","0","1.5710355932784053","0.7260843616424167","false"
"618","101","22","3547","0","101.04376704643327","0","11.638259906729559","4.850862574929581","false"
"620","103","22","2001","0","218.76205795380275","0","12.57495095706355","14.013454501424913","false"
"622","105","22","598","0","9.9309057655537","0","0.793380534828744","0.49645612844173337","false"
"619","102","22","3171","0","38.0440505819434","0","5.321828315333542","2.0463195405666434","false"
"623","106","22","420","0","15.245234752866551","0","1.7339196630898925","0.3692203150266709","false"
"625","108","22","328","0","6.881231668022","0","0.9534741258868377","0.31830200187660157","false"
"624","107","22","315","0","23.812118119683575","0","4.1544512122141075","0.31203433680036596","false"
"613","96","22","886","0","21.535332371400568","0","3.012839665694184","0.7609280350923815","false"
"627","110","22","1637","0","216.33912306592777","0","0.9327912617180735","0.6270934406224271","false"
"628","111","22","304","0","21.577552989599663","0","3.853656499894281","0.4534237296576489","false"
"629","112","22","1091","0","68.29392800382186","0","7.403705446538092","3.5104123998867345","false"
"626","109","22","1847","0","33.13196028801247","0","1.4065144105856178","1.7257232265877347","false"
"631","114","22","391","0","8.91117250464686","0","1.1304701360856753","0.705180191711537","false"
"634","117","22","701","0","26.75182297264447","0","4.055212481978552","1.1409346547051178","false"
"635","118","22","436","0","15.964862020271966","0","1.9606464403314652","0.7909543022920407","false"
"636","119","22","898","0","33.839979727642394","0","3.0872277764516194","1.6512026958262758","false"
"632","115","22","1649","0","242.44585477715128","0","21.96612327595069","13.594516413395388","false"
"637","120","22","548","0","17.66307449581298","0","1.6570632446021154","1.567190058443694","false"
"633","116","22","939","0","8.81724551570273","0","0","0","false"
"630","113","22","1627","0","161.09722330306286","0","2.415746888794731","1.4918853275428332","false"
"638","121","22","1269","0","459.4680912507965","0","50.88896010441474","23.50938005115424","false"
"642","125","22","1405","0","347.91126060681506","0","29.472524220063654","17.80009646495102","false"
"639","122","22","1199","1","502.1428264425049","0","48.539712202775476","25.180514751722168","false"
"646","0","153","145","0","16.369397185406815","0","0","0","false"
"643","126","22","1923","0","122.2500324989818","0","14.141680549162835","4.426623449887231","false"
"647","1","153","209","0","8.464584604542933","0","0","0","false"
"644","127","22","1518","0","193.4015070381146","0","19.803807172590975","11.972414527834225","false"
"648","2","153","225","0","7.174154233551814","0","1.116845631303765","0.1428368915151662","false"
"649","3","153","267","0","5.4685064630386595","0","0","0","false"
"641","124","22","2116","0","159.00207634288552","0","19.530260006298228","7.589412478528335","false"
"608","91","22","3374","1","214.4494056905356","100","12.191055860306498","9.49884161121144","false"
"652","6","153","301","0","1.6722634045722538","0","0.25494795769532386","0.04039171983157597","false"
"650","4","153","323","0","35.21460043786722","0","0","0","false"
"640","123","22","1775","0","69.62359228850276","0","4.629687993248985","3.822322372575021","false"
"655","9","153","260","0","7.760405959726646","0","0","0","false"
"658","12","153","276","0","51.26132205787131","0","7.949729528616146","1.4594752046123096","false"
"653","7","153","348","0","14.543677046956311","0","1.6529098615198605","0.7330909503736633","false"
"656","10","153","1943","0","48.02639678652149","0","8.201902144492099","0.4850287484302435","false"
"657","11","153","2132","0","167.02220783433245","0","13.37961784943797","8.861709023164952","false"
"654","8","153","1822","0","215.9995187625217","0","0","0","false"
"660","14","153","273","0","4.721950300698622","0","0.705366281089255","0.13206752717449574","false"
"659","13","153","1954","0","627.426231181257","0","33.523801175954965","36.94647517514796","false"
"651","5","153","256","0","12.177940002226046","0","1.5740281873564028","0.7842817311279227","false"
"663","17","153","411","0","23.527260817722578","0","2.515568818622248","1.0711137068449885","false"
"665","19","153","542","0","13.19776170855212","0","1.5153225210146188","0.5192171036708877","false"
"664","18","153","520","0","28.706740340720632","0","3.794358901631076","0.8646701546756018","false"
"661","15","153","398","0","5.516508937354139","0","0.8057152017492476","0.22156676009122617","false"
"662","16","153","2025","0","43.14273615807095","0","2.6319711851697103","1.7251736744232207","false"
"666","20","153","1209","0","10.666335667483741","0","1.1547260291297685","0.4762193698510998","false"
"670","24","153","242","0","4.876554045469472","0","0.794781434458381","0.1802494479196299","false"
"668","22","153","1208","0","532.868674477227","0","14.405555047026175","10.790594722117998","false"
"671","25","153","315","0","1.9728748395026225","0","0.14553247241826764","0.14504857515850797","false"
"672","26","153","197","0","3.7613576310371073","0","0","0","false"
"673","27","153","358","0","39.90286440816262","0","6.202732350867329","0.6432317433096642","false"
"674","28","153","274","0","2.099871762060477","0","0","0","false"
"675","29","153","266","0","5.857389157821351","0","0.9970088975845476","0.10358600982689653","false"
"677","31","153","290","0","17.567290066781457","0","0","0","false"
"676","30","153","511","0","4.550943603121656","0","0.6383257568564745","0.18997787662918933","false"
"667","21","153","1695","0","4.475243840153404","0","0.47043971829357756","0.28542919588143895","false"
"669","23","153","1740","0","75.742999160805","0","4.322880523193075","3.664017263183058","false"
"680","34","153","248","0","10.623884249469866","0","1.4872155022779576","0.4095581772438196","false"
"645","128","22","4320","0","74.21043895203371","0","6.886146931929091","2.59903576225577","false"
"681","35","153","359","0","7.550768495400791","0","0.9689086337356808","0.37413627565902924","false"
"682","36","153","248","0","16.678386773731845","0","0","0","false"
"678","32","153","469","0","64.44472030715136","0","0","0","false"
"679","33","153","299","0","63.68497624365471","0","7.730177680575315","2.900666573125231","false"
"685","39","153","364","0","2.2808048016449964","0","0.2713164804182362","0.12053921601802749","false"
"684","38","153","220","0","6.963370117136765","0","0.8423861470079325","0.3816493358260357","false"
"690","44","153","300","0","21.655964686414684","0","3.0904056965208753","0.4708629215111077","false"
"688","42","153","979","0","13.662350376822177","0","0.5062099895285384","0.7066267177281618","false"
"686","40","153","985","0","106.09573593352161","0","16.563311688682347","2.2645766638876568","false"
"683","37","153","1517","0","299.4575894704658","0","22.902446737335012","10.196916130174403","false"
"687","41","153","1013","0","171.62583664997425","0","17.05008432335133","12.226733746929893","false"
"691","45","153","279","0","6.9807356057073155","0","0.8866246311109498","0.31390143947543375","false"
"689","43","153","1270","0","121.23751431876389","0","8.695759107038677","7.621702628579001","false"
"696","50","153","242","0","16.346330547279912","0","1.5910580000902887","0.6270632345603204","false"
"694","48","153","1015","0","98.34130272508307","0","8.505111688996633","6.377446653366557","false"
"697","51","153","238","0","33.483431882607555","0","3.8232665060344826","1.7032750461313553","false"
"693","47","153","741","0","58.18711242389085","0","5.735186894450154","4.008444065996913","false"
"695","49","153","934","0","16.22730044069825","0","1.2233741062700207","0.4494045257374068","false"
"692","46","153","3985","0","314.5688177229763","43","1.7922685669572231","0.632960475888384","false"
"702","56","153","193","0","11.782118731440626","0","0","0","false"
"701","55","153","247","0","24.982031644990652","0","2.8776543317619767","0.4519239962518808","false"
"700","54","153","523","0","22.14877116504374","0","3.2170352362939947","0.8938678268963699","false"
"703","57","153","169","0","1.7099677705345495","0","0.32694201864640776","0.00619280868031103","false"
"699","53","153","998","0","64.20570351853424","0","7.719962358412848","3.764351271987113","false"
"704","58","153","165","0","31.967109765780695","0","0","0","false"
"705","59","153","159","0","3.730386615222147","0","0.6075537892719377","0.15072834633334595","false"
"706","60","153","222","0","6.496429311319313","0","0.846115291570051","0.13968788052759484","false"
"707","61","153","194","0","3.4776858227648955","0","0.3168990569483322","0.23265454093668625","false"
"708","62","153","197","0","9.747702005663957","0","1.7757321156399322","0.14161892046979638","false"
"709","63","153","175","0","40.3393503553584","0","6.6697882075728145","0.4532151358924347","false"
"698","52","153","876","0","8.772111215315558","0","1.4041957087141028","0.34759952251510906","false"
"710","64","153","449","0","27.15010848571151","0","1.646167996480542","1.8165999796509895","false"
"714","68","153","1367","0","252.96631460995684","0","11.164552876450415","14.103743306813792","false"
"713","67","153","1182","0","103.6695737848214","0","4.807610665417026","4.95734835040963","false"
"718","72","153","628","0","36.05901850694209","0","5.195135318728433","1.5159095436371905","false"
"716","70","153","4488","0","350.88707668251493","100","21.723016416233346","17.32887981628553","false"
"711","65","153","4269","0","328.6282415180756","100","9.244509408927433","13.03773073548473","false"
"712","66","153","3486","0","290.063534101238","82","13.10226109359564","11.495909505779276","false"
"715","69","153","3503","0","366.3819053147553","100","6.111002456954367","3.1650820671293327","false"
"717","71","153","1832","0","323.12966891161636","0","31.533583061659257","11.851033516228206","false"
"719","73","153","968","0","43.46862592005859","0","1.839664128932016","1.9063751840116197","false"
"720","74","153","997","0","121.04922170327717","0","15.826851562479453","0.7175506068595645","false"
"722","76","153","384","0","123.53233095775877","0","0","0","false"
"721","75","153","352","0","80.39700501798004","0","8.14254281321023","3.664583280615912","false"
"724","78","153","296","0","20.667338346901353","0","2.018166547266537","0.6092056790009039","false"
"723","77","153","1225","0","12.583033823934587","0","1.6995375168681686","0.6413768505218834","false"
"725","79","153","1316","0","161.73997850081287","0","15.44978405301161","8.811815817363186","false"
"726","80","153","1180","0","222.59449542376402","0","20.92955784656235","13.988539749013789","false"
"729","83","153","244","0","27.649011750312425","0","3.8073221995347506","1.052210643903478","false"
"727","81","153","846","0","48.5140942518857","0","3.4171506007609245","2.240621179685476","false"
"730","84","153","241","0","24.030968947969367","0","2.5323287093672633","0.9817061825407883","false"
"728","82","153","370","0","43.463056188782076","0","0","0","false"
"731","85","153","331","0","42.37021014423861","0","3.5061144659790755","2.1739281283532264","false"
"732","86","153","756","0","26.710224089703125","0","3.056849059923518","1.263119688219169","false"
"733","87","153","398","0","8.432027617535198","0","1.1089385408682477","0.36164477443252047","false"
"738","92","153","1033","0","88.93978649412506","0","14.9434234544983","0.5879827715505273","false"
"739","93","153","588","0","297.5296469795205","0","28.372013564323513","18.446433133140612","false"
"740","94","153","1030","0","46.02624123547771","0","6.070862578187324","1.774907826231006","false"
"734","88","153","975","0","13.719160569932196","0","0.9174483011506562","0.9746232407130818","false"
"744","98","153","1489","0","67.6324895562905","0","8.29587017572228","1.645701341527534","false"
"743","97","153","5318","0","419.4446843651841","100","12.526498943541453","9.39269937992751","false"
"746","100","153","465","0","117.75513364648268","0","11.792412704548552","7.108720823257651","false"
"741","95","153","1047","0","123.55259739066017","0","9.705965940578118","8.709307238211053","false"
"735","89","153","4788","0","1000.3606409654941","100","35.370050702681866","18.180353580719107","false"
"745","99","153","3715","0","416.42696217692185","0","23.48391329532358","15.650675386077229","false"
"747","101","153","2023","0","41.057523453715774","0","3.5755845770567625","2.4555587063904825","false"
"751","105","153","441","0","3.8426149497808493","0","0.2729853253090185","0.18069027728666018","false"
"750","104","153","1968","0","492.9912582981325","0","74.57496625678917","0.7856543976901663","false"
"749","103","153","3396","0","276.09506599035853","0","29.958564065646826","16.319941867272433","false"
"748","102","153","5459","0","136.61844467819733","0","19.834182221930504","5.675722087257246","false"
"753","107","153","452","0","37.748543305211854","0","4.140253315823506","1.851624675365727","false"
"752","106","153","796","0","11.034421707311893","0","1.2465381754710434","0.38435026993323973","false"
"742","96","153","869","0","65.09851200333819","0","9.225279006220156","4.155921186113073","false"
"754","108","153","288","0","20.056732041589044","0","1.676487925816786","0.6566388409282662","false"
"755","109","153","1504","0","33.30989179981827","0","2.0522035368055453","1.1000473382648126","false"
"756","110","153","608","0","12.704301619234407","0","1.539441673544239","1.0019229314799618","false"
"760","114","153","456","0","19.731031117585996","0","3.3271086771819793","0.2080117891017825","false"
"757","111","153","305","0","21.665238038703723","0","3.3660815717478623","0.536560915277589","false"
"758","112","153","1007","0","41.120726473816084","0","3.812006923495186","2.6250941205996687","false"
"764","118","153","452","0","79.67868345696775","0","0","0","false"
"761","115","153","1594","0","28.04593710039553","0","2.6143848145374227","1.6552335299439676","false"
"763","117","153","2259","0","105.32097104976987","0","5.66462715893584","5.584069853365466","false"
"765","119","153","991","0","39.397589355690485","0","4.306384802960195","2.1476706323526287","false"
"759","113","153","1020","0","112.5783134648225","0","5.788387222608317","3.6448620720640967","false"
"762","116","153","1055","0","9.970988460288629","0","0","0","false"
"766","120","153","668","0","11.423436170701622","0","1.2496616784950723","0.4081337435788767","false"
"771","125","153","1491","0","311.22032500470493","0","26.2451496937987","21.001049550474367","false"
"772","126","153","1761","0","280.61021455594874","0","22.989126231668795","18.962991881868174","false"
"770","124","153","1991","0","126.20933345762111","0","13.664650152608274","8.13913164609898","false"
"773","127","153","1551","0","116.35849148765247","0","11.15159816382438","7.912132884192375","false"
"737","91","153","3370","0","309.9845275614788","100","8.073837039349918","4.147384043788459","false"
"775","0","98341","157","0","3.789171809931301","0","0","0","false"
"776","1","98341","219","0","7.121453639557128","0","0","0","false"
"777","2","98341","243","0","2.38708030456654","0","0.3322471065065321","0.06663019721584344","false"
"778","3","98341","261","0","18.62860500270239","0","0","0","false"
"768","122","153","2915","3","489.8851833784976","0","53.5963367441034","20.47964886088233","false"
"781","6","98341","300","0","1.0171346185346624","0","0.0892383316037529","0.007029626364700811","false"
"767","121","153","5871","0","1090.8304217476073","100","44.36748650751774","21.682090943605623","false"
"779","4","98341","520","0","113.40051535770031","0","0","0","false"
"784","9","98341","427","0","10.218925459811139","0","1.2021378974984211","0.4765138755794402","false"
"782","7","98341","345","0","6.0812166376014565","0","0.7770601030391967","0.29220427267725707","false"
"780","5","98341","173","0","5.277419284863355","0","0.4908752564279134","0.20809185604463842","false"
"787","12","98341","294","0","5.365911334231423","0","0.8209270587980287","0.12296554696479718","false"
"785","10","98341","2040","0","50.566916627200996","0","8.608249282768185","0.2551392635057343","false"
"788","13","98341","656","0","151.82934673834296","0","16.154368653301365","9.17756306080286","false"
"789","14","98341","315","0","11.56983185488613","0","1.5682724093596434","0.4669356152565611","false"
"786","11","98341","1971","0","32.61751277488226","0","0.9991592366039663","1.5102602046819873","false"
"783","8","98341","1887","0","203.99806083696456","0","0","0","false"
"792","17","98341","505","0","28.605855943111997","0","3.184809815437931","1.2922002345228467","false"
"794","19","98341","458","0","46.155721070166535","0","5.390293321358228","1.65103115712684","false"
"790","15","98341","450","0","10.35980972197095","0","0.9293351790703223","0.4003871953673083","false"
"769","123","153","3807","0","117.92808172036983","0","11.762551706997728","7.747079113438968","false"
"795","20","98341","430","0","6.721354160584285","0","0.7672888036715919","0.36027578059945925","false"
"791","16","98341","1985","0","41.50709808743501","0","3.837721553963426","1.6549344102918149","false"
"797","22","98341","527","0","18.214069721477617","0","3.042985658010405","0.3949470740457804","false"
"799","24","98341","257","0","1.7630041987470848","0","0.2088180904399226","0.06060623295264751","false"
"793","18","98341","1649","0","218.86799674112953","0","18.435121865151373","14.864304114985876","false"
"800","25","98341","345","0","1.061127307038932","0","0.09906865548667863","0.039838099597019644","false"
"801","26","98341","402","0","11.264020516864836","0","1.682475645502709","0.6733069742023513","false"
"803","28","98341","282","0","2.320265825281492","0","0.39028106128883044","0.07385002734290906","false"
"802","27","98341","383","0","35.656468204226556","0","0","0","false"
"736","90","153","30000","0","971.4986352911862","56","63.179167766995796","31.453873962248412","false"
"804","29","98341","318","0","48.12051236077613","0","5.488185273094473","1.3547278433353","false"
"806","31","98341","267","0","24.594220265730215","0","4.617418108349412","0.12449019430856557","false"
"805","30","98341","420","0","40.807960332875496","0","7.838473226647106","0.1503132117858238","false"
"796","21","98341","1683","0","6.1063811942257455","0","0.6486127892091686","0.3348594930776232","false"
"798","23","98341","1727","0","1098.129403833523","0","49.8436366289497","74.4867105122057","false"
"809","34","98341","276","0","9.938473455249103","0","1.1615600764314629","0.423719801986677","false"
"810","35","98341","300","0","6.479802194103029","0","0.9351205147367945","0.26846355190667726","false"
"807","32","98341","346","0","57.44114371760613","0","0","0","false"
"808","33","98341","288","0","29.342593307519337","0","3.647689442090273","1.572633670101704","false"
"811","36","98341","229","0","10.340604463459007","0","0","0","false"
"813","38","98341","195","0","12.41530178303535","0","1.5733830016247663","0.2723699419552091","false"
"814","39","98341","322","0","5.6288918617802555","0","0.19251399165494115","0.1541680257758553","false"
"817","42","98341","996","0","75.94044656272753","0","6.130806953331275","3.9347281076362046","false"
"819","44","98341","301","0","27.784007728387188","0","5.003523166060754","0.41652305183802535","false"
"815","40","98341","965","0","68.32321999067557","0","5.2229595363501495","4.400382360828551","false"
"816","41","98341","1071","0","104.27640523712674","0","5.9121998505859485","5.3649782192811895","false"
"812","37","98341","1505","0","75.84176824246062","0","8.371967190494502","4.681862831120794","false"
"818","43","98341","1408","0","170.16380300820714","0","12.920503773112198","9.953037626648124","false"
"820","45","98341","294","0","5.800436297780285","0","0.44786883356060914","0.2858336286181325","false"
"823","48","98341","388","0","31.931777487977143","0","3.531041430283941","1.6396527576624453","false"
"825","50","98341","245","0","16.959232152237675","0","2.5343431688516933","0.33750058767978586","false"
"826","51","98341","255","0","52.62711739093582","0","8.655807678614991","1.5913274156440287","false"
"822","47","98341","784","0","187.37190149960065","0","14.078132458637139","12.363001052928833","false"
"824","49","98341","912","0","6.523222075601591","0","0.6322664356150086","0.24687641925922665","false"
"821","46","98341","3986","0","97.7207740583678","45","2.5933771558268384","1.3435252736417882","false"
"830","55","98341","323","0","42.135698362002074","0","4.369016642972813","1.8552672584399017","false"
"828","53","98341","994","0","41.23001924909762","0","1.7061438835932645","2.4506655837333655","false"
"831","56","98341","215","0","23.761974295925427","0","0","0","false"
"832","57","98341","229","0","1.5184551180380073","0","0.16189850931649846","0.046001297080891276","false"
"833","58","98341","167","0","7.172085217018384","0","0","0","false"
"834","59","98341","193","0","22.31376074110252","0","3.568635356379284","0.7163247187791524","false"
"829","54","98341","953","0","70.42849553456631","0","9.757246139149597","3.240848023128387","false"
"835","60","98341","267","0","8.061657000879505","0","1.269970155517196","0","false"
"836","61","98341","203","0","4.56143761516758","0","0.6322292948660515","0.14140027798745555","false"
"827","52","98341","940","0","49.258696690366754","0","3.414950365272246","2.3993414627322682","false"
"838","63","98341","259","0","9.177334430634982","0","1.4254102582361476","0.18000901647138604","false"
"837","62","98341","187","0","26.949217447964283","0","4.879751120901924","0.35152099621526783","false"
"839","64","98341","416","0","59.042364713330684","0","7.714100585921455","2.581855611489966","false"
"841","66","98341","1017","0","27.415983593005272","0","3.06176171991937","0.8752041039802965","false"
"842","67","98341","511","0","153.3057281796588","0","16.49711749669577","7.663218298770789","false"
"844","69","98341","1845","0","53.45286691929572","0","4.819987688502284","2.7632133524640925","false"
