"BehaviorSpace results (NetLogo 6.0.4)"
"baseline.nlogo"
"lone killer uuv centered"
"04/10/2019 01:09:41:826 -0400"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","399","0","399"
"[run number]","experiment-number","random-seed","[step]","number-of-collisions","max-nav-error","count mine-contacts","marker-mean","marker-std-dev","kill-made","end-reached"
"952","48","88","1034","0","43.24357856407736","0","5.399190266607021","2.726049273206871","false","false"
"903","128","98341","8402","3","239.23866034194359","100","26.725931469127648","4.448325216111386","false","true"
"951","47","88","862","0","107.49684727238879","0","8.216748606429721","5.748650548388658","false","false"
"950","46","88","3979","0","114.75509023289288","23","8.00995254323238","3.7367142893722733","false","true"
"953","49","88","1043","0","6.173931640878117","0","0.3336320239781716","0.27357792989456226","false","false"
"955","51","88","946","0","62.93068655801231","0","2.1827683226958023","2.128016320350172","false","false"
"960","56","88","230","0","17.15370063305063","0","0","0","false","false"
"957","53","88","1018","0","114.47622825547853","0","9.506608923858206","9.140368501831706","false","false"
"961","57","88","245","0","9.416315569047008","0","1.2830628314995007","0.2195148452497233","false","false"
"959","55","88","804","0","64.27999582181965","0","3.6383888437882788","3.8967403135429706","false","false"
"962","58","88","275","0","37.87488549417896","0","0","0","false","false"
"958","54","88","908","0","51.87082320313205","0","6.889426268411985","2.8197989253438784","false","false"
"963","59","88","270","0","38.184871049152335","0","5.294612397011268","1.2515772851031186","false","false"
"965","61","88","323","0","4.246521332843472","0","0.6313172450595038","0.14886808917411062","false","false"
"964","60","88","370","0","11.828128063450528","0","1.6623374996550542","0.3954358445078489","false","false"
"949","45","88","1077","0","168.02561887787778","0","11.040981846669457","11.663713201779188","false","false"
"956","52","88","942","0","29.680552637723714","0","1.5818235825282827","1.6269903873886744","false","false"
"966","62","88","239","0","8.627786855138746","0","1.181561441361107","0.24078804429000958","false","false"
"967","63","88","859","0","661.0282900517605","0","21.422817987161306","15.696491710905013","false","false"
"947","43","88","4440","0","432.36060892063455","100","8.808419224634399","7.376801103185312","false","true"
"968","64","88","685","0","49.16827065175415","0","3.7602288811316997","2.886396866949139","false","false"
"971","67","88","1570","0","54.63619586158046","0","6.899707727736839","3.571329280982993","false","false"
"972","68","88","1734","0","35.76423102328661","0","2.947738107839894","1.5771472634444503","false","false"
"970","66","88","3479","0","822.6730165453937","83","9.424096285377908","3.4969135345075566","false","true"
"973","69","88","3502","1","319.5174520067583","100","4.713807720376645","2.485250604963472","false","true"
"976","72","88","1166","0","124.70934069259458","0","8.63092485276495","5.598296056585179","false","false"
"974","70","88","4489","3","215.03803468792552","100","24.072569059855333","12.024696265003366","false","true"
"977","73","88","1111","0","107.89291488961098","0","6.4807479184035595","6.665333149205869","false","false"
"969","65","88","6526","0","1704.2923386178777","100","31.210794051677837","29.26366486234676","false","true"
"975","71","88","3664","0","435.50747746680133","100","32.96834680826703","18.03343365290445","false","true"
"980","76","88","913","0","107.4238460025547","0","0","0","false","false"
"982","78","88","504","0","7.075126754454647","0","0.5867548445591143","0.3272229329463859","false","false"
"981","77","88","1524","0","37.063155779690206","0","4.784099626798839","1.9922406124628764","false","false"
"979","75","88","1175","0","154.28408389893627","0","13.249545708202902","7.726617077409291","false","false"
"978","74","88","3525","2","234.43682514958138","32","7.368270538064824","2.0837919023060576","false","true"
"983","79","88","1646","0","405.77846560318176","0","18.686301059258803","13.778868386257683","false","false"
"984","80","88","1044","0","111.6169015553043","0","9.644455904575151","6.917092700565077","false","false"
"985","81","88","940","0","237.6779709959796","0","13.095781912974475","14.307930923855496","false","false"
"987","83","88","1009","2","99.41562798838058","0","6.783426434825767","4.489932653660801","false","false"
"988","84","88","890","0","74.20883188370814","0","7.446097561444679","3.4554885527949155","false","false"
"986","82","88","1239","0","164.57333182969379","0","28.570654568524635","2.424193829417807","false","false"
"990","86","88","1334","0","61.040943360603144","0","6.00414241188092","3.6829294939928414","false","false"
"989","85","88","1055","0","432.69459301682264","0","12.044522957312877","13.006118744989374","false","false"
"992","88","88","1118","0","7.093036477217415","0","0.5758897844192845","0.31282139906255396","false","false"
"998","94","88","1212","0","114.31389345594651","0","11.292691219474705","6.856599159294229","false","false"
"997","93","88","1290","0","243.62604102543747","0","13.107667961007877","14.031465316104148","false","false"
"991","87","88","1149","0","34.913292691367126","0","3.320297977289592","2.33046581288549","false","false"
"993","89","88","4786","0","982.5522678301837","100","18.297344036457442","6.012747723675781","false","true"
"996","92","88","3611","0","417.35141155098165","36","29.778783955966933","15.593034458764084","false","true"
"1001","97","88","5315","0","183.71836154536703","100","10.219341350289687","7.985708082794367","false","true"
"1002","98","88","5317","0","1062.321573348327","81","16.84416040997155","9.327177474288845","false","true"
"1004","100","88","1699","0","142.46618740751484","0","10.496990678864044","10.970731552768326","false","false"
"999","95","88","1801","1","45.16149572636786","0","6.064781177374598","2.123374282352241","false","false"
"1007","103","88","6173","3","821.5677822668812","100","22.207693011416904","11.783099603747685","false","true"
"1005","101","88","6565","2","201.86792549292346","100","17.139438380252233","6.938482514413188","false","true"
"1000","96","88","1020","0","91.88227658811752","0","8.722157352547677","5.465664487020745","false","false"
"1008","104","88","2806","0","305.3084458828925","0","51.70644905937645","0.6557853729516215","false","false"
"1006","102","88","10033","0","401.0023111730113","99","38.03302697134485","15.210639789533229","false","true"
"1009","105","88","2196","0","11.558256050548042","0","1.1459331887979056","0.4872039307729912","false","false"
"1012","108","88","392","0","4.871909671825418","0","0.5975089312869954","0.21445232330799538","false","false"
"1010","106","88","2208","0","127.34276990232361","0","11.430704014359625","7.044789775148264","false","false"
"1011","107","88","1446","0","241.44224077780189","0","10.267674883904878","8.297429382369511","false","false"
"1014","110","88","905","0","180.18334127997002","0","25.99814428764503","8.706751631788388","false","false"
"1013","109","88","1879","0","65.30404651426329","0","4.286775981264142","4.422300521987812","false","false"
"1018","114","88","1562","0","84.9687897497963","0","2.8284971018824905","2.282747895114496","false","false"
"1016","112","88","1856","0","234.26203147264377","0","12.889812054403938","9.211860966525766","false","false"
"1015","111","88","1476","0","892.0291749557663","0","25.911549556679578","34.202215906419475","false","false"
"1017","113","88","1227","0","226.25250518475195","0","13.11618534449327","9.482252644192391","false","false"
"1021","117","88","2393","0","369.10909122206937","0","42.26354962287111","29.91043720844452","false","false"
"1019","115","88","2753","0","200.29372818608658","0","24.21934032099912","12.9578514818016","false","false"
"1022","118","88","697","0","38.43992218728738","0","6.1860355148421755","1.15729982586146","false","false"
"995","91","88","3371","0","776.9486079137924","100","4.054991847205454","1.3909778209645096","false","true"
"1023","119","88","2604","0","368.3820251319974","0","37.63867559007992","25.355994196332844","false","false"
"1024","120","88","2319","0","146.79448383511306","0","23.44407470688841","9.419242653808613","false","false"
"1020","116","88","2233","0","11.6516686919453","0","2.01186312795386","0.0525568395844831","false","false"
"1003","99","88","30000","0","2827.2280529801365","97","46.926199670846344","40.20666896337758","false","false"
"1029","125","88","1596","0","227.6031923447611","0","22.27890596715913","14.471538898333005","false","false"
"1030","126","88","3270","0","549.4832035711518","0","48.69494872469855","37.845766490433036","false","false"
"1033","0","99","195","0","20.4280163098544","0","3.441204546772651","0.5126614870870073","false","false"
"1025","121","88","5653","0","842.5750606482095","100","25.02652627080179","15.271594221192446","false","true"
"1034","1","99","385","0","14.656518470600004","0","2.7660674035722335","0","false","false"
"1035","2","99","296","0","23.337082421254284","0","2.9335039977145","1.1412386940676664","false","false"
"1036","3","99","354","0","50.503396531728846","0","7.7928237738152335","1.7765780473519188","false","false"
"1037","4","99","378","0","5.3808513182797935","0","0","0","false","false"
"994","90","88","30000","0","941.9076691473525","66","85.13310219601566","27.5725445916681","false","false"
"1026","122","88","5309","0","322.41858109611144","100","32.66317579885393","18.795653507743754","false","true"
"1028","124","88","6228","0","825.4914748232528","100","26.85995946261921","34.567290003380656","false","true"
"1039","6","99","489","0","1.4273230271055928","0","0.19083039416741562","0.0491369153639575","false","false"
"1027","123","88","4111","0","123.4544907475946","0","15.931058936877474","8.126021594387355","false","false"
"1042","9","99","467","0","75.5096043598523","0","11.382180404110816","2.0137502612188163","false","false"
"1031","127","88","6580","0","514.2917682002942","100","35.20688355041892","32.95762902862191","false","true"
"1038","5","99","240","0","11.866254957598997","0","0.7392617056177118","0.5942911871234501","false","false"
"1041","8","99","1589","0","273.7231440594621","0","50.53905402122718","3.664114059333971","false","false"
"1043","10","99","2154","0","102.22064821614075","0","16.506963493982777","2.9471602180010845","false","false"
"1045","12","99","341","0","14.309052981695906","0","2.00990816563642","0.7471706150080327","false","false"
"1047","14","99","452","0","51.03835191063069","0","6.6429215287314065","2.361406736499501","false","false"
"1050","17","99","659","0","73.82717666570197","0","7.323496541037566","4.612592903439893","false","false"
"1040","7","99","541","0","6.028246234306379","0","0.521106264347838","0.3472700589245061","false","false"
"1046","13","99","2336","0","73.83553443123269","0","7.412634891715181","4.746220569586468","false","false"
"1044","11","99","2346","0","27.31499461861725","0","2.301920330870781","1.7865232724350282","false","false"
"1049","16","99","2239","0","90.05676002658966","0","6.7378371354241695","3.780634554577554","false","false"
"1051","18","99","1515","0","116.79011608314303","0","18.402407457370373","4.861670967998388","false","false"
"1053","20","99","1283","0","34.280510103607355","0","2.773125704134873","1.557830498948585","false","false"
"1055","22","99","625","0","26.554292747129402","0","4.208135149149777","0.9764483787672071","false","false"
"1052","19","99","1619","0","95.09595626326796","0","7.059094905289166","3.854053998584338","false","false"
"1057","24","99","356","0","28.23791930728101","0","2.6142314356944287","1.4068872958786176","false","false"
"1059","26","99","246","0","22.72943106123443","0","3.572661569541978","0.22242538871233253","false","false"
"1060","27","99","555","0","66.14121384503763","0","7.049270269220019","2.683659269637209","false","false"
"1058","25","99","533","0","4.518708821123929","0","0.5044953139088284","0.3052542080173643","false","false"
"1061","28","99","400","0","7.413207686782339","0","0.9639961314723398","0.3499919576683903","false","false"
"1054","21","99","1761","0","5.089066045155246","0","0.35595353081607306","0.24433203362755468","false","false"
"1063","30","99","565","0","96.4604645206231","0","15.683555921318765","2.279914146799281","false","false"
"1064","31","99","673","0","57.153267186934585","0","4.096267944051756","3.676341403549927","false","false"
"1056","23","99","1877","0","234.62585853543087","0","20.659412511409563","15.250064225139875","false","false"
"1062","29","99","1261","0","138.92734633151116","0","8.082743937478613","8.023461870129195","false","false"
"1067","34","99","445","0","38.672063550135725","0","3.886824903800367","2.193633139001446","false","false"
"1069","36","99","264","0","7.274497687762722","0","0","0","false","false"
"1068","35","99","603","0","13.074177420896909","0","1.5984686869012419","0.7785360724749844","false","false"
"1065","32","99","541","0","20.54367821486599","0","0","0","false","false"
"1066","33","99","315","0","65.54824383292299","0","6.70788330798203","2.043505908618886","false","false"
"1071","38","99","261","0","13.272520390410023","0","1.930642614576498","0.5051913971501801","false","false"
"1070","37","99","1619","0","309.54061892404934","0","23.0027049494731","17.770255776628193","false","false"
"1048","15","99","1974","0","43.05664925452007","0","5.65850301650419","2.353798861637391","false","false"
"1075","42","99","1135","0","57.105733577940356","0","6.903801390764316","3.492547081663282","false","false"
"1072","39","99","796","0","21.64112466673685","0","2.850499937443879","1.1632207578257927","false","false"
"1073","40","99","969","0","233.22337462814","0","19.430847801078812","18.943258595355246","false","false"
"1074","41","99","1196","0","140.70158409057404","0","15.641745896844808","7.696952993199325","false","false"
"1077","44","99","863","0","40.95694591243817","0","4.852656705233469","2.728545718678531","false","false"
"1081","48","99","1177","0","74.52443975008775","0","7.182425999088919","4.718681132332328","false","false"
"1078","45","99","400","0","19.197328464201103","0","1.889093930165118","0.8641117195607769","false","false"
"1083","50","99","279","0","22.125369424844166","0","3.323331065887038","1.0482203900110645","false","false"
"1080","47","99","854","0","80.1241818840755","0","3.6643160975259663","5.4931484848151735","false","false"
"1084","51","99","336","0","71.53604964003914","0","11.372615735692127","2.3094772253537577","false","false"
"1079","46","99","3972","0","70.4546476885468","44","8.592647031348372","1.6950078063574423","false","true"
"1032","128","88","8263","0","360.2039416274176","98","26.311256854810747","7.584760171218268","false","true"
"1082","49","99","1100","0","15.199213566492686","0","1.3457579988515715","0.5438259248862727","false","false"
"1090","57","99","209","0","1.8793115847495105","0","0.23341299563820841","0.06161293670937826","false","false"
"1089","56","99","286","0","13.455659978346668","0","2.0152069090360416","0.5608557003246444","false","false"
"1091","58","99","216","0","10.869032871602007","0","0","0","false","false"
"1086","53","99","1180","0","73.73973904207668","0","6.884876271429742","4.818831741582055","false","false"
"1088","55","99","836","0","51.56871622168432","0","2.0620308785470525","1.2207818128982109","false","false"
"1092","59","99","216","0","8.97324947523164","0","1.567785287447193","0.23143593912413404","false","false"
"1087","54","99","991","0","96.81631712001189","0","11.326313442883423","4.156100077850861","false","false"
"1093","60","99","331","0","4.810233469735221","0","0.8498635753934927","0.0661495283653349","false","false"
"1094","61","99","332","0","8.815982411559062","0","1.184002776751393","0.4545410402653875","false","false"
"1095","62","99","199","0","16.695848011264324","0","2.850516279658296","0.38626222692685386","false","false"
"1096","63","99","351","0","55.585084088661326","0","6.717641236928437","2.527610007240887","false","false"
"1085","52","99","953","0","28.241065556325214","0","1.5821728477691903","1.3872864012597328","false","false"
"1076","43","99","4423","0","120.86056055642345","100","3.134019858761278","2.1627443377025446","false","true"
"1101","68","99","1549","0","235.69942838349294","0","20.142297952155758","12.729797806706186","false","false"
"1097","64","99","1345","0","394.8566114971789","0","26.849155723292302","23.84142226956786","false","false"
"1100","67","99","2179","0","109.45533320503223","0","11.602658626582324","6.878697484980124","false","false"
"1103","70","99","4495","0","432.8844579021421","100","15.400425028525513","8.658174671979234","false","true"
"1099","66","99","3553","0","403.45753775872106","85","31.010672990755996","14.681657766462596","false","true"
"1098","65","99","4260","0","450.311271371487","100","10.00729209525428","5.787627295413681","false","true"
"1102","69","99","3509","0","137.7899139394109","100","8.00893979715068","3.778427783563511","false","true"
"1105","72","99","986","0","313.8072787213142","0","20.698590164104143","13.069131515181589","false","false"
"1106","73","99","1026","0","38.9188835812888","0","4.839965267160349","1.606728991958547","false","false"
"1104","71","99","3668","3","647.3648601186433","100","30.265461358929706","22.777397403480204","false","true"
"1109","76","99","912","0","56.0185587975913","0","0","0","false","false"
"1110","77","99","1399","0","14.880389924933205","0","1.0567519929410023","1.0863633057452198","false","false"
"1108","75","99","1127","0","67.62250811151162","0","5.962133970542957","4.527590847998223","false","false"
"1107","74","99","3520","0","124.24921685336365","36","8.428008504884765","2.902874904086558","false","true"
"1111","78","99","900","0","58.90297012571046","0","6.018432090006466","2.1654660037408715","false","false"
"1114","81","99","850","0","184.43865753386865","0","20.97591246351307","11.17586143145039","false","false"
"1113","80","99","983","0","251.23566531376997","0","19.49971900829352","13.162359338543226","false","false"
"1112","79","99","1781","0","279.0810005643161","0","32.13850091574386","16.887747992459346","false","false"
"1116","83","99","887","0","89.97388196980287","0","4.134785213937684","5.879928768080139","false","false"
"1117","84","99","885","0","48.7092180794503","0","3.2257237008660726","2.6833363063584335","false","false"
"1118","85","99","486","0","208.7045302216705","0","20.63805285785684","13.927577886629185","false","false"
"1115","82","99","1153","0","32.0494583077967","0","4.798224339098113","0.24624193941631373","false","false"
"1119","86","99","1241","0","344.29159562641024","0","13.664006916451065","20.76613817846903","false","false"
"1121","88","99","1157","0","21.150867827219493","0","2.508647903843292","1.0000379659374274","false","false"
"1127","94","99","1284","0","218.41667134501074","0","19.77629810736206","12.358433329284518","false","false"
"1123","90","99","3651","1","515.8811382579559","79","38.63402269004531","17.926286722901565","false","true"
"1120","87","99","1155","0","20.568321922595697","0","1.450262673422462","1.2959598372663037","false","false"
"1122","89","99","4067","0","773.0086544398343","100","26.01259298587264","12.485737229746562","false","true"
"1125","92","99","3598","0","143.01438481620326","36","4.915229704434513","1.9011301661161166","false","true"
"1130","97","99","5302","0","854.8676688176305","100","17.40011706514477","9.472802171480962","false","true"
"1133","100","99","851","0","355.65940813141486","0","36.96958294199003","21.493724596248747","false","false"
"1131","98","99","5323","0","437.4490271976923","83","23.144141849727866","12.339133886592794","false","true"
"1126","93","99","4354","0","515.5488515912564","100","22.77008026483986","20.577028188905754","false","true"
"1132","99","99","6914","0","1329.262135467242","100","14.491012471886652","3.326837996504805","false","true"
"1128","95","99","1660","0","148.65744026378312","0","9.427736751367602","5.918338070605631","false","false"
"1134","101","99","6561","0","249.8382647701143","100","8.108812333424906","6.8124348127770045","false","true"
"1136","103","99","6161","0","424.5176768874351","100","22.035729329676123","20.245367632629065","false","true"
"1137","104","99","2609","0","697.9039849153924","0","39.61131818365453","26.56331025231857","false","false"
"1138","105","99","619","0","3.5062312845395383","0","0.29143530464110495","0.17686153577042835","false","false"
"1129","96","99","1025","0","140.30624306009068","0","14.21522121105957","9.984365243570826","false","false"
"1135","102","99","10023","0","258.95216031997234","98","9.38971881639937","4.919756468632159","false","true"
"1143","110","99","1570","0","134.8546864217146","0","16.201228550526867","7.7085919441881785","false","false"
"1141","108","99","1602","0","335.23526275509505","0","36.502671110471425","18.733057274472895","false","false"
"1142","109","99","1980","0","99.85546131871564","0","9.901731988641203","5.9633552077799","false","false"
"1139","106","99","2153","0","213.08652628669492","0","19.125533409282724","13.64320655457522","false","false"
"1144","111","99","384","0","68.56944313914556","0","10.438698865784595","1.8894551505610557","false","false"
"1140","107","99","1480","0","108.78293521329033","0","5.1790585052610405","5.475408100148423","false","false"
"1145","112","99","2529","0","213.79677116672","0","20.40052804640774","11.843205498328084","false","false"
"1151","118","99","572","0","27.204405840026947","0","4.245375227191197","0.8925365665960476","false","false"
"1147","114","99","2281","0","409.83760017305036","0","24.22809710345153","24.676815217360925","false","false"
"1148","115","99","1549","0","366.39304735986065","0","35.968818672082726","23.187713749266404","false","false"
"1150","117","99","4530","0","762.9169869950637","0","47.25558613477791","51.412895194013906","false","false"
"1152","119","99","2839","0","222.43200671337485","0","21.1228831924702","16.75255588143512","false","false"
"1146","113","99","1915","0","219.6044216883112","0","12.148924429448728","11.117482170102607","false","false"
"1153","120","99","2604","0","168.77990684551014","0","11.946963577720771","7.160377433197348","false","false"
"1124","91","99","3376","0","498.7114707558163","100","15.847076155615744","11.054583709019367","false","true"
"1149","116","99","2266","0","20.82238628018245","0","4.0092417467557135","0.07472217311849072","false","false"
"1158","125","99","2751","0","845.5269634893966","0","85.16445223707315","52.03247729088798","false","false"
"1162","0","15","220","0","14.278306276434458","0","0","0","false","false"
"1159","126","99","3260","0","724.8306074259999","0","74.93233614703489","50.35275085333037","false","false"
"1163","1","15","297","0","8.370403368393575","0","0","0","false","false"
"1164","2","15","316","0","11.430890712427974","0","1.3718442824601966","0.4267998534257508","false","false"
"1165","3","15","387","0","9.121791031602623","0","1.53275577666968","0.21500149014711495","false","false"
"1154","121","99","5626","0","466.1628313864095","100","13.189311539228001","8.935711712274008","false","true"
"1166","4","15","512","0","30.10511265020733","0","0","0","false","false"
"1168","6","15","556","0","2.0383558384171914","0","0.28948389588862666","0.09926668629232928","false","false"
"1167","5","15","219","0","5.590772028322016","0","0.7343532244035365","0.2057395474009289","false","false"
"1160","127","99","6601","7","471.8345557148629","100","30.736122437865955","34.85292294431229","false","true"
"1157","124","99","6246","0","271.0273683875995","100","14.380063530392588","5.744999038904644","false","true"
"1171","9","15","371","0","16.293230027331425","0","2.091222088657775","0.7938840225377785","false","false"
"1169","7","15","488","0","11.884358661374524","0","0.4882388326431276","0.4740927768687563","false","false"
"1170","8","15","1880","5","184.23084720787165","0","30.272348073981487","2.0607020369478968","false","false"
"1174","12","15","298","0","34.07989157719206","0","5.262118011319559","0.9924098036104454","false","false"
"1172","10","15","2109","0","83.70084436135102","0","16.526142599036355","0.19832463825686053","false","false"
"1175","13","15","1092","0","236.64949602881333","0","22.66823741482814","13.552910639112351","false","false"
"1176","14","15","401","0","8.925866960636133","0","1.6102132321901022","0.09404636622329401","false","false"
"1155","122","99","6639","0","1576.5778702945815","100","64.16834221563758","44.036162400037156","false","true"
"1173","11","15","2130","0","15.403105963617538","0","1.8298424612814737","0.9017618908157785","false","false"
"1179","17","15","1256","0","80.76671707119633","0","8.743217970070505","4.675208660678811","false","false"
"1181","19","15","1666","0","76.64029907545074","0","6.874712988430895","4.73795515828499","false","false"
"1178","16","15","2306","0","19.44679026434581","0","1.6429152429064742","0.8558615700974467","false","false"
"1182","20","15","1396","0","19.346545144522423","0","2.1177850972005583","0.9734660819618045","false","false"
"1180","18","15","1667","0","31.593027749618567","0","1.461960068915218","1.4217109412906832","false","false"
"1156","123","99","5301","0","80.6011758933463","0","7.805602463424904","5.782112910078388","false","false"
"1186","24","15","291","0","22.18838871483873","0","3.2509292688995233","0.7540335421090081","false","false"
"1187","25","15","492","0","3.941741589707495","0","0.4475189894189021","0.22750345579402112","false","false"
"1188","26","15","239","0","9.243272846343018","0","0","0","false","false"
"1184","22","15","1362","0","109.80155581063472","0","4.195004648857646","2.6716755252044697","false","false"
"1189","27","15","446","0","28.714424124304006","0","4.778194187995644","1.0721697950349407","false","false"
"1190","28","15","392","0","5.688730655379945","0","0.8164828470762611","0.23137220160227723","false","false"
"1191","29","15","405","0","31.473300315477918","0","3.576614743100925","1.5905405546333624","false","false"
"1192","30","15","628","0","6.628877138199853","0","1.090934386016007","0.12507656659958924","false","false"
"1193","31","15","1924","0","423.72741268844726","0","18.400816911997303","19.93912380112258","false","false"
"1185","23","15","2008","0","153.10776524277875","0","9.669933208324565","6.255030717321193","false","false"
"1177","15","15","1239","0","111.58034487023251","0","5.210377606108104","5.46815932013491","false","false"
"1183","21","15","2874","0","17.638322920487454","0","1.037042644176229","0.9094250775326638","false","false"
"1196","34","15","345","0","17.989066844334754","0","2.1750714899344485","0.8194800625265295","false","false"
"1197","35","15","433","0","16.444602622527317","0","1.848664292751814","0.8332347790275029","false","false"
"1200","38","15","240","0","13.699955734299643","0","1.7698840430628864","0.7604763869713709","false","false"
"1198","36","15","329","0","108.40044925308185","0","0","0","false","false"
"1195","33","15","391","0","10.954729279953451","0","1.5153552626111617","0.4682946460060648","false","false"
"1194","32","15","726","0","360.14985005748287","0","0","0","false","false"
"1201","39","15","775","0","8.490267025012152","0","0.7861530875872068","0.6436965080737849","false","false"
"1199","37","15","1553","0","253.686629307168","0","28.621141698658104","15.827029531718663","false","false"
"1204","42","15","1095","0","78.32741195842429","0","7.786578737706693","4.8688713108291175","false","false"
"1202","40","15","1067","0","129.65522331473585","0","10.098578175236518","6.071365780961833","false","false"
"1206","44","15","866","0","127.64131480735129","0","11.749776685080757","7.612085419847512","false","false"
"1161","128","99","8291","4","240.0567173756845","97","23.512883359146656","9.481777365296619","false","true"
"1210","48","15","1203","0","144.53002304871762","0","11.155745344888643","8.732650647644817","false","false"
"1207","45","15","487","0","34.04255455755627","0","3.07710922214855","1.8107661529464716","false","false"
"1209","47","15","848","0","35.26859304046361","0","2.859226599294796","2.041675117224798","false","false"
"1212","50","15","305","0","10.643943279758854","0","1.6125016392808986","0.1771434668852033","false","false"
"1208","46","15","3978","0","60.07772241834144","45","3.434414535909193","1.5410066066078787","false","true"
"1211","49","15","1031","0","13.200924840331593","0","1.5292389077873778","0.5506315356414856","false","false"
"1213","51","15","842","0","151.71246881968182","0","2.8447458464861617","3.086031726253901","false","false"
"1218","56","15","283","0","9.926587172092342","0","0.9542397842735454","0.3777324648107951","false","false"
"1219","57","15","244","0","2.9045918684924943","0","0.33719698562137385","0.12751968960643223","false","false"
"1217","55","15","900","0","127.88146296308591","0","7.390643910062181","8.345768119348982","false","false"
"1220","58","15","271","0","26.149180393257435","0","0","0","false","false"
"1216","54","15","924","0","212.58991707410746","0","20.378488939022887","11.272652691977171","false","false"
"1215","53","15","1818","0","197.90229626650853","0","12.153048510127363","8.761939639175937","false","false"
"1221","59","15","241","0","14.548444975441289","0","1.5527434917392922","0.7665609921828511","false","false"
"1222","60","15","314","0","9.054398349905759","0","1.4376279260637708","0.0768088650402676","false","false"
"1203","41","15","3898","3","329.4814733704861","100","17.7642245543915","11.458251092250064","false","true"
"1205","43","15","4447","0","372.4100472392179","100","14.021081708937102","11.320695626100626","false","true"
"1223","61","15","266","0","32.0547577524363","0","3.9663076913795434","1.4486480533341883","false","false"
"1225","63","15","276","0","116.22512124490913","0","16.389389777343588","5.663541990473575","false","false"
"1224","62","15","214","0","5.465065738032936","0","1.0001416357380883","0","false","false"
"1214","52","15","1006","0","51.74175226988157","0","4.070480365499305","2.4237406222765596","false","false"
"1226","64","15","1447","0","256.82981091451336","0","21.513717119203065","15.531550550870486","false","false"
"1229","67","15","1472","0","202.14571008203805","0","14.674943707295439","11.921862940433389","false","false"
"1232","70","15","4481","0","501.38620474048673","100","11.677841919879336","6.594190401809514","false","true"
"1230","68","15","2362","0","209.8749244963594","0","11.38073797216889","7.974808471475745","false","false"
"1228","66","15","3492","2","346.94403850979853","85","16.831621192396508","8.392982514002716","false","true"
"1231","69","15","3506","0","93.18599209084341","100","7.255576379815252","5.019313109596176","false","true"
"1233","71","15","2034","0","433.90486826537773","0","25.94203862792845","24.422923995913457","false","false"
"1227","65","15","4267","0","721.5834695995957","100","5.644179700958244","4.913897110276125","false","true"
"1234","72","15","1460","0","132.05549509951905","0","5.360061012981895","5.373948760944571","false","false"
"1235","73","15","1106","0","39.02334742240619","0","2.452024870524484","1.5342526676055908","false","false"
"1238","76","15","638","0","283.6059090831193","0","41.517858404656245","2.2715940920984954","false","false"
"1239","77","15","1464","0","19.870404538027323","0","1.9138951583267494","1.4146844081184067","false","false"
"1237","75","15","1196","0","185.15606591706555","0","20.12471250116508","9.449888063409517","false","false"
"1240","78","15","869","0","12.017941812476087","0","0.8068964925881963","0.47698064527602174","false","false"
"1241","79","15","1599","0","257.5155219396104","0","26.78371177932476","17.484525001260927","false","false"
"1236","74","15","3525","0","214.04764321624702","47","21.28218560060301","8.92995949057777","false","true"
"1243","81","15","773","0","330.6172769373126","0","17.224324499158463","11.795094675554415","false","false"
"1242","80","15","2135","0","181.38256928296022","0","21.118928233816856","6.173739439495537","false","false"
"1245","83","15","1104","0","140.82554820705548","0","8.607453303632171","7.765855069513478","false","false"
"1244","82","15","1186","0","111.07172085670557","0","21.376030686942613","0.10077222399177684","false","false"
"1246","84","15","912","0","80.2778809494171","0","6.33632461116404","4.605593288278767","false","false"
"1248","86","15","536","0","265.7689233957327","0","28.08425050922665","14.64532946746966","false","false"
"1247","85","15","1204","0","173.49303593703272","0","5.487776098519566","7.926196560451909","false","false"
"1250","88","15","1124","0","8.13737985283469","0","1.0121838853251648","0.28673841864391886","false","false"
"1256","94","15","1152","0","140.2022865098915","0","10.358356861816993","10.60662641945249","false","false"
"1255","93","15","2175","0","125.2691846290604","0","9.48937648867592","5.672607762479259","false","false"
"1252","90","15","3615","2","427.1876728553375","81","22.733499747470827","14.181838255578802","false","true"
"1249","87","15","1172","0","42.75795368256804","0","4.06537427803174","2.6858344769465066","false","false"
"1251","89","15","4058","0","356.52424813064926","100","17.16001342931523","13.606550096240964","false","true"
"1254","92","15","3596","1","92.64613258918476","27","12.011191631590261","5.532290151809101","false","true"
"1260","98","15","2839","0","161.94065086690742","0","15.126666634468357","8.059052180888123","false","false"
"1262","100","15","1545","0","279.88028342816244","0","26.883777729600887","22.531125327152793","false","false"
"1259","97","15","5326","0","452.4541337650878","100","14.71458785750952","11.339420970620527","false","true"
"1261","99","15","3939","0","409.57035504211314","0","32.7338188232931","23.294561091194012","false","false"
"1263","101","15","6560","0","760.3857595123984","100","5.981016265282549","3.877611750261211","false","true"
"1265","103","15","4520","0","781.8902466055249","0","44.24350140988188","39.55437046468378","false","false"
"1257","95","15","1751","0","173.12359379244924","0","7.798008137132961","8.365555225452113","false","false"
"1267","105","15","1723","0","7.439836930488541","0","0.8399550832156718","0.317319693034323","false","false"
"1268","106","15","514","0","74.21074016353253","0","12.594700233161607","1.192359944325639","false","false"
"1264","102","15","10007","0","226.46686036222098","100","21.473893859546923","8.303355376484136","false","true"
