"BehaviorSpace results (NetLogo 6.0.4)"
"baseline.nlogo"
"lone killer uuv centered"
"04/22/2019 19:31:43:128 -0400"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","399","0","399"
"[run number]","experiment-number","random-seed","[step]","number-of-collisions","max-nav-error","count-mine-contacts","marker-mean","marker-std-dev","kill-made","end-reached","count uuvs"
"937","33","88","4633","0","340.6767056263064","100","22.999139881336692","16.09892438242085","false","true","1"
"976","72","88","1166","0","124.70934069259458","57","8.63092485276495","5.598296056585179","true","false","0"
"975","71","88","3664","0","435.50747746680133","100","32.96834680826703","18.03343365290445","false","true","1"
"977","73","88","1111","0","107.89291488961098","57","6.4807479184035595","6.665333149205869","true","false","0"
"980","76","88","913","0","107.4238460025547","1","0","0","true","false","0"
"982","78","88","504","0","7.075126754454647","30","0.5867548445591143","0.3272229329463859","true","false","0"
"979","75","88","1175","0","154.28408389893627","56","13.249545708202902","7.726617077409291","true","false","0"
"978","74","88","3525","2","234.43682514958138","32","7.368270538064824","2.0837919023060576","false","true","1"
"949","45","88","4290","0","434.5917263664655","100","28.056703986887033","19.86099423136026","false","true","1"
"984","80","88","1044","0","111.6169015553043","36","9.644455904575151","6.917092700565077","true","false","0"
"983","79","88","1646","0","405.77846560318176","42","18.686301059258803","13.778868386257683","true","false","0"
"985","81","88","940","0","237.6779709959796","48","13.095781912974475","14.307930923855496","true","false","0"
"981","77","88","4537","0","79.07229069175936","100","5.482978847039468","2.1765271481334865","false","true","1"
"987","83","88","1009","2","99.41562798838058","45","6.783426434825767","4.489932653660801","true","false","0"
"988","84","88","890","0","74.20883188370814","60","7.446097561444679","3.4554885527949155","true","false","0"
"989","85","88","1055","0","432.69459301682264","20","12.044522957312877","13.006118744989374","true","false","0"
"990","86","88","1334","0","61.040943360603144","66","6.00414241188092","3.6829294939928414","true","false","0"
"992","88","88","1118","0","7.093036477217415","61","0.5758897844192845","0.31282139906255396","true","false","0"
"986","82","88","4470","0","444.55679169408836","59","61.17918047179089","16.801288364624877","false","true","1"
"991","87","88","1149","0","34.913292691367126","49","3.320297977289592","2.33046581288549","true","false","0"
"993","89","88","4786","0","982.5522678301837","100","18.297344036457442","6.012747723675781","false","true","1"
"911","7","88","5805","2","245.02804059412603","100","11.663628824256923","6.715100414720615","false","true","1"
"996","92","88","3611","0","417.35141155098165","36","29.778783955966933","15.593034458764084","false","true","1"
"1001","97","88","5315","0","183.71836154536703","100","10.219341350289687","7.985708082794367","false","true","1"
"1002","98","88","5317","0","1062.321573348327","81","16.84416040997155","9.327177474288845","false","true","1"
"999","95","88","1801","1","45.16149572636786","95","6.064781177374598","2.123374282352241","true","false","0"
"1004","100","88","1699","0","142.46618740751484","83","10.496990678864044","10.970731552768326","true","false","0"
"998","94","88","5155","0","640.5387463095234","100","18.647455949358076","10.420618380271888","false","true","1"
"1000","96","88","1020","0","91.88227658811752","44","8.722157352547677","5.465664487020745","true","false","0"
"1005","101","88","6565","2","201.86792549292346","100","17.139438380252233","6.938482514413188","false","true","1"
"1007","103","88","6173","3","821.5677822668812","100","22.207693011416904","11.783099603747685","false","true","1"
"1006","102","88","10033","0","401.0023111730113","99","38.03302697134485","15.210639789533229","false","true","1"
"1008","104","88","9044","0","435.50782350989687","98","67.40605261954731","15.011533110387923","false","true","1"
"1010","106","88","2208","0","127.34276990232361","17","11.430704014359625","7.044789775148264","true","false","0"
"995","91","88","3371","0","776.9486079137924","100","4.054991847205454","1.3909778209645096","false","true","1"
"1012","108","88","392","0","4.871909671825418","8","0.5975089312869954","0.21445232330799538","true","false","0"
"1011","107","88","1446","0","241.44224077780189","45","10.267674883904878","8.297429382369511","true","false","0"
"1009","105","88","7748","0","48.44473239240281","100","1.7792514966096749","1.2600862460804552","false","true","1"
"1014","110","88","905","0","180.18334127997002","11","25.99814428764503","8.706751631788388","true","false","0"
"1013","109","88","1879","0","65.30404651426329","53","4.286775981264142","4.422300521987812","true","false","0"
"997","93","88","10236","3","1732.3216220127915","100","33.7982132698437","33.11332703985137","false","true","1"
"1016","112","88","1856","0","234.26203147264377","39","12.889812054403938","9.211860966525766","true","false","0"
"1017","113","88","1227","0","226.25250518475195","39","13.11618534449327","9.482252644192391","true","false","0"
"1021","117","88","2393","0","369.10909122206937","54","42.26354962287111","29.91043720844452","true","false","0"
"1019","115","88","2753","0","200.29372818608658","82","24.21934032099912","12.9578514818016","true","false","0"
"1022","118","88","697","0","38.43992218728738","5","6.1860355148421755","1.15729982586146","true","false","0"
"1018","114","88","7612","0","553.1815381962033","100","45.14981694884421","31.53001858186673","false","true","1"
"1003","99","88","30000","0","2827.2280529801365","97","46.926199670846344","40.20666896337758","false","false","1"
"1023","119","88","2604","0","368.3820251319974","70","37.63867559007992","25.355994196332844","true","false","0"
"1020","116","88","2233","0","11.6516686919453","5","2.01186312795386","0.0525568395844831","true","false","0"
"1024","120","88","2319","0","146.79448383511306","8","23.44407470688841","9.419242653808613","true","false","0"
"1029","125","88","1596","0","227.6031923447611","64","22.27890596715913","14.471538898333005","true","false","0"
"1015","111","88","6557","0","892.0291749557663","100","88.33008095843874","59.03979896062557","false","true","1"
"1030","126","88","3270","0","549.4832035711518","75","48.69494872469855","37.845766490433036","true","false","0"
"994","90","88","30000","0","941.9076691473525","66","85.13310219601566","27.5725445916681","false","false","1"
"1025","121","88","5653","0","842.5750606482095","100","25.02652627080179","15.271594221192446","false","true","1"
"1034","1","99","385","0","14.656518470600004","3","2.7660674035722335","0","true","false","0"
"1026","122","88","5309","0","322.41858109611144","100","32.66317579885393","18.795653507743754","false","true","1"
"1037","4","99","378","0","5.3808513182797935","0","0","0","true","false","0"
"1028","124","88","6228","0","825.4914748232528","100","26.85995946261921","34.567290003380656","false","true","1"
"1027","123","88","4111","0","123.4544907475946","69","15.931058936877474","8.126021594387355","true","false","0"
"1031","127","88","6580","0","514.2917682002942","100","35.20688355041892","32.95762902862191","false","true","1"
"1039","6","99","489","0","1.4273230271055928","11","0.19083039416741562","0.0491369153639575","true","false","0"
"1035","2","99","5649","0","417.8079495447229","100","7.019040280751002","4.302953559505334","false","true","1"
"1042","9","99","467","0","75.5096043598523","10","11.382180404110816","2.0137502612188163","true","false","0"
"1033","0","99","5886","4","704.7773988536318","100","11.00385390072504","11.36727174249381","false","true","1"
"1036","3","99","5406","0","600.7591874239016","100","30.976732091597945","17.22460910945778","false","true","1"
"1045","12","99","341","0","14.309052981695906","11","2.00990816563642","0.7471706150080327","true","false","0"
"1041","8","99","1589","0","273.7231440594621","5","50.53905402122718","3.664114059333971","true","false","0"
"1043","10","99","2154","0","102.22064821614075","15","16.506963493982777","2.9471602180010845","true","false","0"
"1047","14","99","452","0","51.03835191063069","13","6.6429215287314065","2.361406736499501","true","false","0"
"1046","13","99","2336","0","73.83553443123269","65","7.412634891715181","4.746220569586468","true","false","0"
"1044","11","99","2346","0","27.31499461861725","71","2.301920330870781","1.7865232724350282","true","false","0"
"1050","17","99","659","0","73.82717666570197","40","7.323496541037566","4.612592903439893","true","false","0"
"1049","16","99","2239","0","90.05676002658966","44","6.7378371354241695","3.780634554577554","true","false","0"
"1053","20","99","1283","0","34.280510103607355","30","2.773125704134873","1.557830498948585","true","false","0"
"1051","18","99","1515","0","116.79011608314303","30","18.402407457370373","4.861670967998388","true","false","0"
"1054","21","99","1761","0","5.089066045155246","63","0.35595353081607306","0.24433203362755468","true","false","0"
"1057","24","99","356","0","28.23791930728101","13","2.6142314356944287","1.4068872958786176","true","false","0"
"1058","25","99","533","0","4.518708821123929","18","0.5044953139088284","0.3052542080173643","true","false","0"
"1055","22","99","5839","0","289.5246393643169","88","31.807858908369557","17.42982870750944","false","true","1"
"1032","128","88","8263","0","360.2039416274176","98","26.311256854810747","7.584760171218268","false","true","1"
"1048","15","99","1974","0","43.05664925452007","62","5.65850301650419","2.353798861637391","true","false","0"
"1061","28","99","400","0","7.413207686782339","10","0.9639961314723398","0.3499919576683903","true","false","0"
"1063","30","99","565","0","96.4604645206231","8","15.683555921318765","2.279914146799281","true","false","0"
"1062","29","99","1261","0","138.92734633151116","51","8.082743937478613","8.023461870129195","true","false","0"
"1052","19","99","10272","0","1741.8685691737696","97","45.35286962858985","49.083132860774164","false","true","1"
"1064","31","99","673","0","57.153267186934585","28","4.096267944051756","3.676341403549927","true","false","0"
"1056","23","99","6978","0","797.4911287364525","100","36.79921664098944","22.14982768528185","false","true","1"
"1059","26","99","9438","0","819.2810358169362","100","23.18741411414927","28.967535713471936","false","true","1"
"1066","33","99","315","0","65.54824383292299","9","6.70788330798203","2.043505908618886","true","false","0"
"1065","32","99","541","0","20.54367821486599","0","0","0","true","false","0"
"1060","27","99","8620","0","1447.5508519776954","99","39.683812657652695","25.64919731734307","false","true","1"
"1069","36","99","264","0","7.274497687762722","0","0","0","true","false","0"
"1068","35","99","603","0","13.074177420896909","27","1.5984686869012419","0.7785360724749844","true","false","0"
"1071","38","99","261","0","13.272520390410023","19","1.930642614576498","0.5051913971501801","true","false","0"
"1072","39","99","796","0","21.64112466673685","49","2.850499937443879","1.1632207578257927","true","false","0"
"1075","42","99","1135","0","57.105733577940356","43","6.903801390764316","3.492547081663282","true","false","0"
"1074","41","99","1196","0","140.70158409057404","70","15.641745896844808","7.696952993199325","true","false","0"
"1067","34","99","3888","0","240.13895552148156","100","8.20807990751904","4.243106841116217","false","true","1"
"1070","37","99","3282","0","854.5746819124333","100","23.002704949473095","17.770255776628197","false","true","1"
"1079","46","99","3972","0","70.4546476885468","44","8.592647031348372","1.6950078063574423","false","true","1"
"1077","44","99","3801","0","1066.5021000803467","99","16.659559237662886","19.59225779864545","false","true","1"
"1080","47","99","854","0","80.1241818840755","63","3.6643160975259663","5.4931484848151735","true","false","0"
"1076","43","99","4423","0","120.86056055642345","100","3.134019858761278","2.1627443377025446","false","true","1"
"1084","51","99","336","0","71.53604964003914","17","11.372615735692127","2.3094772253537577","true","false","0"
"1082","49","99","1100","0","15.199213566492686","53","1.3457579988515715","0.5438259248862727","true","false","0"
"1081","48","99","3903","0","197.45553769828598","100","8.149824731190945","4.381213274769932","false","true","1"
"1083","50","99","4876","3","696.6389394735723","100","16.416175308028883","17.660221899350855","false","true","1"
"1086","53","99","3496","0","388.912113251235","100","10.433675266592122","7.387858307066604","false","true","1"
"1088","55","99","836","0","51.56871622168432","40","2.0620308785470525","1.2207818128982109","true","false","0"
"1089","56","99","286","0","13.455659978346668","3","2.0152069090360416","0.5608557003246444","true","false","0"
"1091","58","99","216","0","10.869032871602007","0","0","0","true","false","0"
"1087","54","99","3317","0","635.7327370855621","99","27.777874697578962","24.20220486151347","false","true","1"
"1092","59","99","216","0","8.97324947523164","9","1.567785287447193","0.23143593912413404","true","false","0"
"1093","60","99","331","0","4.810233469735221","8","0.8498635753934927","0.0661495283653349","true","false","0"
"1090","57","99","4628","0","57.950830166344176","100","2.150420379061252","2.159658059346031","false","true","1"
"1095","62","99","199","0","16.695848011264324","6","2.850516279658296","0.38626222692685386","true","false","0"
"1096","63","99","351","0","55.585084088661326","23","6.717641236928437","2.527610007240887","true","false","0"
"1085","52","99","3403","0","134.0984534668661","100","3.356901902822884","2.0136541172897617","false","true","1"
"1094","61","99","4209","2","476.8516329965628","100","15.076731314989935","13.141821129897696","false","true","1"
"1097","64","99","1345","0","394.8566114971789","47","26.849155723292302","23.84142226956786","true","false","0"
"1098","65","99","4260","0","450.311271371487","100","10.00729209525428","5.787627295413681","false","true","1"
"1100","67","99","2179","0","109.45533320503223","80","11.602658626582324","6.878697484980124","true","false","0"
"1099","66","99","3553","0","403.45753775872106","85","31.010672990755996","14.681657766462596","false","true","1"
"1102","69","99","3509","0","137.7899139394109","100","8.00893979715068","3.778427783563511","false","true","1"
"1078","45","99","4284","3","377.44030681256027","100","15.42161234778404","12.079025044156849","false","true","1"
"1101","68","99","4633","0","457.8035849190495","100","27.599103085121932","13.916440321821028","false","true","1"
"1103","70","99","4495","0","432.8844579021421","100","15.400425028525513","8.658174671979234","false","true","1"
"1105","72","99","986","0","313.8072787213142","60","20.698590164104143","13.069131515181589","true","false","0"
"1104","71","99","3668","3","647.3648601186433","100","30.265461358929706","22.777397403480204","false","true","1"
"1106","73","99","3862","0","270.42186240378146","100","5.52045156536322","5.319469901515731","false","true","1"
"1109","76","99","912","0","56.0185587975913","0","0","0","true","false","0"
"1108","75","99","1127","0","67.62250811151162","61","5.962133970542957","4.527590847998223","true","false","0"
"1107","74","99","3520","0","124.24921685336365","36","8.428008504884765","2.902874904086558","false","true","1"
"1111","78","99","900","0","58.90297012571046","40","6.018432090006466","2.1654660037408715","true","false","0"
"1114","81","99","850","0","184.43865753386865","61","20.97591246351307","11.17586143145039","true","false","0"
"1112","79","99","1781","0","279.0810005643161","69","32.13850091574386","16.887747992459346","true","false","0"
"1110","77","99","4530","0","111.70759517195907","100","2.8474716355243426","2.503264776572161","false","true","1"
"1117","84","99","885","0","48.7092180794503","57","3.2257237008660726","2.6833363063584335","true","false","0"
"1115","82","99","1153","0","32.0494583077967","3","4.798224339098113","0.24624193941631373","true","false","0"
"1113","80","99","3932","0","1141.9201443115744","98","55.20507547230921","44.72792918716201","false","true","1"
"1116","83","99","3776","0","376.49023008743063","100","10.328099938897203","7.702570398428434","false","true","1"
"1119","86","99","1241","0","344.29159562641024","54","13.664006916451065","20.76613817846903","true","false","0"
"1040","7","99","5786","0","110.68320144382545","100","3.779257365620394","2.528708889230656","false","true","1"
"1121","88","99","1157","0","21.150867827219493","67","2.508647903843292","1.0000379659374274","true","false","0"
"1120","87","99","1155","0","20.568321922595697","48","1.450262673422462","1.2959598372663037","true","false","0"
"1122","89","99","4067","0","773.0086544398343","100","26.01259298587264","12.485737229746562","false","true","1"
"1123","90","99","3651","1","515.8811382579559","79","38.63402269004531","17.926286722901565","false","true","1"
"1125","92","99","3598","0","143.01438481620326","36","4.915229704434513","1.9011301661161166","false","true","1"
"1126","93","99","4354","0","515.5488515912564","100","22.77008026483986","20.577028188905754","false","true","1"
"1128","95","99","1660","0","148.65744026378312","96","9.427736751367602","5.918338070605631","true","false","0"
"1127","94","99","5165","4","724.4978295182341","100","21.818500144760016","8.613934474783361","false","true","1"
"1130","97","99","5302","0","854.8676688176305","100","17.40011706514477","9.472802171480962","false","true","1"
"1131","98","99","5323","0","437.4490271976923","83","23.144141849727866","12.339133886592794","false","true","1"
"1133","100","99","851","0","355.65940813141486","66","36.96958294199003","21.493724596248747","true","false","0"
"1129","96","99","1025","0","140.30624306009068","46","14.21522121105957","9.984365243570826","true","false","0"
"1132","99","99","6914","0","1329.262135467242","100","14.491012471886652","3.326837996504805","false","true","1"
"1134","101","99","6561","0","249.8382647701143","100","8.108812333424906","6.8124348127770045","false","true","1"
"1073","40","99","24691","0","2204.8413989838996","100","33.586071740530315","25.799295095693726","false","true","1"
"1136","103","99","6161","0","424.5176768874351","100","22.035729329676123","20.245367632629065","false","true","1"
"1138","105","99","619","0","3.5062312845395383","39","0.29143530464110495","0.17686153577042835","true","false","0"
"1124","91","99","3376","0","498.7114707558163","100","15.847076155615744","11.054583709019367","false","true","1"
"1137","104","99","2609","0","697.9039849153924","23","39.61131818365453","26.56331025231857","true","false","0"
"1135","102","99","10023","0","258.95216031997234","98","9.38971881639937","4.919756468632159","false","true","1"
"1139","106","99","2153","0","213.08652628669492","12","19.125533409282724","13.64320655457522","true","false","0"
"1143","110","99","1570","0","134.8546864217146","15","16.201228550526867","7.7085919441881785","true","false","0"
"1142","109","99","1980","0","99.85546131871564","50","9.901731988641203","5.9633552077799","true","false","0"
"1140","107","99","1480","0","108.78293521329033","50","5.1790585052610405","5.475408100148423","true","false","0"
"1144","111","99","384","0","68.56944313914556","9","10.438698865784595","1.8894551505610557","true","false","0"
"1145","112","99","2529","0","213.79677116672","32","20.40052804640774","11.843205498328084","true","false","0"
"1147","114","99","2281","0","409.83760017305036","12","24.22809710345153","24.676815217360925","true","false","0"
"1148","115","99","1549","0","366.39304735986065","69","35.968818672082726","23.187713749266404","true","false","0"
"1151","118","99","572","0","27.204405840026947","4","4.245375227191197","0.8925365665960476","true","false","0"
"1146","113","99","1915","0","219.6044216883112","42","12.148924429448728","11.117482170102607","true","false","0"
"1150","117","99","4530","0","762.9169869950637","66","47.25558613477791","51.412895194013906","true","false","0"
"1141","108","99","7086","0","1818.0827017621082","100","43.39374234846813","33.40275497666194","false","true","1"
"1149","116","99","2266","0","20.82238628018245","7","4.0092417467557135","0.07472217311849072","true","false","0"
"1153","120","99","2604","0","168.77990684551014","6","11.946963577720771","7.160377433197348","true","false","0"
"1152","119","99","9854","2","1140.18709759222","100","24.695761916767527","14.519404849313602","false","true","1"
"1158","125","99","2751","0","845.5269634893966","89","85.16445223707315","52.03247729088798","true","false","0"
"1159","126","99","3260","0","724.8306074259999","77","74.93233614703489","50.35275085333037","true","false","0"
"1154","121","99","5626","0","466.1628313864095","100","13.189311539228001","8.935711712274008","false","true","1"
"1157","124","99","6246","0","271.0273683875995","100","14.380063530392588","5.744999038904644","false","true","1"
"1155","122","99","6639","0","1576.5778702945815","100","64.16834221563758","44.036162400037156","false","true","1"
"1160","127","99","6601","7","471.8345557148629","100","30.736122437865955","34.85292294431229","false","true","1"
"1163","1","15","297","0","8.370403368393575","0","0","0","true","false","0"
"1164","2","15","316","0","11.430890712427974","16","1.3718442824601966","0.4267998534257508","true","false","0"
"1165","3","15","387","0","9.121791031602623","8","1.53275577666968","0.21500149014711495","true","false","0"
"1162","0","15","5879","0","616.0743268209145","100","16.754980436100073","6.431047501952562","false","true","1"
"1156","123","99","5301","0","80.6011758933463","94","7.805602463424904","5.782112910078388","true","false","0"
"1167","5","15","219","0","5.590772028322016","4","0.7343532244035365","0.2057395474009289","true","false","0"
"1171","9","15","371","0","16.293230027331425","6","2.091222088657775","0.7938840225377785","true","false","0"
"1170","8","15","1880","5","184.23084720787165","5","30.272348073981487","2.0607020369478968","true","false","0"
"1118","85","99","30000","0","2542.4734471952033","100","46.44504735763231","26.180472294051818","false","false","1"
"1174","12","15","298","0","34.07989157719206","6","5.262118011319559","0.9924098036104454","true","false","0"
"1175","13","15","1092","0","236.64949602881333","44","22.66823741482814","13.552910639112351","true","false","0"
"1172","10","15","6518","0","268.57229812348584","76","30.337045167073526","12.453118807981301","false","true","1"
"1176","14","15","401","0","8.925866960636133","9","1.6102132321901022","0.09404636622329401","true","false","0"
"1161","128","99","8291","4","240.0567173756845","97","23.512883359146656","9.481777365296619","false","true","1"
"1178","16","15","2306","0","19.44679026434581","41","1.6429152429064742","0.8558615700974467","true","false","0"
"1179","17","15","5527","0","787.1614451369179","100","13.730769314829388","6.989178755199296","false","true","1"
"1180","18","15","1667","0","31.593027749618567","23","1.461960068915218","1.4217109412906832","true","false","0"
"1177","15","15","1239","0","111.58034487023251","50","5.210377606108104","5.46815932013491","true","false","0"
"1173","11","15","7803","0","186.3943647931106","100","5.8628795743476765","8.01689288845766","false","true","1"
"1038","5","99","5467","0","667.084492625693","100","27.92242207214974","25.233634366911513","false","true","1"
"1181","19","15","1666","0","76.64029907545074","40","6.874712988430895","4.73795515828499","true","false","0"
"1182","20","15","1396","0","19.346545144522423","32","2.1177850972005583","0.9734660819618045","true","false","0"
"1184","22","15","1362","0","109.80155581063472","17","4.195004648857646","2.6716755252044697","true","false","0"
"1186","24","15","291","0","22.18838871483873","9","3.2509292688995233","0.7540335421090081","true","false","0"
"1187","25","15","492","0","3.941741589707495","17","0.4475189894189021","0.22750345579402112","true","false","0"
"1185","23","15","2008","0","153.10776524277875","48","9.669933208324565","6.255030717321193","true","false","0"
"1189","27","15","446","0","28.714424124304006","2","4.778194187995644","1.0721697950349407","true","false","0"
"1190","28","15","392","0","5.688730655379945","8","0.8164828470762611","0.23137220160227723","true","false","0"
"1193","31","15","1924","0","423.72741268844726","47","18.400816911997303","19.93912380112258","true","false","0"
"1183","21","15","2874","0","17.638322920487454","89","1.037042644176229","0.9094250775326638","true","false","0"
"1168","6","15","7607","0","22.811769453119098","100","1.1840354521450294","0.8040912654744065","false","true","1"
"1191","29","15","4874","0","403.2326800945634","100","12.656078533641823","8.37906703805227","false","true","1"
"1196","34","15","345","0","17.989066844334754","25","2.1750714899344485","0.8194800625265295","true","false","0"
"1192","30","15","8851","0","853.3963553537124","100","26.953624279503515","18.639994371868763","false","true","1"
"1188","26","15","9373","0","378.88367393084025","100","24.638222576642107","14.537821163957252","false","true","1"
"1195","33","15","391","0","10.954729279953451","13","1.5153552626111617","0.4682946460060648","true","false","0"
"1197","35","15","433","0","16.444602622527317","19","1.848664292751814","0.8332347790275029","true","false","0"
"1194","32","15","726","0","360.14985005748287","0","0","0","true","false","0"
"1198","36","15","329","0","108.40044925308185","0","0","0","true","false","0"
"1200","38","15","240","0","13.699955734299643","15","1.7698840430628864","0.7604763869713709","true","false","0"
"1201","39","15","775","0","8.490267025012152","48","0.7861530875872068","0.6436965080737849","true","false","0"
"1206","44","15","866","0","127.64131480735129","10","11.749776685080757","7.612085419847512","true","false","0"
"1204","42","15","4065","0","227.28214065508863","100","10.20284655368408","4.5782330605683415","false","true","1"
"1199","37","15","3281","0","1057.3396196171402","100","28.621141698658107","15.827029531718663","false","true","1"
"1202","40","15","3752","0","524.99532163175","100","21.155017096577073","15.117492706397728","false","true","1"
"1207","45","15","487","0","34.04255455755627","35","3.07710922214855","1.8107661529464716","true","false","0"
"1203","41","15","3898","3","329.4814733704861","100","17.7642245543915","11.458251092250064","false","true","1"
"1208","46","15","3978","0","60.07772241834144","45","3.434414535909193","1.5410066066078787","false","true","1"
"1210","48","15","1203","0","144.53002304871762","67","11.155745344888643","8.732650647644817","true","false","0"
"1209","47","15","848","0","35.26859304046361","64","2.859226599294796","2.041675117224798","true","false","0"
"1212","50","15","305","0","10.643943279758854","14","1.6125016392808986","0.1771434668852033","true","false","0"
"1205","43","15","4447","0","372.4100472392179","100","14.021081708937102","11.320695626100626","false","true","1"
"1211","49","15","1031","0","13.200924840331593","48","1.5292389077873778","0.5506315356414856","true","false","0"
"1213","51","15","842","0","151.71246881968182","41","2.8447458464861617","3.086031726253901","true","false","0"
"1219","57","15","244","0","2.9045918684924943","9","0.33719698562137385","0.12751968960643223","true","false","0"
"1217","55","15","900","0","127.88146296308591","39","7.390643910062181","8.345768119348982","true","false","0"
"1216","54","15","924","0","212.58991707410746","36","20.378488939022887","11.272652691977171","true","false","0"
"1221","59","15","241","0","14.548444975441289","12","1.5527434917392922","0.7665609921828511","true","false","0"
"1218","56","15","4429","0","230.10466520241192","97","5.446599141357189","3.3723525373858365","false","true","1"
"1215","53","15","3492","0","399.44828590379154","100","14.591079847718383","11.090953416206773","false","true","1"
"1224","62","15","214","0","5.465065738032936","3","1.0001416357380883","0","true","false","0"
"1225","63","15","276","0","116.22512124490913","14","16.389389777343588","5.663541990473575","true","false","0"
"1166","4","15","8311","0","1437.1397262789947","46","39.131432688131724","5.030453877132553","false","true","1"
"1222","60","15","4749","0","116.94381350887804","100","2.990892345312552","2.070723119475476","false","true","1"
"1223","61","15","4220","0","308.64293267809353","100","9.595126196214983","8.467559219366535","false","true","1"
"1226","64","15","1447","0","256.82981091451336","42","21.513717119203065","15.531550550870486","true","false","0"
"1227","65","15","4267","0","721.5834695995957","100","5.644179700958244","4.913897110276125","false","true","1"
"1228","66","15","3492","2","346.94403850979853","85","16.831621192396508","8.392982514002716","false","true","1"
"1230","68","15","2362","0","209.8749244963594","77","11.38073797216889","7.974808471475745","true","false","0"
"1231","69","15","3506","0","93.18599209084341","100","7.255576379815252","5.019313109596176","false","true","1"
"1214","52","15","3421","0","238.77528071755904","100","13.389993418709883","10.728741244439084","false","true","1"
"1232","70","15","4481","0","501.38620474048673","100","11.677841919879336","6.594190401809514","false","true","1"
"1229","67","15","4484","0","423.4193488281324","100","24.905719057006703","17.172461714297217","false","true","1"
"1234","72","15","1460","0","132.05549509951905","77","5.360061012981895","5.373948760944571","true","false","0"
"1233","71","15","2034","0","433.90486826537773","79","25.94203862792845","24.422923995913457","true","false","0"
"1235","73","15","1106","0","39.02334742240619","61","2.452024870524484","1.5342526676055908","true","false","0"
"1238","76","15","638","0","283.6059090831193","2","41.517858404656245","2.2715940920984954","true","false","0"
"1236","74","15","3525","0","214.04764321624702","47","21.28218560060301","8.92995949057777","false","true","1"
"1240","78","15","869","0","12.017941812476087","40","0.8068964925881963","0.47698064527602174","true","false","0"
"1237","75","15","1196","0","185.15606591706555","51","20.12471250116508","9.449888063409517","true","false","0"
"1241","79","15","1599","0","257.5155219396104","59","26.78371177932476","17.484525001260927","true","false","0"
"1239","77","15","4526","0","156.27666320171937","100","3.529274343233382","3.281317855692848","false","true","1"
"1245","83","15","1104","0","140.82554820705548","52","8.607453303632171","7.765855069513478","true","false","0"
"1246","84","15","912","0","80.2778809494171","63","6.33632461116404","4.605593288278767","true","false","0"
"1244","82","15","1186","0","111.07172085670557","3","21.376030686942613","0.10077222399177684","true","false","0"
"1242","80","15","3702","0","593.499683951884","95","22.598579960907706","6.6761808266386735","false","true","1"
"1243","81","15","4678","0","1044.6894350497048","100","38.47188420586","26.54751332995948","false","true","1"
"1220","58","15","30000","0","1109.1241629172625","66","67.1071092903558","39.07397033210448","false","false","1"
"1249","87","15","1172","0","42.75795368256804","46","4.06537427803174","2.6858344769465066","true","false","0"
"1252","90","15","3615","2","427.1876728553375","81","22.733499747470827","14.181838255578802","false","true","1"
"1251","89","15","4058","0","356.52424813064926","100","17.16001342931523","13.606550096240964","false","true","1"
"1248","86","15","4308","0","799.4178616265028","100","72.21166484004067","40.54663223043582","false","true","1"
"1256","94","15","1152","0","140.2022865098915","49","10.358356861816993","10.60662641945249","true","false","0"
"1255","93","15","2175","0","125.2691846290604","93","9.48937648867592","5.672607762479259","true","false","0"
"1169","7","15","5792","0","170.22603777008644","100","9.431773489069","5.545703309690774","false","true","1"
"1254","92","15","3596","1","92.64613258918476","27","12.011191631590261","5.532290151809101","false","true","1"
"1247","85","15","5125","0","742.1196657167819","100","19.94010346181986","18.833347894867742","false","true","1"
"1259","97","15","5326","0","452.4541337650878","100","14.71458785750952","11.339420970620527","false","true","1"
"1260","98","15","2839","0","161.94065086690742","72","15.126666634468357","8.059052180888123","true","false","0"
"1257","95","15","1751","0","173.12359379244924","94","7.798008137132961","8.365555225452113","true","false","0"
"1262","100","15","1545","0","279.88028342816244","57","26.883777729600887","22.531125327152793","true","false","0"
"1250","88","15","3827","0","36.169976270816036","100","1.407342694396453","0.9151931788456846","false","true","1"
"1261","99","15","3939","0","409.57035504211314","87","32.7338188232931","23.294561091194012","true","false","0"
"1265","103","15","4520","0","781.8902466055249","96","44.24350140988188","39.55437046468378","true","false","0"
"1263","101","15","6560","0","760.3857595123984","100","5.981016265282549","3.877611750261211","false","true","1"
"1267","105","15","1723","0","7.439836930488541","64","0.8399550832156718","0.317319693034323","true","false","0"
"1268","106","15","514","0","74.21074016353253","4","12.594700233161607","1.192359944325639","true","false","0"
"1258","96","15","1009","0","83.48030290411157","50","6.605859060328324","6.529599541521434","true","false","0"
"1272","110","15","1404","0","257.0798125238349","17","25.465443055764272","15.734313728747766","true","false","0"
"1264","102","15","10007","0","226.46686036222098","100","21.473893859546923","8.303355376484136","false","true","1"
"1271","109","15","1980","0","18.518738777377116","54","1.268276354773154","1.0527523734685937","true","false","0"
"1266","104","15","9578","0","1235.1006791292987","40","28.229621637272448","10.821746719701911","true","false","0"
"1274","112","15","2312","0","318.79863710245166","32","13.864465813878692","14.254366991708547","true","false","0"
"1253","91","15","3385","2","325.59844448625535","100","10.074375101396575","7.538481093801574","false","true","1"
"1275","113","15","1344","0","204.43638959103998","37","13.584778667663802","7.138834508120843","true","false","0"
"1270","108","15","5775","0","453.61186016932123","100","24.434689878126598","16.333969906745544","false","true","1"
