"BehaviorSpace results (NetLogo 6.0.4)"
"baseline.nlogo"
"random spoofers noseed"
"03/28/2019 08:34:55:804 -0400"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","399","0","399"
"[run number]","experiment-number","[step]","number-of-collisions","max-nav-error","count mine-contacts","marker-mean","marker-std-dev"
"76","75","30000","0","1763.6611631376968","100","39.21036658428156","22.94265403019336"
"84","83","3779","0","650.8265921134613","100","11.190962976128871","7.877338039767657"
"83","82","4473","0","485.83803006924114","100","39.073022685436406","25.794518118525826"
"85","84","3466","0","238.63276761347197","100","11.571437788632156","6.259174857933352"
"91","90","3635","3","1093.4516111542239","100","27.322414767679025","16.609418240318647"
"86","85","5111","0","968.4952224461244","100","24.16726600199447","21.671336999091064"
"87","86","4390","0","897.184033683325","100","7.8802212984635505","5.095566991318308"
"90","89","4225","3","842.0830206133866","100","25.295129946899415","22.68965601289635"
"93","92","3610","0","417.2950899350573","33","19.33301315788941","7.263356655462533"
"94","93","4342","0","432.67371272154276","100","9.254933974888191","4.343342359206306"
"89","88","3946","0","148.09771563489338","100","2.1157456487780673","3.6878059499015134"
"92","91","3380","0","574.4137858889884","100","15.33166519867082","9.981927250735666"
"95","94","5145","0","265.3447601911386","100","16.39096592807519","12.172248954152025"
"88","87","4303","0","479.23821139612954","100","7.676526041027647","4.941297020094277"
"96","95","3448","0","297.5741424654722","100","7.678944782584649","6.860627155078576"
"98","97","5304","0","899.4595682396307","100","13.939830840321783","13.392230550693936"
"97","96","3672","0","175.1105427372825","100","5.024303284589636","5.6088951315413285"
"99","98","5297","0","849.8611826397823","88","21.98036717204101","16.043360231234633"
"100","99","7072","0","877.3122001235888","100","103.77921855902994","63.1018160414797"
"102","101","6565","0","731.4431046323806","100","8.478822048241565","5.6814256041628095"
"101","100","5852","0","775.8938828281993","100","15.694894209835084","10.058731547698725"
"104","103","6231","0","889.9040177543559","100","38.491616709643665","30.884240174777474"
"106","105","7756","0","104.54350983549729","100","1.262566345958608","1.2182456743379444"
"103","102","10049","0","170.8927749346191","100","11.730750823275741","3.5562679611343424"
"107","106","6907","0","250.67481225495644","100","15.636195976094022","11.601895163553674"
"108","107","6467","4","759.0675569808978","100","16.114413811534124","12.684508162123292"
"105","104","30000","0","2004.7009184193032","86","88.63299620990092","88.42066394956316"
"109","108","5769","0","702.2026172102101","100","67.1670445049014","27.94760731412895"
"111","110","5785","0","368.3852713741729","98","24.058253440485505","11.425222919376173"
"110","109","7124","5","76.1965446588501","100","1.1142637104930053","1.4111221155331615"
"112","111","8866","0","1195.8631337671611","100","53.810061202077804","35.29775222074536"
"113","112","8873","0","125.5029821434642","100","14.19408100491351","5.9427789031783504"
"115","114","7655","0","1199.1657733991283","100","109.85819061712735","70.1921940086457"
"116","115","5043","0","290.50526403016755","100","11.365321777068223","7.955172155881813"
"118","117","8896","0","499.23575951387215","100","16.268659935203132","10.6919516510439"
"119","118","8691","10","1123.841846980548","100","46.35128464771395","25.20367972655251"
"117","116","6894","1","145.24910834392978","53","10.887077658409376","3.6361525767928358"
"120","119","9835","0","182.21707452500715","100","9.928029365228465","6.173030031296961"
"114","113","7604","0","1808.6769419141056","100","18.953581790784682","14.856563502900755"
"121","120","9804","0","916.4845656979877","99","34.072907722155094","16.722181102840064"
"122","121","5624","0","596.908841827172","100","50.030683140957436","39.520185921191846"
"126","125","5180","1","399.08882471137895","100","15.26751100527159","12.060941313097237"
"123","122","5331","0","516.19360549377","100","55.96794417028085","21.92614051740797"
"125","124","6222","0","674.4476138462053","100","16.81342844838714","13.316069210055382"
"127","126","6121","0","976.0814909485005","100","65.04303923459115","29.961391302421582"
"130","0","5874","0","268.1893490892941","100","10.74579357565622","10.49924063829088"
"132","2","5529","0","600.0356360138688","100","19.207421909317603","12.716934919463483"
"124","123","11295","10","685.5039751922017","100","13.06025319171188","8.614273919232547"
"131","1","8804","0","765.3114152535226","100","65.85948451936758","23.69280382294301"
"128","127","6618","0","784.4056701520843","100","14.463513522410574","14.23906881678424"
"129","128","8291","0","251.74986584520755","100","6.515988003205094","3.4096558645451553"
"133","3","5394","0","753.7450213817926","100","11.018188260024198","12.397198210167476"
"136","6","7605","0","26.612806923714615","100","0.9648530189779454","0.7441014290155274"
"140","10","6525","0","233.11040585241162","100","25.33965008914753","15.035912352022327"
"141","11","7796","0","351.8016251753027","100","16.164379618655015","15.519545474466"
"139","9","8297","0","534.7189890882075","100","35.894665275545066","18.590251071176343"
"138","8","7480","0","1148.3108072360155","62","91.1498480625634","55.87193790358203"
"137","7","5792","0","140.80614613395105","100","7.686967751304276","4.372207357263991"
"134","4","30000","0","1745.4810699269274","43","145.6399946915371","66.90805878028641"
"135","5","5496","1","525.1617970592022","100","38.43678739911299","22.566485952746994"
"142","12","5432","0","604.3937850278622","100","26.651912598361026","24.635928647881666"
"147","17","5550","3","341.19156103339844","100","15.852957610440093","14.418422827737288"
"143","13","8147","0","541.6380707442852","100","19.0691015145615","15.378319381266456"
"144","14","5124","0","191.05555825147673","100","6.710051843871754","5.422869705708374"
"146","16","10034","0","596.5882611118105","100","30.936191499293678","30.769933318117165"
"148","18","9209","0","1587.1729251908894","100","62.66060313424317","34.057134695579904"
"149","19","10094","0","1517.0644018992018","99","45.195565490187576","31.956234312587892"
"150","20","4866","0","44.538036243097054","98","2.5534305612653494","1.2193864832985977"
"151","21","5436","0","23.06734905350964","100","1.894461182027168","0.9642083676295237"
"152","22","5836","0","974.3265049409341","93","68.84930822442097","51.795603917547005"
"153","23","6990","0","783.362036428278","100","55.521966382711916","39.413465044174394"
"154","24","6904","0","153.54713064945264","100","7.4118549794707596","5.450297690817891"
"156","26","9557","5","1365.2424138855142","88","44.51658812321006","46.09442407159685"
"155","25","8552","4","111.47548741197025","100","5.378945989753752","3.698417142787725"
"157","27","8194","0","775.6733456689038","100","80.41499745344278","50.31589997627969"
"159","29","4873","0","344.9196256337572","100","17.842770500101327","10.511865904014837"
"158","28","5709","0","192.3629686401048","100","3.9231856417294773","1.3558689816348861"
"160","30","8841","4","414.9484826341768","100","11.792463704150464","5.7409490451556"
"161","31","7493","0","697.1646347829561","100","34.00549111689236","29.075787963165453"
"145","15","7465","0","217.94005350899192","100","7.268857692443586","6.859499576916152"
"162","32","4663","0","612.3180665317674","100","48.1755743703278","29.330896982591284"
"164","34","3887","0","122.19310071517273","100","3.0852870403112203","4.023056923558988"
"165","35","4256","0","151.89193076192015","100","10.204452345961156","7.961345842291202"
"167","37","3290","0","563.1803180406954","100","29.65781173339006","22.809039041419492"
"169","39","3399","0","90.5619629186164","100","1.4277887459545568","1.361418126706219"
"163","33","4641","0","320.2434636688157","100","27.425516047685882","14.093778856728926"
"166","36","3981","0","503.02084937529594","95","51.07854857914253","15.613823130251742"
"168","38","4168","0","248.21308301743116","100","4.330016093987905","4.147236906861991"
"170","40","3751","0","327.21358374358374","100","14.68639750687632","9.20169051321044"
"171","41","3911","2","627.6186164806667","100","20.69326566801422","20.335727671211632"
"172","42","4055","0","141.00802771858486","100","5.710993473655329","3.6383856201283478"
"174","44","3822","0","740.3610583708406","98","50.00860033322257","28.39335880597588"
"173","43","4423","0","71.90953967240704","100","3.2062632435639116","2.7876588512325955"
"176","46","3987","0","37.9753022290908","83","3.329091709932854","1.3057306719956354"
"178","48","3903","0","797.1905551768873","100","1.9479508834718375","1.5342106498141823"
"177","47","3424","0","214.9994945316031","100","11.102497657371055","12.492081368273794"
"175","45","4287","0","427.0556634489634","100","17.61694202248949","8.931213406906226"
"179","49","3739","0","24.149528882376256","100","0.9053452222078284","0.6222338613734344"
"181","51","3902","0","224.1710051508426","100","14.624718366041984","9.216780360231734"
"180","50","4867","0","498.9764468894446","100","15.60615555003446","7.500410274968589"
"182","52","3408","0","125.38200601635961","100","8.118602584795442","5.550787582274498"
"183","53","3492","0","329.5028011333397","100","11.671418096476254","6.212689941511744"
"184","54","3313","0","522.3871543239608","100","15.635400455357223","21.102459477296286"
"185","55","3282","0","129.88569670816534","100","5.278958165083297","2.0435305634428365"
"187","57","4634","2","51.90284894769489","100","1.7370907535570697","1.2939569260379136"
"186","56","4428","0","696.9291448210247","89","8.231479652677487","3.5038567806593783"
"188","58","3265","0","451.8581319135555","98","41.342080030039746","23.027198073845295"
"189","59","4099","0","802.3320038450651","100","34.34100077097967","23.53530862463837"
"190","60","4753","0","91.93358943054263","100","5.943349927542008","2.9070500293664754"
"191","61","4207","0","44.36974869391045","100","3.294119047182063","1.4319096181902529"
"192","62","3953","0","442.98382442853824","100","14.651434832270807","8.281791543038926"
"193","63","3506","0","266.1998046026682","100","23.822236624484116","12.204749117107722"
"194","64","4964","0","774.3733312878674","100","17.331506713969528","30.21483830415819"
"195","65","4267","0","479.4957181459638","100","16.799079171338764","15.583916220343"
"196","66","3479","0","714.0210378674856","95","24.840922877223555","12.22251700465168"
"197","67","4470","1","313.0225561289435","100","15.54782636676959","13.429785966817196"
"200","70","4481","0","229.08292892707962","100","17.316377322054276","8.84115897636806"
"199","69","3504","0","141.07463248342773","100","8.14768861043297","5.339236158509125"
"198","68","4641","0","611.1460239299613","99","18.222083089762165","17.294654414911747"
"201","71","3665","0","715.021075448205","100","16.828528585850112","7.484989537337698"
"202","72","4285","0","558.3794119352343","100","10.883875561864565","4.121631140384585"
"203","73","3781","0","350.52325987748895","100","24.53581726088114","13.378169530425899"
"204","74","3529","0","189.34639732560447","86","14.229612283003542","8.838340398844357"
"205","75","4084","0","805.6612779869886","100","24.82606046062684","29.842436903146492"
"206","76","3641","0","974.1788259403437","23","26.171223553990732","17.641300223653392"
"207","77","4524","0","119.41047109297999","100","3.2718051587028105","2.0822368372447952"
"209","79","4850","1","525.7630742059085","100","52.96712452693245","28.08028180617135"
"208","78","3538","0","117.5512726283385","100","4.526529755813994","2.0899653474289037"
"210","80","3693","0","515.7577153618197","100","22.69973740888505","9.354489068621545"
"211","81","3364","0","283.40751746276663","100","12.772145944539409","4.498918139476988"
"212","82","4458","0","882.8609963332856","99","32.57921484860885","11.710558660221771"
"213","83","3789","0","453.7875203289797","100","10.310078786964054","9.048508866531918"
"214","84","3488","0","132.06501608116145","100","9.074779960323804","6.088959347549872"
"216","86","4310","0","942.5349837917162","100","24.784809211954606","17.560273423742245"
"220","90","3607","2","1004.8797695032698","100","24.31673686650746","18.060622488648768"
"215","85","5121","0","1397.6796639626455","100","30.657878914124975","16.399017442598282"
"222","92","3604","0","216.39418571653167","43","22.684712483294447","10.191908258718184"
"217","87","4298","0","276.88113762454844","100","7.17094562962533","6.885254386187013"
"218","88","3835","0","30.57224472008283","100","2.3261433798183586","1.9344162077987217"
"223","93","4339","0","228.78064313439637","100","22.72890471911073","9.233939106782577"
"221","91","3381","1","439.8525171238258","100","8.70772349185564","14.051937045985596"
"224","94","5170","2","325.5626189922368","100","9.565460950454474","5.26861285906944"
"225","95","3449","0","252.86123257106314","100","14.73870012878826","10.453704100954043"
"219","89","30000","0","2274.566330232282","100","20.124482057998517","9.767101970251229"
"226","96","3676","2","233.84993073453376","100","6.23483542614286","4.642224154410321"
"228","98","5317","0","236.1878266792183","86","25.982064857355617","10.913706125408607"
"227","97","5308","0","1128.952163254132","100","19.829026021667943","18.75315080115032"
"229","99","6909","0","938.3604430002548","100","21.879112151599706","14.322142331626168"
"230","100","5882","0","585.9598522531271","100","16.106975418870295","12.9030082488876"
"231","101","6575","0","603.2347195493717","100","23.623630340320446","12.287595464046433"
"233","103","6153","0","495.86477571698543","100","20.611618153620228","7.504361809790836"
"232","102","10038","0","227.3369268726546","100","11.69995344157946","8.206216718219977"
"235","105","7834","0","430.25104433572255","100","1.122123356842476","1.163105888418023"
"234","104","9030","0","1235.3364665593106","96","86.53064623104238","46.19357427537537"
"236","106","6949","0","1023.4222776830323","96","109.67732801783116","58.09663246548568"
"237","107","6423","0","958.2951148501388","100","27.656562498431217","20.061584909033716"
"238","108","5777","0","724.8291568029429","99","62.034056266471914","30.456820069709035"
"239","109","7044","0","189.53545047910234","100","7.279528255300327","5.388494194673391"
"240","110","5793","0","557.719390577852","98","30.828695511814672","22.303892080512608"
"241","111","6520","0","893.8547971867445","100","24.505138808343958","42.99236777495783"
"242","112","8866","0","258.0349328165348","100","21.139942354506207","13.921298182716685"
"244","114","7629","0","1879.4606412079486","99","139.62088560490483","86.31171194155962"
"245","115","5042","0","324.39309661224655","100","26.398642574139075","17.360266981917928"
"246","116","6888","0","34.57153291686182","54","2.898427395609396","1.734122857102134"
"248","118","8527","0","572.4699410907945","100","23.939845612305973","9.579062655456285"
"243","113","7627","0","1438.8539725783312","100","20.279041043924902","15.940784140345647"
"249","119","9852","0","339.125514020374","100","5.842766155176225","1.9190976556056925"
"251","121","5607","0","1240.8402431592267","100","40.29698869684392","21.151688728118906"
"247","117","30000","0","1991.068557607356","100","20.600733442661962","17.870151629817485"
"250","120","9805","0","738.505937015621","99","13.741083551434773","10.29946498187186"
"252","122","5308","0","1256.9581931883329","100","56.17313981848995","58.14509867064572"
"255","125","5274","0","747.1752024737905","100","23.24862649421734","21.963015513329935"
"254","124","6227","0","382.5793289065366","100","10.866808161727144","13.098153340107165"
"259","0","5896","0","894.9650508206353","100","25.679498543847117","23.05844726808995"
"258","128","8283","0","235.8053055030607","100","23.76059069494891","9.062501439387884"
"260","1","8780","0","568.3272028446681","100","51.41220766960172","20.059610695257668"
"257","127","6576","0","451.08883738579414","100","26.685976367007683","20.49024387943383"
"256","126","30000","0","835.7426729187493","100","20.213666949895813","26.571920386412984"
"261","2","6225","0","1143.2394472301573","100","5.226932476766802","4.399542467059918"
"253","123","11271","5","220.02201758086852","100","19.886420436269496","10.99955753357816"
"262","3","5389","0","372.10601313919375","100","15.734514224804238","10.240661947311603"
"263","4","8328","0","1256.9716587192459","88","40.81729455985921","13.04317857903224"
"265","6","7588","0","15.255190977108612","100","0.45562101598524124","0.3032913598199902"
"267","8","7500","0","1427.4292108264326","76","88.10619251147777","48.873772694725965"
"269","10","6527","0","431.56514347671714","100","11.653033393895841","11.921191511521194"
"270","11","7770","0","311.3853433930817","100","13.016205571385324","9.80595897498722"
"266","7","5801","0","146.65861755401033","100","6.547218022837796","3.485592929491719"
"268","9","8266","0","494.754513991233","100","33.958492014812116","25.446373964092114"
"271","12","8165","0","1254.3358697506742","100","53.52111499655798","37.933811319858876"
"272","13","8124","0","603.4599910791866","100","28.551248849224567","8.08849661963997"
"276","17","5544","0","855.63163732268","100","9.112467907492842","4.692574758328409"
"273","14","5115","0","83.13416319144454","100","7.938015622426872","3.130017118998907"
"277","18","7906","0","1266.1134355683846","100","25.42136843807597","16.173050187744863"
"275","16","10026","0","223.72722945969397","100","9.394325453598542","10.071328768705273"
"278","19","7872","0","748.9043607272956","100","17.467126266441465","18.60695471162154"
"279","20","4869","0","135.07398097677287","97","2.083327056838697","1.7785023305582288"
"280","21","5437","0","16.08397383876263","100","0.5926103533423555","0.16224974418357155"
"282","23","6966","1","724.1250657323293","100","20.646025289119716","16.534743307746968"
"283","24","6462","0","403.227375573139","100","17.999275603007508","19.196465951239905"
"281","22","30000","0","2325.012327266869","99","21.08178372680227","21.818384619034205"
"285","26","9387","0","974.2553555043121","100","48.71864955380708","33.33127033106259"
"284","25","8502","0","82.70993952841633","100","1.871175914336333","1.2938268059303804"
"286","27","8346","0","1379.9101015963192","98","14.59128722600349","10.994167108097791"
"287","28","5716","0","89.14353481288259","100","2.6748232435230714","1.0399210202793023"
"288","29","4870","0","588.2475143269982","100","15.929989764644631","16.06706231402652"
"274","15","7477","0","744.7054470063083","100","7.194244466278514","5.918813137757856"
"264","5","13864","0","2009.5171748578077","100","51.07182710664694","24.710892057314613"
"289","30","8930","0","1525.6897452849407","100","29.279889017692117","12.849631289432743"
"290","31","7526","0","697.0702001222162","100","18.495920348047267","13.004298168071223"
"291","32","4629","0","217.26896622481559","99","22.300885881370604","13.128768510376512"
"293","34","3889","1","141.42968346434952","100","2.8937230013229778","2.4037928660356025"
"294","35","4256","0","174.54373758203886","100","11.647586648010684","8.741968175021377"
"296","37","3293","0","728.9046143353169","100","24.0421652230816","12.835299061222884"
"292","33","4654","0","487.2370387154942","100","14.854760214156993","10.570043736468955"
"295","36","3949","0","399.4341546527749","97","31.25275454216774","9.417945889051163"
"298","39","3400","2","83.04592089501001","100","1.5697044577392893","0.6780327346226159"
"297","38","4116","0","264.3861464117186","100","16.181290795575592","10.539233292608886"
"299","40","3749","2","909.2944520901189","100","42.05842604730562","29.525206919172"
"300","41","3901","2","789.2406236426899","100","26.551015297817475","10.742077809004524"
"301","42","4060","0","118.51618196419051","100","10.49390469546472","5.423592394506289"
"303","44","3788","0","515.1888796882761","89","7.875633135461109","5.18874991574361"
"302","43","4422","0","307.23618294613766","100","7.573764915988792","5.273010402480697"
"305","46","3979","0","263.9800675390358","81","5.272398937754635","3.353338838407002"
"307","48","3896","0","172.7474459876022","100","3.1256247833578765","1.4300853703305911"
"306","47","3433","0","752.0853819665161","100","12.662598996134674","10.387063811977699"
"304","45","4285","2","277.94074817965696","100","19.024212887098077","12.239439887034099"
"308","49","3736","2","55.255187020391794","100","5.055609387718011","2.2701648584790575"
"309","50","4862","0","162.84166505850095","100","11.429995733218137","8.730752844357333"
"310","51","3901","0","1074.8332251821919","100","19.61555278675987","12.630232697982771"
"311","52","3407","0","40.68290326339779","100","3.4562907764662474","2.4035829865163096"
"312","53","3482","0","114.63512311461626","100","4.969321229628804","4.687628448770659"
"313","54","3308","0","513.9984031634519","98","33.796986186946114","10.960155710933627"
"314","55","3299","0","632.0334299420996","100","16.978002271704337","18.40012223316411"
"316","57","4621","1","167.97917701997216","100","4.1849267216549695","2.3500312983285037"
"315","56","4442","0","166.36626127716852","95","16.24702179251547","6.298427203387767"
"317","58","3547","1","638.6367943714071","98","57.62212457001554","27.51139703018603"
"319","60","4755","0","98.68548644074602","100","5.9506630564421705","4.097289588950083"
"321","62","4451","0","313.4497551764342","100","9.229871482688376","7.144661154673429"
"320","61","4202","3","80.3733841289003","100","3.7953893079633296","3.0303761675584147"
"318","59","17638","0","1926.2124701358985","100","9.820396577031218","8.766929554526563"
"322","63","3534","0","704.0557587562897","100","39.282739437187836","33.25197875686617"
"324","65","4284","0","827.948352234914","100","20.7030539806186","18.267698050483332"
"323","64","4990","0","335.01257429923373","100","16.00751142661675","10.897992920685018"
"325","66","3482","0","310.2179581597002","99","18.170482212274493","7.403471226869277"
"326","67","4477","1","468.0602742211305","100","23.252381932473412","21.690080324589847"
"328","69","3501","1","355.68415721461116","100","3.0113433353604853","3.574424711737581"
"327","68","4628","0","505.88827101434276","100","38.50129085402469","30.148944878269887"
"329","70","4475","0","126.45253238249614","100","18.473363042338296","5.300882600618753"
"330","71","3666","0","745.2949112122647","99","37.530754780230254","34.749913392172786"
"332","73","3746","3","377.14129957388934","100","13.916295591365628","12.09814655294772"
"331","72","4289","0","883.4317373687707","100","9.918793780787588","4.8316815521471606"
"333","74","3527","0","209.90426660464567","90","13.722753616175757","9.617829447546011"
"335","76","3627","0","210.65103055719567","29","15.535742760220762","11.712772101877503"
"336","77","4531","0","247.2062242836412","100","5.333366391249566","5.470924966971276"
"337","78","3540","1","64.97609244255808","100","3.0641446604868183","3.098979183912503"
"338","79","5579","0","1016.7389854890133","100","43.827934667664316","32.06789293887385"
"339","80","3705","0","486.946286030249","100","39.961628508829","22.895141861311"
"334","75","30000","3","991.5414714171606","100","20.5188492834436","15.597162432664934"
"340","81","6890","2","1255.1433478131978","100","26.01867192680364","18.844762692610093"
"341","82","4663","3","740.134208456921","95","38.80282103335822","34.28104228675557"
"342","83","3827","0","285.61957288367813","100","18.0006110781847","9.153697766469282"
"343","84","3492","0","301.68145107880105","100","13.637869160529027","12.28764623909994"
"349","90","3607","0","240.03911166568372","100","9.764727284954535","4.285789949332607"
"348","89","4073","0","408.9402639301722","100","10.705048186399736","13.507350379077806"
"345","86","4323","0","906.2301439729711","100","48.28574541641088","39.87091142971246"
"351","92","3602","0","221.97408706499976","30","30.02729864845788","12.04937221372129"
"347","88","3859","2","153.34821060215293","100","3.7114552191148964","4.619414856596295"
"346","87","4373","0","478.6004032272489","100","10.605258203385054","9.445427675963161"
"352","93","4351","2","702.0438526497758","100","23.97554652370085","21.761340097552612"
"350","91","3399","0","486.7750148729214","100","20.80514183924035","10.939406128645173"
"354","95","3465","0","412.15694021130184","100","12.72833163784008","8.892046935383172"
"353","94","5248","0","939.0599225270806","100","16.741133257670505","9.346943913896924"
"355","96","3665","1","784.32483291683","100","19.51972589265357","11.212831365129189"
"357","98","5314","0","1312.6822057397183","86","14.437078637391497","10.365586894646839"
"356","97","5299","1","728.3308641233556","100","10.75358183505172","8.291855704501879"
"359","100","6463","0","1146.1618009374235","100","14.778555645564875","11.092029965813662"
"360","101","6584","0","504.057720802408","100","25.209959491914233","14.466874455714981"
"358","99","6927","0","355.7951653752774","100","40.91402008498977","24.334279040519373"
"362","103","6155","0","687.6827883827013","100","19.96725385320828","10.656607873103113"
"361","102","10029","0","114.20325389587174","100","7.312410843277359","4.541362396850591"
"364","105","7757","0","252.852355329845","100","1.3872164957173345","1.2586227113260888"
