"BehaviorSpace results (NetLogo 6.0.4)"
"baseline.nlogo"
"random spoofers"
"03/28/2019 00:04:31:952 -0400"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","399","0","399"
"[run number]","experiment-number","random-seed","[step]","number-of-collisions","max-nav-error","count mine-contacts","marker-mean","marker-std-dev"
"156","26","3","9386","0","838.9767659365612","100","37.27173975632925","21.957521373485648"
"155","25","3","8513","0","126.03208879459513","100","0.9701679090073263","1.2612098620983627"
"157","27","3","10053","0","1209.2431283152832","100","55.70918163505322","29.91012135118476"
"145","15","3","7464","0","465.1241025746724","100","9.46055307394927","6.169675481379668"
"158","28","3","5730","2","123.08845189678819","100","5.360089297137523","3.824627421273452"
"159","29","3","4883","0","744.4399367930396","100","20.292842407302878","13.072556480410011"
"160","30","3","8833","0","513.1039471532202","100","30.698484877444095","22.43191434056121"
"162","32","3","4632","0","198.04395930990137","98","11.951550230595368","7.695653452403961"
"161","31","3","7521","0","422.1453243840822","100","25.400538766480185","14.268138259803191"
"165","35","3","4248","2","180.66767609561677","100","8.813992945918383","4.053905422659977"
"164","34","3","3881","0","32.35835036775565","100","1.1253397796697877","0.9453296341184363"
"163","33","3","4654","0","344.9904383025322","100","11.435014123088536","14.693760752703056"
"167","37","3","3305","0","611.7774169689678","100","15.249455914420773","13.38674734603016"
"166","36","3","3947","0","326.7672950396302","94","26.401615635568895","11.981792341996991"
"169","39","3","3397","0","448.84218068437866","100","11.39165154240459","7.740789698863043"
"168","38","3","4144","0","214.62625279106607","100","7.414579684134155","5.903695249432809"
"170","40","3","3775","0","648.34093268826","100","41.1992414893926","27.548649703425752"
"172","42","3","4136","0","75.10423123571664","100","7.154003397065728","4.217531883900973"
"174","44","3","3801","0","427.4930842569316","99","35.7617389917164","18.692111904192142"
"171","41","3","3915","0","549.4515822170052","100","15.097428765388013","11.133045347850954"
"173","43","3","4415","0","269.1793065583278","100","2.706675025666702","1.3310476358938879"
"176","46","3","3978","0","52.208744630762","87","3.9969720373796838","2.6784599706146017"
"178","48","3","3899","4","252.76494064435738","100","10.679697605709194","5.882172896160315"
"177","47","3","3425","0","295.7586926125491","100","11.008899845594703","6.70703338101402"
"175","45","3","4281","0","1362.700387179591","100","12.666907054463628","11.369948517217663"
"181","51","3","3919","0","650.2061012512872","100","26.47630457444513","23.481894572652003"
"179","49","3","3735","0","41.776898401515226","100","1.9682229428285916","1.4741620258824177"
"182","52","3","3406","0","73.66170137976327","100","2.983484320140095","1.6263560358242624"
"183","53","3","3500","0","403.09009055053826","100","16.9239240052297","16.247863220482035"
"185","55","3","3280","0","171.7131519217908","100","3.1880845588928315","2.1933677080439895"
"184","54","3","3328","0","666.6429881568115","99","30.328539372391898","25.118754891986768"
"186","56","3","4422","0","77.44923414241862","93","4.98400680938716","2.3151363649452144"
"187","57","3","4626","0","80.06751408322555","100","3.5044739306491177","2.1129864270099"
"180","50","3","30000","0","1665.9658585777574","100","37.72529943204835","26.147769916959195"
"188","58","3","3268","0","432.8253115432332","96","23.03126149450901","16.61504419819855"
"189","59","3","4114","0","372.81835903203694","100","36.770299694256735","22.96458794779156"
"190","60","3","4755","0","37.04909764530995","100","2.094902963311874","1.5350658410851028"
"192","62","3","3970","0","696.8881762150945","100","37.030831788631254","27.074262016943113"
"191","61","3","4208","0","84.701895673846","100","3.5687691793110092","1.9763252923411927"
"193","63","3","3518","0","364.7904045156904","100","15.600969621178258","13.615976246799233"
"194","64","3","5183","0","686.9918106494191","100","15.336210379880983","24.295225037772006"
"197","67","3","4455","0","558.3136108487221","100","17.673662447769747","10.517487868300371"
"195","65","3","4245","0","741.8246408516625","100","6.695420504509949","3.4956214383928104"
"196","66","3","3478","0","323.587898402416","96","5.293870096805954","4.19345617593146"
"198","68","3","4647","0","650.8728883297574","100","24.956817095123533","19.25962205139608"
"199","69","3","3501","0","96.50899721849748","100","7.451113415807245","5.457819837523694"
"202","72","3","4423","0","805.1171506110163","100","67.96043271577038","39.152519252849864"
"200","70","3","4479","0","238.39891881422835","100","8.185716137312756","4.9314164747802565"
"201","71","3","3663","1","544.2928051048627","100","38.105078948613055","15.560574292320675"
"203","73","3","4343","0","297.6966566427443","100","33.1674004103114","14.999236490348665"
"204","74","3","3528","0","234.99219422226486","84","17.41168195014488","10.25986436181614"
"205","75","3","4072","0","345.9194952250434","100","10.93615819161105","5.02212599755139"
"206","76","3","10615","0","1458.7879192298042","36","45.87327293508734","20.90368650079639"
"208","78","3","3536","0","215.46417144699637","100","2.9010289899485917","2.041074926799913"
"210","80","3","3700","0","671.1637660181411","100","21.000883340125014","16.73503922487093"
"207","77","3","4535","0","202.49160627032927","100","7.446048456742556","4.628227056983157"
"211","81","3","3389","0","1100.5271028264444","100","12.346541841009486","7.992375536429466"
"209","79","3","8444","0","2025.1666476313185","100","39.126363087405586","21.15380237741178"
"213","83","3","3775","0","417.4368343132637","100","13.569117783046043","10.935183579053772"
"212","82","3","4469","0","500.42382546527153","99","50.43837460249156","24.846517100295593"
"214","84","3","3508","2","342.3193925951755","100","8.719499992283872","7.249912320330977"
"220","90","3","3619","0","867.2687853645539","100","30.7982645143194","16.047354772422263"
"219","89","3","4073","0","319.6076349450781","100","24.48725320898338","15.723818446959335"
"216","86","3","4326","0","1297.2926603823862","100","29.31389626639066","13.914946367755123"
"215","85","3","5130","0","420.697835325576","100","16.443717804210852","11.794195912926513"
"222","92","3","3610","0","638.3610124982898","45","29.65898465639487","18.754121381818926"
"218","88","3","3825","0","118.53991364656368","100","3.7793605972949256","2.5577947549539184"
"221","91","3","3376","0","269.1042037526089","100","9.9165022243639","5.649110014968529"
"223","93","3","4393","0","609.3219576812709","100","27.504673698002524","18.004438366965157"
"224","94","3","5157","1","292.2398748004524","100","16.159144921612516","12.428310919490142"
"217","87","3","4271","1","242.35770137265195","100","4.7432906848188905","2.6620029964908904"
"227","97","3","5313","0","412.1233642546801","100","8.681397901671641","3.5373862263153373"
"225","95","3","3461","0","300.7953590554957","100","12.814267061876793","12.352706665208265"
"226","96","3","3674","1","400.2961426000437","100","6.410865640662936","4.804809908220447"
"228","98","3","5317","0","458.2867061600722","83","15.783256756980286","10.037251027100496"
"229","99","3","6889","0","961.0812001599331","100","44.290835349177016","19.934072135733977"
"231","101","3","6596","0","533.0314298053879","100","28.635353217474343","16.546398677016224"
"233","103","3","6172","0","598.5775477087082","100","34.50283510507857","13.693260902205111"
"230","100","3","10298","0","2045.362111072614","100","36.7676054396048","21.889891269035108"
"235","105","3","7747","0","248.933600002013","100","1.9350534106922936","1.2951607027082737"
"234","104","3","9061","0","973.5323942695734","97","87.61775478526825","49.25701081431733"
"232","102","3","10014","0","165.37027056698503","100","8.288179933939462","6.8795816829848295"
"236","106","3","6898","4","298.0244076569526","100","9.246163426417178","8.74854242333539"
"238","108","3","5760","3","690.7211026925632","100","14.723273041695052","6.476517375282519"
"239","109","3","7049","0","119.67859025092585","100","5.99683083503827","3.2471694213346756"
"240","110","3","5787","0","336.286937791786","100","26.939223291221154","18.592539634013644"
"237","107","3","8770","2","1739.787031484741","100","12.773525279910498","13.922620999419486"
"241","111","3","6691","0","670.4148566517963","100","14.357125500024633","20.76863263756362"
"242","112","3","8901","0","852.4029993445606","100","41.27093615849548","22.006590094560956"
"244","114","3","28749","0","2584.2301802717793","100","70.496170999753","62.10672772553472"
"245","115","3","5062","0","869.0014182090788","100","25.467161914032022","17.625220119837834"
"247","117","3","8879","0","1032.840531365667","100","52.789511682245404","28.556795803554014"
"243","113","3","7181","0","1424.2868606167237","100","52.592162953809996","48.91529126735915"
"246","116","3","6880","0","181.17564721817956","55","11.291761426522338","6.051809408890169"
"248","118","3","8500","0","603.3323522017985","100","16.698949320779306","14.245244410763576"
"249","119","3","9849","0","1002.0774032707827","100","21.78046194419664","10.776446026756725"
"250","120","3","9799","0","1170.4608502372816","100","30.59588999726782","23.36176963469104"
"251","121","3","5655","0","353.7352807002383","100","36.78458032292162","17.700301580386935"
"255","125","3","5130","0","923.494045802047","100","19.35196478448866","13.73550464537412"
"252","122","3","5314","3","451.3090120513298","100","16.280737885645433","9.760596559870217"
"256","126","3","6100","2","413.4680564521785","100","30.43196929530641","15.737734470371011"
"254","124","3","6212","0","325.50497880778545","100","27.01631754746956","17.987288311653238"
"259","0","5","5869","0","381.5002416435396","100","18.057103320748123","11.562734007389718"
"257","127","3","6600","1","757.7349606722341","100","15.415713676350869","9.33607908058993"
"258","128","3","8277","0","399.8684116448659","100","16.701041015928197","10.8431075910329"
"262","3","5","5403","0","415.63181916364215","100","13.808000349886674","12.402469917455171"
"261","2","5","5521","0","459.43124911828164","100","11.40347175273626","8.763580182970523"
"260","1","5","8986","0","1151.4659548558525","100","43.05930400262222","25.594495464884123"
"253","123","3","11281","5","164.55789556338897","100","8.89326535635413","4.6734277008675305"
"263","4","5","8396","0","1277.9878587405021","53","38.376211744342335","37.801018468893865"
"265","6","5","7602","0","63.13790018465689","100","1.11703553090347","0.914879187179257"
"269","10","5","6522","0","1158.062327190752","99","42.44780904872186","27.95613735859606"
"270","11","5","7792","0","191.61845410845945","100","7.302915100963362","3.4303249451578766"
"268","9","5","8269","0","1085.0001350266011","100","14.83483315941328","11.320500522102305"
