"BehaviorSpace results (NetLogo 6.0.4)"
"horseshoe-trialv2.nlogo"
"horseshoe version 2 lhs"
"01/13/2019 11:40:40:573 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","499","0","999"
"[run number]","experiment-number","[step]","objective-mine-speed","objective-mine-position","objective-mine-detected-ratio","number-of-collisions","max-nav-error","count mine-contacts","marker-mean","marker-std-dev","[link-length] of fix-links"
"1285","84","2824","-3.5989999999999998","-10.947974195563445","0.045","1","654.6157975482436","9","61.65062634776135","11.83911560787309","[120.62091300023536]"
"1291","90","2979","2.021","-1.6996864965001932","1","0","338.01635846810825","200","25.710035507690282","11.496829457311648","[54.68300811369435]"
"1290","89","20000","-19.725","-25.27002938445995","0.055","0","2335.91532022845","11","45.8956694164184","9.55462442818109","[458.74898152812796]"
"1295","94","2829","-4.829000000000001","-4.829000000000001","0","2","67.10687275105914","0","0","0","[13.421374550211828]"
"1293","92","2597","0.37799999999999967","-4.055193577599381","0.995","2","386.2866043885665","199","25.810653320971003","18.521282455022796","[22.013242502413377]"
"1294","93","2366","-2.366","-2.366","0","0","1830.5687863701123","0","0","0","[366.1137572740225]"
"1298","97","20000","-18.575","-22.974756051553307","0.285","0","2579.472816273181","57","30.358953325661624","13.638607189871461","[515.8945632546362]"
"1296","95","3448","0.4520000000000004","-17.82319784443742","0.78","0","1579.203104189115","156","107.96123669666216","74.79074174771206","[211.82300892275907]"
"1297","96","8561","-12.561","-12.561","0","4","875.4423366214367","0","0","0","[108.86430466712528]"
"1299","98","2870","-4.795","-10.829369712109791","0.015","2","378.2804747548658","3","53.316749549837844","7.026947571260062","[71.88316952365696]"
"1303","102","20000","-23","-23","0","3","3754.6031258178855","0","0","0","[538.0961021757593]"
"1300","99","4776","0.0990000000000002","-11.353705873594539","0.975","0","765.2022267589688","195","66.5995371948455","47.92752154109989","[153.04044535179375]"
"1302","101","2243","-2.243","-2.243","0","0","482.8723621333649","0","0","0","[96.57447242667298]"
"1304","103","2351","-2.351","-2.351","0","0","760.3604401331115","0","0","0","[62.38950492110849]"
"1305","104","2717","-0.5169999999999999","-3.659595745702823","0.44","0","797.1575851896391","88","14.745394259145236","16.680563197882993","[159.43151703792782]"
"1301","100","7193","-6.143","-68.73005826178097","0.21","0","3525.7665870889323","42","300.4923841137892","325.37819850402053","[105.09691518635455]"
"1308","107","6721","-6.721","-6.721","0","0","2218.408866829931","0","0","0","[441.44262181296415]"
"1306","105","2106","0.6440000000000001","-3.435845856206906","0.55","0","235.31036500588016","110","38.235911618321026","2.562546943748036","[45.91896894029205]"
"1307","106","2610","-1.135","-12.878716141840563","0.295","0","1336.93791979563","59","83.05319744213212","34.383963976273556","[267.387583959126]"
"1310","109","8495","-7.244999999999999","-67.94076972643524","0.25","0","2919.568989884824","50","358.88326492305293","248.07443234129937","[123.74970060711195]"
"1311","110","5836","-5.836","-5.836","0","0","2207.192479112062","0","0","0","[441.43849582241234]"
"1312","111","4430","-4.43","-4.43","0","0","728.5976698935373","0","0","0","[49.883899151785585]"
"1315","114","2141","-0.266","-15.246037119291975","0.375","0","1434.467092511985","75","96.40865178092152","53.39171941199819","[44.31996772574308]"
"1313","112","5293","-4.718","-5.956161768927357","0.715","3","109.59082304740328","143","8.102852386073735","4.278765303199836","[21.65814996291709]"
"1316","115","2935","-2.785","-7.181248375051336","0.03","0","220.02000899929286","6","43.00904424188203","0.9534395086313316","[9.633060448536865]"
"1314","113","7691","-10.690999999999999","-10.690999999999999","0","3","1379.3560572611407","0","0","0","[173.8333559501954]"
"1309","108","5526","-5.526","-5.526","0","0","2009.2704033793586","0","0","0","[342.28659481412507]"
"1317","116","5715","-5.715","-5.715","0","0","1950.1480992758288","0","0","0","[374.2880115689373]"
"1318","117","3331","1.6190000000000002","-0.7343031888163138","0.99","0","258.6812654150299","198","11.2740500168214","12.258981871341732","[51.73625308300598]"
"1319","118","20000","-20","-20","0","0","1589.1651653100828","0","0","0","[237.09302145015926]"
"1320","119","2498","2.3019999999999996","-1.3997752049720105","0.96","0","1034.0484441451663","192","14.581749301035742","22.436002748684356","[206.80968882903326]"
"1321","120","2287","-2.287","-2.287","0","0","537.7760766177208","0","0","0","[62.207434942228026]"
"1322","121","4425","-4.425","-4.425","0","0","2072.446115035371","0","0","0","[414.48922300707414]"
"1323","122","18254","-18.204","-80.5077409124855","0.01","0","3434.1619512817083","2","293.14728460530625","329.8901245195487","[96.6327199106645]"
"1324","123","5078","-0.07800000000000029","-1.110407657450763","1","0","124.74478507403956","200","5.659962248705171","4.664114325802454","[24.94895701480791]"
"1325","124","3408","-3.408","-3.408","0","0","690.2563705593766","0","0","0","[138.05127411187533]"
"1326","125","4027","-4.027","-4.027","0","0","825.9264193639867","0","0","0","[165.18528387279736]"
"1327","126","2656","0.06899999999999995","-4.351391735564934","0.545","0","456.8035130113584","109","25.356074158307127","18.847843197342193","[91.36070260227169]"
"1329","128","7026","-2.801","-6.794640302630481","0.845","0","236.2858466287396","169","25.48353333079755","14.452869695507259","[7.860480392581676]"
"1328","127","3957","-7.957","-7.957","0","4","434.63452795925184","0","0","0","[86.92690559185037]"
"1330","129","7263","-6.1129999999999995","-21.514629574541402","0.23","0","2230.82079405716","46","97.37319127683041","56.64310446858366","[439.8052914992576]"
"1331","130","2654","-0.0039999999999995595","-15.458127435722837","0.53","0","1806.4382733964426","106","98.95021725826463","55.591057098963816","[64.18695054180357]"
"1335","134","20000","-20","-20","0","0","2864.8317422348787","0","0","0","[562.3389388548023]"
"1332","131","4322","0.47799999999999976","-7.752340037905261","0.96","0","862.7213112117724","192","46.95637971186735","35.34702066718525","[132.23862927794818]"
"1334","133","2748","-4.323","-10.608185842566431","0.085","2","471.35074159661144","17","54.42515852615813","8.426699899506175","[94.27014831932229]"
"1333","132","4280","-3.555","-11.09790784611665","0.145","0","1279.1083725610554","29","61.36509715319759","14.063981307968918","[255.82167451221108]"
"1336","135","20000","-19.25","-24.12341749141179","0.15","0","3726.457731985338","30","23.341795129234356","25.392379784883538","[745.1415167483765]"
"1338","137","2419","-1.694","-14.883170297998287","0.145","0","959.9979459932616","29","125.80192746019783","6.089775519785044","[164.46235839375646]"
"1337","136","2160","2.0149999999999997","-5.765054090045964","0.835","0","480.5426059641767","167","44.87256995330379","32.92797094715585","[94.84292190847376]"
"1339","138","2710","0.46499999999999986","-18.975062413893458","0.635","0","3298.2348845763686","127","120.02568619592131","74.3749379430133","[657.2973443212354]"
"1344","143","20000","-18.175","-79.65743249751918","0.365","0","5204.354680269661","73","286.31695553769634","328.50736943749536","[1025.2523853988118]"
"1340","139","2979","-2.979","-2.979","0","0","1942.0955447935753","0","0","0","[21.762876066732527]"
"1341","140","2752","-4.752","-4.752","0","2","209.488207447848","0","0","0","[25.353505813286542]"
"1343","142","3140","-1.29","-47.30076452375868","0.37","0","2480.496621011108","74","224.1960547224766","235.91159051511028","[139.22198579416988]"
"1342","141","7027","-6.602","-13.890430426872838","0.085","0","1087.2280008930713","17","49.755191288477306","23.129112980251065","[217.44560017861428]"
"1345","144","3997","-1.9220000000000002","-22.063575413320788","0.415","0","2557.4983203995434","83","137.3254978197529","64.09025631345496","[184.98585387839023]"
"1346","145","2555","0.2450000000000001","-3.5643419838825023","0.56","0","241.16969186282364","112","23.942740647530815","14.150679191294206","[43.291905605206026]"
"1347","146","3419","-0.7689999999999997","-22.937500110393437","0.53","0","1454.5588459543142","106","121.82015549546173","99.8648456084727","[66.40876981417985]"
"1348","147","4318","-4.292999999999999","-4.292999999999999","0.005","0","913.8647488094256","1","0","0","[76.20910217664868]"
"1349","148","7143","-2.168","-15.282628985915569","0.995","0","652.8284713685873","199","95.60736605071742","35.53892380843827","[50.826116369232146]"
"1350","149","2165","1.585","-2.7857993426733456","0.75","0","587.3377621575394","150","18.82439539476233","24.88359803197112","[117.46755243150787]"
"1351","150","2267","1.358","-15.340378559445721","0.725","0","1234.9453106537296","145","111.85305986461428","55.13072572984291","[136.01904353216378]"
"1352","151","2688","-3.688","-3.688","0","1","1596.7289317209156","0","0","0","[295.72097070801595]"
"1353","152","5639","-8.564","-14.534365970769088","0.015","3","1351.1217726267814","3","54.093762321037595","5.60989738665327","[209.260503269257]"
"1354","153","4606","-2.3059999999999996","-9.480638945848542","0.46","0","942.5145177544915","92","38.2745622712946","33.471827187190804","[155.8508321131001]"
"1355","154","5253","-1.1280000000000001","-4.482739293238817","0.825","0","1471.7533649939182","165","21.797012254344654","11.75038067804352","[294.35067299878364]"
"1356","155","2542","-2.542","-2.542","0","0","303.1533817888893","0","0","0","[10.49424556807981]"
"1358","157","8100","-7.725","-20.839183485573137","0.075","0","1270.6169243876948","15","81.07116144355223","50.07067341217914","[254.12338487753897]"
"1357","156","3962","-3.962","-3.962","0","0","768.8056358630572","0","0","0","[81.69032021853289]"
"1359","158","3642","-2.467","-11.539309958940741","0.235","0","840.0641614557463","47","73.46732253711565","17.255777052291744","[168.01283229114927]"
"1360","159","3471","-2.246","-17.67747490212213","0.245","0","2071.7501059716255","49","94.2594953767394","60.0552536444819","[255.64726711440525]"
"1362","161","2534","-3.534","-3.534","0","1","1564.3886684271652","0","0","0","[312.87773368543304]"
"1361","160","18247","-13.472000000000001","-21.56800487464411","0.955","0","1957.8721658272407","191","50.26310994728212","30.69693879915893","[150.41682247639193]"
"1364","163","2965","-2.965","-2.965","0","0","2269.123512886555","0","0","0","[178.56980380404073]"
"1363","162","3230","0.4950000000000001","-7.870364309565816","0.745","0","667.8934744573331","149","53.82871983861245","29.82492325704572","[18.585769765635753]"
"1365","164","2225","0.2749999999999999","-9.450165541750053","0.5","0","827.1638612998651","100","53.186729216045485","44.064926201455044","[134.62969355181562]"
"1366","165","2158","-0.4829999999999999","-18.719772925670707","0.335","0","1589.7954400779204","67","99.5245613950351","82.84316786167197","[317.8270658711972]"
"1367","166","2560","-1.26","-18.150003415199723","0.26","0","1097.8719136501134","52","106.79858597913235","62.101448172864885","[105.01420645125764]"
"1368","167","2245","1.5549999999999997","-13.752782576551954","0.96","1","1047.1654121718138","192","103.2894508358075","49.78837492971197","[75.34327196213773]"
"1370","169","2873","1.8769999999999998","0.6744862363637534","0.95","0","111.955701676306","190","7.852057200707211","4.173080435655251","[10.658810415407459]"
"1373","172","20000","-17.525","-71.38618400603522","0.495","0","3427.3216644296804","99","316.13258255303396","222.47925750731855","[519.3472749768472]"
"1371","170","2849","0.1509999999999998","-1.7343667963892393","0.6","0","701.58429582562","120","9.903447667285567","8.950220296606817","[140.316859165124]"
"1372","171","8245","-4.219999999999999","-9.563682052954807","0.805","0","764.0878107729136","161","30.16261412146098","23.274206408087093","[152.81756215458273]"
"1369","168","6759","-5.759","-6.795530944898419","1","4","301.4846492670595","200","5.857026602080597","4.50828284690359","[60.2969298534119]"
"1381","180","20000","-26.759","-26.759","0","0","0","0","0","0","[]"
"1375","174","20000","-18.025","-34.067837769543644","0.395","0","3031.3403321503797","79","95.13598751703076","65.29239017840575","[606.2680664300759]"
"1374","173","4335","-2.66","-6.882945394293497","0.335","0","537.2955716327422","67","34.21402639110488","8.015427551830086","[107.45911432654844]"
"1376","175","3617","0.1080000000000001","-14.291581824707741","0.745","0","1470.7928550000101","149","87.04188252531975","56.95393572175772","[40.68265540539897]"
"1378","177","2531","2.2689999999999997","-11.32463768158288","0.96","0","791.576699503218","192","89.50423092416884","46.43214589165995","[125.43975914593804]"
"1380","179","3899","-1.424","-11.56777710834831","0.495","0","3388.3669397714857","99","74.29477588808115","27.14299519540194","[677.6733879542971]"
"1377","176","5097","-2.9220000000000006","-17.10108715285563","0.835","2","2862.880551724092","167","96.00726611769736","45.78360541085886","[572.5761103448184]"
"1383","182","5725","-5.725","-5.725","0","0","1180.9690273021768","0","0","0","[231.39643242437552]"
"1382","181","3737","-0.33699999999999974","-3.6475355214005827","0.68","0","251.8657550780037","136","21.32244042909575","11.782914784910089","[10.84953313379991]"
"1384","183","3114","-3.114","-3.114","0","0","3890.6045656219662","0","0","0","[778.1209131243933]"
"1385","184","4626","-1.9260000000000002","-8.911310601735671","0.54","0","606.7834166145981","108","39.66903329731628","30.184072720040426","[21.473096072696425]"
"1386","185","2545","-2.4699999999999998","-10.457092749774947","0.015","0","773.6085867941209","3","53.28450110017726","26.5864263975722","[15.733394087077754]"
"1387","186","2204","-3.0290000000000004","-9.074145939131657","0.035","1","629.8974420601398","7","44.60517565507035","15.846283736246216","[109.90172016536928]"
"1391","190","20000","-20","-20","0","0","2784.2053101761526","0","0","0","[536.5354404312543]"
"1388","187","4999","-4.023999999999999","-9.914469676059902","0.195","0","962.0487676526432","39","45.779393531991566","13.125303228607454","[192.40975353052863]"
"1392","191","2513","1.4120000000000004","-17.999464873164698","0.785","0","1584.6568687506606","157","106.395923420293","87.71872531135392","[249.9142593588578]"
"1390","189","3097","1.7280000000000002","-3.8666193309597925","0.965","0","1023.6511416472796","193","22.642421058567894","33.30377225103003","[204.7302283294559]"
"1389","188","3323","0.6519999999999997","-2.195545017416919","0.995","1","223.12026354488813","199","17.71820660025936","10.757243573909818","[44.62405270897763]"
"1379","178","8938","-6.638","-31.54633234938352","0.46","0","1671.49397525665","92","143.53609690025897","105.54722659357623","[55.30248766698974]"
"1393","192","4363","-6.363","-6.363","0","2","2021.9824441260605","0","0","0","[402.0201148699824]"
"1394","193","5204","-0.5040000000000004","-13.469228446878972","0.94","0","782.313574205633","188","89.4390701997281","40.213214269061574","[90.92545048019673]"
"1395","194","2673","-2.673","-2.673","0","0","251.87988744065748","0","0","0","[11.271242011400131]"
"1396","195","4222","0.7779999999999996","0.25953677366880834","1","0","47.424073886025006","200","2.9864767909396206","2.198155472372292","[9.484814777205]"
"1398","197","2796","-2.796","-2.796","0","0","1134.866310843517","0","0","0","[99.09518783153447]"
"1397","196","5131","-0.5810000000000004","-14.56668538316914","0.91","0","2840.595369505559","182","77.43785852859","62.418995303101404","[562.2446322778147]"
"1399","198","7294","-7.294","-7.294","0","0","1519.7953188360393","0","0","0","[303.95906376720785]"
"1401","200","4835","-4.835","-4.835","0","0","1422.9092988483387","0","0","0","[24.114720138343863]"
"1400","199","3588","-4.588","-4.588","0","1","1790.1073184773863","0","0","0","[340.3450590456546]"
"1402","201","2488","-0.988","-13.036284730081176","0.3","0","2838.881974923563","60","73.0376011886582","47.44524611215355","[567.7763949847126]"
"1403","202","9680","-14.68","-14.68","0","5","210.4097570297714","0","0","0","[1.2287326163679644]"
"1404","203","3302","-0.3770000000000002","-6.209508714753786","0.585","0","649.8591452484822","117","36.13085427635271","22.194232871185143","[129.97182904969642]"
"1405","204","2095","-2.0450000000000004","-6.6468216685172585","0.01","0","972.0157871459278","2","44.724573899453354","1.293642785719221","[194.40315742918557]"
"1407","206","3051","-3.051","-3.051","0","0","387.09201389048474","0","0","0","[57.44171701620495]"
"1408","207","2135","2.5649999999999995","-0.756089044916358","0.94","0","197.27264788864477","188","22.347394721061768","10.863495728101801","[39.454529577728955]"
"1409","208","5102","-0.10200000000000031","-0.4856079620980669","1","0","131.65375902934204","200","2.6113282146735077","1.2247514063071574","[26.33075180586841]"
"1410","209","2315","0.7349999999999999","-8.03184420593547","0.61","0","1943.3693040107576","122","40.85969272579097","46.80874933356373","[388.6738608021515]"
"1411","210","3222","-2.622","-43.095241448617514","0.12","0","2584.1654701882","24","385.1736346907787","19.558779795396383","[251.369398888682]"
"1412","211","2913","-2.913","-2.913","0","0","662.778564353352","0","0","0","[132.5557128706704]"
"1406","205","3544","1.1559999999999993","-2.2149184661403605","0.94","0","317.71786779290767","188","16.859540624013313","16.849644037390277","[62.85922412793743]"
"1414","213","6245","-6.245","-6.245","0","0","1932.1311263125474","0","0","0","[378.2478706039674]"
"1413","212","20000","-20","-20","0","0","4058.3224870250774","0","0","0","[811.6644974050155]"
"1415","214","2725","1.1","-15.094943826805666","0.765","0","1420.0799803515931","153","103.4163409671212","58.533097300935474","[166.79607447365697]"
"1416","215","6561","-1.811","-5.0472346634271785","0.95","0","344.58692131683154","190","15.46542480238372","16.896921831888054","[68.9173842633663]"
"1417","216","3075","1.9249999999999998","-3.605540473274208","1","0","695.5578237615682","200","23.439736716931623","31.86566801581044","[66.1310191823119]"
"1418","217","2157","2.468","-1.763513260363311","0.925","0","487.1282123385217","185","20.95854176319679","21.356590840436322","[97.42564246770434]"
"1420","219","20000","-15.95","-33.030539102879615","0.81","0","1955.7679298766816","162","97.01690230677437","73.78848872202178","[390.68067190195393]"
"1419","218","2541","-2.541","-2.541","0","0","108.03109093273555","0","0","0","[15.1186580518786]"
"1422","221","2397","-1.5969999999999998","-8.32276842925621","0.16","0","616.0552234654223","32","48.51701051476071","18.74067377780135","[39.03260780773432]"
"1421","220","5703","-5.078","-12.06904022992083","0.125","0","983.3384180242671","25","57.53094272658846","12.379459572619817","[126.94152536487462]"
"1424","223","3480","1.4200000000000004","-5.428656538670298","0.98","0","486.4772251591788","196","46.014480409356736","22.472084977346235","[97.29544503183575]"
"1423","222","7191","-7.191","-7.191","0","0","1309.1686625588186","0","0","0","[253.42991333861102]"
"1426","225","20000","-20","-20","0","0","2594.8270684092136","0","0","0","[456.8540268655386]"
"1427","226","2669","-2.144","-7.374340784510707","0.105","0","3753.4166089738937","21","37.52968750010918","14.773720344997885","[746.1108424072211]"
"1428","227","3580","1.045","-1.1017844115205815","0.925","0","193.6709971546482","185","13.159041072346259","8.308803042859552","[23.656486209115666]"
"1425","224","3005","-3.005","-3.005","0","0","221.5131189221899","0","0","0","[44.30262378443798]"
"1429","228","4109","0.8410000000000002","-3.772741159760793","0.99","0","290.1212963757011","198","27.41374043767407","18.723671159933854","[9.23137915621312]"
"1431","230","2284","-2.134","-8.370181995330068","0.03","0","1663.3876715088736","6","53.46261370879778","8.89920624450289","[332.6775343017747]"
"1432","231","3196","-3.196","-3.196","0","0","796.5141532905892","0","0","0","[142.85423468387006]"
"1430","229","20000","-17.875","-66.20957661557469","0.425","0","2816.6494853701715","85","303.2505027238255","180.09526343192127","[256.6412922144703]"
"1433","232","2464","1.536","1.332007441838528","1","1","115.7026861098881","200","1.2088611744135758","0.8310644072011466","[23.14053722197762]"
"1434","233","20000","-16.25","-42.782192205656536","0.75","0","3292.486457335458","150","123.66323025255636","141.65869180400892","[321.64336260664646]"
"1435","234","3587","-0.6120000000000005","-3.457549863042855","0.595","0","996.8083178009762","119","19.22758294236237","9.227915688066167","[199.36166356019524]"
"1436","235","20000","-17.95","-33.34952657171104","0.41","0","1674.0441684833077","82","90.48502721830293","63.510238498807475","[240.49612003698107]"
"1437","236","6610","-2.3850000000000007","-4.75998150406345","0.845","0","1114.416016257072","169","12.722669607420865","11.027145433213624","[222.8832032514144]"
"1438","237","4580","-4.58","-4.58","0","0","834.3327069739347","0","0","0","[142.73516359823398]"
"1439","238","4684","-1.984","-16.49566397285139","0.54","0","1261.5516036049778","108","87.98398457157053","57.13265515694339","[224.23872130680775]"
"1440","239","2422","0.12799999999999967","-36.79593915341704","0.51","0","2354.7266269357133","102","235.20660528915658","134.0327862450138","[345.5857313735848]"
"1441","240","3474","1.5009999999999994","0.9061512054578776","0.995","0","52.58982649775852","199","3.8391884650995003","2.1092994803217215","[10.517965299551705]"
"1442","241","2498","-2.498","-2.498","0","0","451.5775938383681","0","0","0","[53.99531976000665]"
"1443","242","4155","-5.155","-5.155","0","1","2356.6758120804216","0","0","0","[124.5277957702623]"
"1444","243","2282","1.1430000000000002","-14.517596129161497","0.685","0","1740.2374987319304","137","94.64464140395674","61.9613198876583","[92.45822644949867]"
"1446","245","3892","1.108","-9.385281696800261","1","0","798.4848228986517","200","57.59702225327045","47.335794714732145","[13.479372770017244]"
"1445","244","20000","-17.875","-75.23782822961743","0.425","0","3237.604001219601","85","333.16935054929274","240.45893174688138","[285.30557146631855]"
"1447","246","3497","-3.1719999999999997","-24.675172677614803","0.065","0","1758.8049591326912","13","191.54588908778015","23.485837688367887","[351.76099182653826]"
"1449","248","4848","-2.1229999999999998","-15.620991622764823","0.545","0","1459.230380877476","109","86.64051553794131","48.33940068970694","[61.476645283968786]"
"1450","249","2785","2.215","-1.4144830828538453","1","0","1164.1977465779569","200","17.05589496847086","19.238935860067592","[232.83954931559137]"
"1452","251","7652","-5.827","-30.158624405472082","0.365","0","3034.6308676454582","73","126.19600921323658","117.1202348414843","[301.9637393557099]"
"1453","252","2485","2.315","-1.7434267442965878","0.96","0","330.6969932562776","192","24.799804707035147","15.784462735930727","[50.64345563352273]"
"1455","254","2406","0.018999999999999684","-11.863071001171281","0.485","0","954.7402437112878","97","71.58236739386133","47.238342617851465","[184.82906849162055]"
"1454","253","20000","-20","-20","0","0","4621.095444239743","0","0","0","[357.0077874219687]"
"1456","255","20000","-18.825","-33.626523051098246","0.435","1","2890.4474947668086","87","84.7803566531257","63.23487385785675","[561.2930800276216]"
"1448","247","20000","-20","-20","0","0","3530.834546974883","0","0","0","[706.0288031865714]"
"1460","259","20000","-19.875","-35.41125230896169","0.025","0","1866.100955792832","5","96.19961122677492","59.162911862842016","[294.1744658726454]"
"1458","257","3175","-3.175","-3.175","0","0","1485.674344283405","0","0","0","[25.98269082624858]"
"1459","258","2372","2.5280000000000005","-2.6847884733762637","0.98","0","567.8063433276692","196","24.96113627047819","27.166748463284474","[113.56126866553385]"
"1457","256","8407","-3.407","-5.987476878484386","1","0","257.8130840030635","200","13.09275834755829","12.71201043728556","[51.56261680061271]"
"1461","260","2485","-2.485","-2.485","0","0","1507.6394250777073","0","0","0","[252.0553806902288]"
"1462","261","2340","-1.69","-11.28919645306428","0.13","0","725.5378656658819","26","62.620634697540744","33.37132983310205","[143.156715813179]"
"1463","262","3814","-2.864","-31.394798448760366","0.19","0","1758.3426316716145","38","257.1292122851017","28.178772202501946","[272.0305996069463]"
"1464","263","3272","-1.6469999999999998","-15.004883514706846","0.325","0","2019.2071119110722","65","91.8103828745965","41.76845227247199","[403.84142238221443]"
"1466","265","3039","-2.789","-16.574072304565817","0.05","0","912.2219837449519","10","86.98167126704966","50.869051778608515","[33.01371581109137]"
"1451","250","20000","-20","-20","0","0","2669.1841825263655","0","0","0","[519.853388925586]"
"1467","266","3253","-2.178","-24.970951285958606","0.215","0","1550.1056297194552","43","210.71348272614486","17.216030133441045","[95.86757790892112]"
"1465","264","6284","-9.283999999999999","-9.283999999999999","0","3","1179.3474248330172","0","0","0","[235.8694849666034]"
"1468","267","20000","-19.925","-37.8055360294575","0.015","0","2617.1090050216067","3","148.370550727897","30.434809566677938","[523.4218010043213]"
"1469","268","2446","-0.5710000000000002","-5.719161375804369","0.375","0","402.33417194937493","75","26.93406721067742","24.547546547366267","[80.46683438987499]"
"1470","269","4996","-0.021000000000000796","-0.09086967469636387","0.995","0","9.240791016678504","199","0.43271871641546167","0.26597803054816915","[1.252607464954844]"
"1473","272","20000","-20","-20","0","0","3546.7075947602725","0","0","0","[709.3415189520545]"
"1474","273","3740","-2.2650000000000006","-30.041490369153877","0.295","0","1375.019936062732","59","149.11731351846896","128.64759017306974","[121.47705495006055]"
"1475","274","3088","-3.088","-3.088","0","0","49.31388277643627","0","0","0","[4.944525297968819]"
"1471","270","4034","0.9660000000000002","-1.398015504150206","1","0","254.62135887466297","200","13.996842742377785","9.643312299124274","[50.92427177493259]"
"1476","275","11660","-7.21","-21.69870666907356","0.89","0","1845.5477720343013","178","97.64748994148924","47.23957674924622","[360.6302306336557]"
"1477","276","2808","2.192","0.6014845675660514","1","0","801.560231202891","200","8.984172454721309","6.920981869618179","[129.5596137741116]"
"1479","278","2223","-2.223","-2.223","0","0","1591.3713274022157","0","0","0","[58.60845020907555]"
"1478","277","2969","-2.969","-2.969","0","0","401.26590892287135","0","0","0","[54.8623055560425]"
"1472","271","3907","0.4429999999999996","-0.47044443259308255","0.87","0","184.7905387910705","174","3.6544435977986542","5.480000728132167","[36.9581077582141]"
"1480","279","3838","-3.2880000000000003","-14.183376115028384","0.11","0","1093.4693427217785","22","65.44071756940961","43.513043580874246","[186.18409529043802]"
"1481","280","3767","-3.492","-3.6798167136618023","0.055","0","783.1297614463674","11","1.0937059941313834","0.7844611424866403","[84.45579990374529]"
"1483","282","5375","-2.125","-10.812772789882269","0.65","0","910.9789756957343","130","57.6259416524443","29.251786246378387","[182.19579513914687]"
"1482","281","9942","-9.767","-32.2699781782091","0.035","0","1755.7459645499887","7","166.46622736653921","58.563554415551764","[119.93730805919395]"
"1484","283","3804","1.1960000000000002","0.7601114400529672","1","0","35.08017239161107","200","2.594878961822647","1.7640066376476828","[6.544518606871666]"
"1485","284","6248","-10.248000000000001","-10.248000000000001","0","4","1475.479824569269","0","0","0","[231.60784088070156]"
"1486","285","9065","-9.065","-9.065","0","0","119.15294772458309","0","0","0","[23.830589544916617]"
"1487","286","5920","-5.92","-5.92","0","0","614.6218165607743","0","0","0","[54.33265827522375]"
"1488","287","3501","-3.501","-3.501","0","0","39.54803225419449","0","0","0","[7.909606450838898]"
"1489","288","3629","0.496","-15.985609693978938","0.825","0","1776.4194237883075","165","104.97596930927378","59.84012763051559","[126.85990317425764]"
"1490","289","2309","1.9159999999999995","-3.838496215189985","0.845","0","812.504589726921","169","34.127893639505004","23.41706851239486","[162.5009179453842]"
"1492","291","4232","-0.28200000000000003","-10.874334232727444","0.79","0","2865.6472599150193","158","78.13221431819042","27.791128009084066","[573.1294519830038]"
"1493","292","3343","1.657","-0.12740120410004607","1","0","231.50301837707755","200","10.598287028963332","7.245725012037126","[46.20855896868719]"
"1495","294","2100","0.17499999999999982","-8.339209349819786","0.455","0","1254.9072179465697","91","51.31647790986321","33.82561558833465","[250.97889576396008]"
"1491","290","10035","-8.885","-40.38652163469658","0.23","0","1915.7168186874987","46","304.4397961833254","10.57542016364035","[73.54293051519342]"
"1496","295","2561","-2.561","-2.561","0","0","211.77899840750385","0","0","0","[42.35579968150077]"
"1497","296","6920","-6.92","-6.92","0","0","1617.1598922658272","0","0","0","[52.777967718860204]"
"1494","293","6034","-1.0339999999999998","-3.1723939059243746","1","0","440.6257905156008","200","10.88390808238058","10.500030976863167","[88.12515810312016]"
"1498","297","3152","-2.652","-8.290947064605602","0.1","0","1716.4331985206504","20","24.887863140510458","31.501607505545557","[343.2866397041301]"
"1501","0","20000","-18.875","-23.499719829757787","0.225","0","2108.7191869816793","45","29.12945492602052","17.11774337155735","[400.6676119526376]"
"1499","298","6409","-8.408999999999999","-8.408999999999999","0","2","2261.201804527836","0","0","0","[143.42165625996813]"
"1500","299","2311","-1.811","-11.921249059078406","0.1","0","526.6454780205231","20","83.6942147976875","17.40827579309655","[42.070592685758264]"
"1502","1","2409","0.516","-14.9822884309354","0.585","0","1269.9905686741488","117","98.37722584240056","56.60565846695338","[250.24687785310712]"
"1503","2","3408","-5.4079999999999995","-5.4079999999999995","0","2","677.9231508896651","0","0","0","[135.584630177933]"
"1505","4","4307","-4.307","-4.307","0","0","233.19667276091587","0","0","0","[19.630068658705994]"
"1504","3","2712","1.9630000000000005","-18.874975057717258","0.935","0","1428.4259573697036","187","105.17304563007431","103.20670494709829","[205.52441178846067]"
"1506","5","5511","-5.511","-5.511","0","0","3499.1511791103303","0","0","0","[699.830235822066]"
"1508","7","2201","-2.201","-2.201","0","0","777.9301757437867","0","0","0","[146.56008294403765]"
"1507","6","2218","-2.568","-6.911170183836418","0.13","1","268.9532575205994","26","40.60298480837231","2.8287170299918687","[53.79065150411988]"
"1509","8","2807","-0.30699999999999994","-15.421688038924385","0.5","0","1983.5116638470008","100","85.57314590802889","65.57373448121494","[396.7023327694002]"
"1515","14","20000","-20","-20","0","0","1095.0978187066069","0","0","0","[218.48057417877132]"
"1510","9","17858","-14.883000000000001","-25.783587607679024","0.595","0","1133.3567491888628","119","66.77122692276735","42.234649154022904","[35.92885581480081]"
