"BehaviorSpace results (NetLogo 6.0.4)"
"horseshoe-trialv2.nlogo"
"horseshoe version 2 nolh"
"01/19/2019 22:09:12:449 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","499","0","999"
"[run number]","experiment-number","[step]","number-of-collisions","max-nav-error","count mine-contacts","marker-mean","marker-std-dev"
"831","56","7446","0","3002.3642096807125","5","79.30514870708305","43.84309403330674"
"830","55","14223","0","4957.720355500377","7","84.98944956368625","71.59424104370451"
"832","57","3994","0","217.50018886371362","27","31.156439736536438","5.117741484938408"
"835","60","35000","0","4228.649526569125","24","139.67991808539566","66.57350426521747"
"833","58","35000","0","1924.618974394867","42","45.41907121066918","30.354716589879025"
"837","62","3154","0","2280.9685352458655","0","0","0"
"834","59","34950","0","3328.6859530522956","199","82.15950444584833","131.88260703732445"
"836","61","20239","0","3739.283449321091","78","83.6708372550562","84.7266030193477"
"839","64","3498","0","1819.7253465159588","49","129.99944495770492","74.03140794436202"
"842","67","35000","0","3878.2270591260017","1","0","0"
"838","63","32265","0","3717.7490529371116","0","0","0"
"841","66","35000","0","2446.648050426969","40","95.65714737722996","91.5748484533519"
"840","65","35000","0","4597.460652000354","37","22.15980545871288","34.57408384023142"
"845","70","3197","0","984.4001988666763","0","0","0"
"843","68","12778","0","4137.752892730735","3","544.6006916650375","40.690109138071435"
"844","69","14273","0","2835.5186045733553","0","0","0"
"849","74","35000","0","0","0","0","0"
"850","75","35000","0","2294.9025667792794","0","0","0"
"848","73","35000","0","5048.940553673385","27","11.708629584464623","1.8478325144551102"
"846","71","10371","0","2011.0267160092944","16","202.4772378268047","148.0173243029631"
"847","72","4737","0","418.22704004121505","100","22.509780715321643","18.856214972485777"
"852","77","2617","0","279.942377050322","0","0","0"
"857","82","35000","0","2594.80837750599","100","56.00497342786253","55.004990051868965"
"851","76","20430","5","3682.4388223847454","0","0","0"
"853","78","2537","0","228.03309757848766","0","0","0"
"854","79","3554","0","75.45098116000317","184","6.444059004105407","3.336202837908697"
"858","83","35000","0","3096.2371767128893","1","0","0"
"856","81","6894","0","2264.9233869749623","105","104.36412667543263","68.06230610632764"
"860","85","2487","0","849.3921163369673","0","0","0"
"859","84","9358","0","2715.8555147216357","0","0","0"
"855","80","5183","0","202.5066151154079","200","7.808767445930823","8.618075763067342"
"862","87","4890","0","1393.3145003147301","14","33.08027584716536","27.15419452498831"
"861","86","2673","0","3061.182874569154","0","0","0"
"863","88","4097","0","296.82007178150945","181","13.285647174760399","14.572690575534669"
"864","89","26554","0","4489.3686065913125","127","68.24285898904806","36.970812706662535"
"865","90","2767","0","2782.0381742439145","44","352.2484769442795","230.38748577695807"
"868","93","3290","0","1033.8673324705599","0","0","0"
"869","94","3262","0","40.282337633070064","0","0","0"
"870","95","4969","0","935.1482335248147","41","39.21611863092259","47.133207721513834"
"867","92","35000","0","3293.0408946158605","0","0","0"
"866","91","35000","0","5171.155592170467","77","49.46867651946601","26.30112540068691"
"871","96","4193","0","236.88069112341796","199","13.764317086567436","15.553736640073222"
"872","97","5607","0","4773.661582720891","141","53.05336990296758","37.42702640647589"
"873","98","3801","0","1595.9439160012846","196","115.0536077106247","42.862402037735066"
"876","101","2808","0","1845.5560706926838","0","0","0"
"877","102","2450","0","1209.63111654914","0","0","0"
"875","100","30422","0","5579.254992879677","0","0","0"
"878","103","8491","0","645.8881926272379","180","40.21145664316141","26.754665607869548"
"880","105","3436","0","2548.289304586203","163","56.91381196980675","42.059812120688"
"881","106","3049","0","2064.036087889487","58","102.5024480701806","67.77610867706986"
"874","99","35000","0","5005.478640382976","0","0","0"
"884","109","35000","0","3315.8390547838653","0","0","0"
"882","107","35000","0","3524.883185922721","6","499.1620405602518","37.83279314438557"
"883","108","6099","0","2853.730029166859","0","0","0"
"885","110","3309","0","1888.0936164630511","1","0","0"
"886","111","5653","0","889.4137185629259","200","44.11224429771005","32.25216102428924"
"887","112","6919","0","662.8106231585258","67","55.423844049142296","45.323262920075"
"879","104","6313","0","2750.9951889460194","137","71.74508381361419","42.81369657668198"
"889","114","2648","0","2171.7579005804664","65","73.1330124007457","21.820704012941807"
"892","117","35000","0","3373.1030996135382","1","0","0"
"888","113","19929","0","5061.395927593793","139","207.95176877393212","128.7008625835998"
"891","116","31643","0","4399.489114971936","0","0","0"
"893","118","2295","0","134.73400336720638","48","22.637034720396255","1.7167434910496921"
"890","115","35000","2","5013.5965991314015","0","0","0"
"895","120","6834","0","1338.7295222632192","91","77.52099633536217","47.93206524530517"
"894","119","35000","0","4293.968823622403","154","74.31339673112302","67.99556897353514"
"898","123","35000","0","4026.051984741964","0","0","0"
"897","122","3079","0","3291.0091595012373","39","39.857706480865076","37.02121682342868"
"896","121","35000","0","4630.330575259308","147","61.41031124241287","47.705851070323504"
"899","124","4951","0","2863.1137693755177","0","0","0"
"900","125","2834","0","465.89819695812275","0","0","0"
"901","126","2280","1","1158.2963649129172","0","0","0"
"902","127","3941","0","978.8865222397856","198","56.37540226533766","39.7714125429275"
"904","0","3794","0","2531.9184495531595","0","0","0"
"905","1","4702","3","2236.4551503591288","0","0","0"
"906","2","2558","0","8.677892879739519","133","0.7052394835824163","0.3532884842846577"
"903","128","35000","0","4074.9837822562854","115","58.09017266657616","35.25777825210271"
"907","3","2289","0","763.2315333482323","100","96.20035027186503","58.39317042854526"
"910","6","2108","0","3611.385375838222","0","0","0"
"909","5","35000","2","2508.4063319020943","15","97.71277812769729","95.98839789129454"
"908","4","35000","0","1398.794295314517","200","61.8842081212804","21.098578041069874"
"911","7","6042","0","3107.831628561508","2","42.390483020762176","56.02197424344645"
"912","8","8864","0","1122.3029493996955","0","0","0"
"914","10","2192","0","2136.3524554210667","77","156.72082323720844","65.65028024100589"
"913","9","7899","0","3567.8183893090086","92","18.44428364102667","30.11182055245677"
"915","11","2114","0","1371.5775214175387","45","108.24917368622361","122.85849507945687"
"917","13","11092","0","3465.7669847024704","47","387.2057975490026","253.28023697747454"
"919","15","11307","1","3678.2344536745404","0","0","0"
"920","16","6092","0","1263.4881795268573","4","75.82069419461055","8.031339395441035"
"922","18","2644","0","1314.3028737127433","183","43.44290290014755","42.23556176607225"
"921","17","4323","0","1387.1180948706126","33","50.78551312736396","14.319296862428814"
"916","12","16481","0","2873.6727174466387","189","109.74495371516558","107.12000815168602"
"923","19","27804","0","3803.3369731507696","30","96.73847392980124","87.37282054634908"
"924","20","5931","0","2312.554783356538","116","97.96765250214361","81.0888373130677"
"925","21","5043","0","3718.064583080578","32","142.03492472773638","51.371728427191954"
"929","25","35000","0","3866.9232775495775","0","0","0"
"918","14","27540","0","3684.0444270272174","0","0","0"
"926","22","2775","0","1491.5428019906935","0","0","0"
"927","23","5403","0","2252.0783237447986","0","0","0"
"928","24","5382","0","3240.4017141409786","0","0","0"
"930","26","2765","0","2415.3598005134327","71","22.669257383049402","23.40466486113079"
"931","27","2199","0","1579.6678110287353","78","24.55372579557402","21.365413247177003"
"933","29","6847","0","3290.6355113206605","98","124.126573811477","89.1553641534158"
"935","31","35000","0","5052.236043235691","0","0","0"
"937","33","3529","2","481.72782227390985","0","0","0"
"936","32","35000","0","1278.9898961068507","0","0","0"
"938","34","2202","0","88.39844540302643","191","6.270601394576628","2.860150709914361"
"934","30","13739","1","4220.286733377923","0","0","0"
"939","35","2336","0","464.83469063575785","191","48.74699177721417","19.00683260460854"
"940","36","35000","0","4143.861858644007","17","490.2689296464358","36.72506713479125"
"942","38","3154","0","3378.399084583685","8","123.82263002439277","57.09293255539606"
"943","39","10638","0","4528.847338957728","0","0","0"
"941","37","35000","0","4789.910446420195","180","75.53537422283289","74.60492289942879"
"944","40","3485","0","210.34509360412193","0","0","0"
"946","42","2834","0","940.1602512637921","36","116.54523731806654","39.8232860353833"
"948","44","35000","0","4925.661137701276","4","14.080071873140973","4.23615185398513"
"947","43","2479","0","762.8948363352806","197","41.49969223957666","31.228307440077398"
"950","46","35000","0","3137.16523396339","3","82.49837147074157","59.97302035807774"
"951","47","35000","1","4972.36605704073","10","396.907964951582","318.75512994573626"
"949","45","24833","0","3854.868444838683","146","77.9912909120674","83.96363787183732"
"952","48","3963","0","709.0915805081898","0","0","0"
"953","49","7722","0","1484.5952586285407","11","65.98078569775808","5.507713721176252"
"957","53","35000","0","3581.7947407016686","23","15.772400164348166","8.904835758492611"
"954","50","4272","0","3062.490881387376","41","231.99541668470223","162.14296338166773"
"955","51","2429","0","743.0629812703773","153","52.005114202893715","33.12434826162331"
"956","52","5980","0","2583.4437213501533","16","212.26802950165023","1.6286116344625998"
"945","41","35000","2","3561.376610466099","0","0","0"
"958","54","2858","0","751.8005699934638","0","0","0"
"960","56","7432","0","2507.786665672832","3","425.30094259659217","0.6934092099977941"
"959","55","18945","0","3861.0689705053783","9","129.7527379090515","80.78388571535102"
"961","57","3998","0","355.6741258155441","39","51.59042415030016","15.36155145126708"
"962","58","2479","0","1305.1130555029672","20","72.31606075240693","92.7677768724152"
"932","28","35000","0","3480.277340280375","67","276.97220444004444","229.18678040552547"
"964","60","7939","0","2933.1702446267755","28","223.04539175868285","167.58863847430064"
"963","59","35000","0","2211.1756475449233","137","215.9529523498501","172.73404594782323"
"965","61","31290","0","3463.6320844158636","132","107.9923364872287","67.40519991897037"
"968","64","35000","0","2501.4720577070693","17","70.76607625320538","49.265692110028496"
"966","62","12433","0","3421.952937707116","0","0","0"
"967","63","34278","0","4698.689890998095","0","0","0"
"969","65","35000","0","4515.34342743787","13","252.53254347503233","27.062830450604952"
"970","66","2837","0","2725.1386473299676","143","103.61466799660793","94.46994047036495"
"972","68","23169","4","4210.45948498851","9","118.78910242931836","54.46970079907722"
"971","67","13754","0","3663.807920767847","16","96.36015567911701","66.17591762054928"
"973","69","3032","0","2676.9895689504638","0","0","0"
"978","74","35000","0","0","0","0","0"
"974","70","3214","2","2683.4008960867113","0","0","0"
"977","73","35000","0","2814.840260583176","3","9.230510123936119","2.1133956874802426"
"975","71","35000","0","3368.9275280714155","26","519.4538142813024","153.3130578440376"
"976","72","4772","0","1276.6667687663466","118","30.28061187829123","19.6475203421896"
"979","75","35000","0","2604.305981270222","0","0","0"
"980","76","9879","0","1662.8239706486431","0","0","0"
"981","77","2602","0","72.70461373041256","0","0","0"
"983","79","3569","0","289.7414928508253","141","19.345041232371504","11.228666708063868"
"982","78","2534","0","307.70698937993814","0","0","0"
"985","81","2454","0","1847.9324196090558","104","97.7273370954417","75.0500775989493"
"986","82","35000","0","4050.2426777562255","114","172.2430708292653","152.40170122620253"
"987","83","35000","0","3791.612452589059","0","0","0"
"984","80","5175","0","105.29182339514114","200","10.40136832625323","6.7849880777345195"
"989","85","2509","0","1172.8114726739154","0","0","0"
"988","84","25688","0","4828.239494548641","0","0","0"
"991","87","4880","0","2338.050769921651","12","132.89212829529143","95.12718178615141"
"990","86","2694","0","1258.7790271059305","0","0","0"
"992","88","4103","0","269.6365312468567","200","24.306568734616253","14.374158858972836"
"994","90","2181","0","245.30396157573048","116","24.12203741039548","13.42623898085758"
"999","95","35000","0","2671.790304519249","67","148.48397410901234","149.62042728395815"
"993","89","28300","0","3701.2015150699767","57","197.9178848998217","57.45182135659971"
"996","92","35000","0","2543.2082370184994","0","0","0"
"995","91","10139","0","3131.9122752890307","21","296.9942542036483","218.5288754275577"
"997","93","3273","0","1526.802926160624","0","0","0"
"998","94","3264","0","51.230439040465406","0","0","0"
"1002","98","35000","0","4197.426246737713","10","14.125829885987036","18.731339846614812"
"1000","96","4193","0","269.9094743403417","186","8.779334033706649","6.066654563649332"
"1004","100","8777","0","3327.367514411726","0","0","0"
"1006","102","2454","0","1259.384549887341","0","0","0"
"1005","101","35000","0","1542.7790759071968","0","0","0"
"1007","103","8487","0","255.21081350778087","157","9.980322420884223","7.143061595998512"
"1001","97","35000","0","4524.654412117776","128","38.92890603543488","23.917787555169426"
"1009","105","7170","0","3602.544480312458","192","322.52702693175996","181.66087607785036"
"1010","106","3031","0","2309.7837616888496","41","141.56964757308344","76.0060679473009"
"1003","99","30465","0","2539.8933854490706","0","0","0"
"1012","108","7759","0","2311.509073588805","0","0","0"
"1013","109","7426","0","3083.1838770187906","0","0","0"
"1011","107","13336","0","4355.2973896012945","10","224.60929603635222","175.94168307689407"
"1014","110","3240","0","887.0426933689396","1","0","0"
"1015","111","5656","0","1747.3304339419483","198","71.09096225756738","71.53706724048293"
"1008","104","6351","0","697.8252210204045","148","44.85331300242746","34.431534166948175"
"1016","112","6919","0","533.4827421780492","44","46.27883369422459","36.75016576091556"
"1017","113","35000","0","2835.6147908689754","68","22.500012329920022","15.460727115839733"
"1020","116","35000","0","1827.0407304365535","0","0","0"
"1018","114","23241","0","3387.371903110853","54","167.49129847747648","167.4801213131826"
"1019","115","3625","0","2246.884448106737","0","0","0"
"1022","118","2373","0","524.0256175694336","31","46.775029025522436","15.454688930476536"
"1021","117","20621","0","4513.178179723196","0","0","0"
"1023","119","27276","0","5582.457915994699","128","100.40436443692693","68.80228608939473"
"1025","121","2272","0","1636.8570371652822","82","132.07118452044006","129.16533536072495"
"1024","120","6777","0","1285.1423825732033","65","108.0290769641393","63.246598641146946"
"1026","122","4097","0","2879.562012337458","11","180.61280958941467","126.34606820142722"
"1027","123","6372","4","2215.370673597217","0","0","0"
"1028","124","5240","0","4367.363039756719","0","0","0"
"1029","125","2865","0","1278.6223938676205","0","0","0"
"1030","126","2280","0","1159.256627935693","0","0","0"
"1031","127","3916","0","917.405668423391","199","9.521012602656725","15.905438594858119"
"1033","0","3795","0","1505.5589621886488","0","0","0"
"1034","1","4673","2","685.8675210513188","0","0","0"
"1032","128","3909","0","938.549876891386","115","55.16794909698873","27.52701677312401"
"1035","2","2557","0","4.79181781024745","152","0.39356650365454576","0.2122398581131927"
"1037","4","4216","0","3248.923350048001","159","70.08932386845831","63.58605835389814"
"1038","5","3839","0","1115.930444998309","10","61.51392145333447","20.319860380211285"
"1036","3","35000","0","2458.7195301136676","37","21.591129374737637","15.009811055973788"
"1039","6","2106","0","3914.3596952848243","0","0","0"
"1040","7","3100","2","951.2030726393716","5","103.6141059518022","61.96856219069976"
"1041","8","8913","0","1962.1001162235502","0","0","0"
"1042","9","7921","0","2400.6795501510856","103","49.42818538030962","27.41625132011449"
"1043","10","2231","0","1026.0256438654853","115","83.47969450992414","57.298593429692154"
"1044","11","2137","0","687.7402807063983","143","42.81143577269107","41.06231897890673"
"1045","12","5136","0","1774.5701408243108","161","89.50674906497127","83.5764431900017"
"1046","13","33834","0","3511.0536179315072","8","346.59598668044816","364.6388966082035"
"1048","15","12829","0","3439.2152398551543","0","0","0"
"1049","16","6065","0","1345.0356764916435","6","55.1041677290548","11.412975344014196"
"1051","18","2691","0","977.1602600361466","188","84.37168429791049","47.89432234941367"
"1050","17","23105","0","3142.717464936839","0","0","0"
"1052","19","2157","0","1507.9194524269772","24","14.616024970701856","45.83393351947978"
"1053","20","35000","0","3923.4210200121192","87","297.5963875228279","218.2929179165143"
"1047","14","20431","0","4833.665891185241","0","0","0"
"1054","21","8755","0","3134.2428145029958","65","89.84086865993552","73.35255679914621"
"1056","23","6683","0","3150.4396664861747","1","0","0"
"1055","22","35000","0","3357.1629869346516","0","0","0"
"1059","26","2750","0","621.2421820054043","77","78.19835298738184","24.867070385538618"
"1057","24","35000","0","3971.8163552038313","35","62.62927206270883","19.10064091809387"
"1058","25","10109","0","3942.9247074413197","3","89.86205659562245","66.88086401183794"
"1060","27","2214","0","1194.8376463062577","50","127.52264928782279","14.92016335796168"
"1062","29","23472","1","4373.057130514636","102","175.10064701096258","102.51581680103351"
"1061","28","3756","0","3560.014355187384","71","450.62006208427016","199.5426137239017"
"1064","31","35000","0","5155.423318001593","0","0","0"
"1065","32","4442","1","1528.1120859340524","0","0","0"
"1067","34","2210","0","278.6207896505869","176","22.384020051030884","12.46483170606472"
"1066","33","3529","0","374.8486034143918","0","0","0"
"1068","35","2357","0","688.2979623370398","192","53.335705189244514","38.96337400513945"
"1063","30","35000","0","4216.5560227248525","0","0","0"
"1069","36","35000","0","1324.2751935197768","35","152.66660453438877","4.240638374351062"
"1073","40","3508","0","406.6944765596055","0","0","0"
"1071","38","6369","0","4428.387943120731","0","0","0"
"1072","39","16957","0","3489.2167246804283","0","0","0"
"1070","37","35000","3","3092.7952467617297","198","45.12850087352882","32.435110603569356"
"1075","42","35000","0","3267.2301891809","19","86.10302698724077","35.92834756355467"
"1076","43","2447","0","455.57997081255365","200","16.236050810815506","17.969299337218292"
"1079","46","35000","0","1826.501702179598","0","0","0"
"1080","47","2342","0","2102.3969345658825","8","122.24560441802814","66.75992079288783"
"1078","45","3879","1","1891.497812658949","156","117.27776381814364","84.24096616095946"
"1077","44","35000","0","4548.14488315449","115","58.21589772103764","28.767205473265424"
"1081","48","3985","0","1722.5820478963294","0","0","0"
"1082","49","7716","3","848.0357534737352","35","41.613135796067546","18.283946786200207"
"1083","50","3752","0","2504.4646655604943","29","230.68567512361523","99.41097958503026"
"1086","53","35000","0","3056.297699056826","94","130.84306075354476","90.17628019362793"
"1084","51","2437","0","802.9996164514653","143","46.843789505505434","31.28101864900659"
"1088","55","2362","0","1961.4868741718103","9","65.0863790004642","26.644137949705755"
"1087","54","2850","0","1278.5733527986556","0","0","0"
"1074","41","35000","0","2206.343773155352","0","0","0"
"1089","56","17275","0","4532.345469867645","0","0","0"
"1090","57","3997","0","447.01000206796294","45","54.83480897884958","13.084250768501008"
"1091","58","2469","0","1174.7871825881496","47","106.78514155631001","61.407542163355636"
"1092","59","3166","0","1261.4608374660183","172","44.705507466473854","34.09305099533623"
"1085","52","35000","0","3551.642241007752","55","67.01745594853807","53.105555120914104"
"1094","61","27819","0","4890.437362719364","84","175.09429156161238","167.4918939245182"
"1093","60","21485","0","3533.997813254248","41","136.77635595664034","85.6845530475882"
"1095","62","10343","0","4766.738859305065","1","0","0"
"1097","64","3487","0","789.7377883360713","54","70.86199549787847","45.539339762232636"
"1096","63","31669","0","3344.315192234987","0","0","0"
"1098","65","3232","0","3178.6054119070873","12","109.92959147928904","49.94635106377224"
"1099","66","2880","0","1425.4258285051874","115","221.80132294965154","91.73191160404706"
"1100","67","7190","0","1759.4340919363242","87","136.62376595900696","50.142261614207186"
"1107","74","35000","0","0","0","0","0"
"1101","68","20142","0","2715.852281132433","3","355.932663715706","6.814169234985618"
"1103","70","3248","0","2553.5496086094777","0","0","0"
"1102","69","22671","0","3646.9302641746917","0","0","0"
"1104","71","10374","0","1736.9150451798532","74","94.9188173846273","26.99889859785378"
"1106","73","2178","0","3237.8413968440473","26","3.462891137713579","2.1463454866853775"
"1105","72","4731","0","701.0007378487768","81","49.98725363131964","20.715215808709175"
"1110","77","2601","0","90.90134261403927","0","0","0"
"1108","75","21874","6","2739.1221686278604","0","0","0"
"1111","78","2503","0","51.72816475582237","0","0","0"
"1109","76","35000","0","5099.438980316379","0","0","0"
"1112","79","3574","0","400.26375989654537","131","21.38490075291195","16.666420028071414"
"1115","82","3045","0","964.8423095988409","130","86.67465273012506","51.6464330121245"
"1114","81","28296","0","3613.0461532810914","112","166.80380310896663","81.92150088165472"
"1113","80","5180","0","84.83934138444152","200","4.822357862754967","3.0432146840441217"
"1118","85","2508","0","767.2851946828592","0","0","0"
"1117","84","14734","4","5153.051435431475","0","0","0"
"1120","87","4885","0","800.2563979718134","3","46.444799127701856","44.212095455265306"
"1119","86","2704","0","2554.1426215586725","0","0","0"
"1116","83","34139","0","5101.795517087755","4","551.9653897230901","292.7967866631394"
"1121","88","4095","0","79.4169299252533","200","4.79774977477877","3.56779679596765"
"1122","89","2595","0","2469.214697984255","4","4.754312048069532","5.338672118423929"
"1123","90","2175","0","896.7067375352634","68","127.98029472943308","52.889190511841385"
"1126","93","3259","0","2762.9325253416655","0","0","0"
"1127","94","3262","0","46.72141315777368","0","0","0"
"1124","91","16618","0","3450.718715017764","15","426.6105144385132","12.73357942017547"
"1125","92","35000","0","4739.248788820229","0","0","0"
"1128","95","4983","0","1678.6003354606396","75","88.07425779825849","52.047952155809924"
"1129","96","4189","0","268.55198046299756","191","3.259546188727616","2.7343572442489066"
"1130","97","2931","0","1135.214958444088","159","96.69821728546354","53.62398498387195"
"1131","98","4830","0","3347.22604753781","25","11.379836253714465","14.351268558037233"
"1133","100","35000","0","4407.766882041646","0","0","0"
"1136","103","8483","5","788.1395561954159","178","27.086855254026446","24.854466004695606"
"1134","101","35000","0","3610.932341316339","0","0","0"
"1135","102","35000","0","3243.044893978418","0","0","0"
"1139","106","3116","0","2751.3554597507928","22","247.24503226580993","151.46553757591047"
"1132","99","35000","0","2884.9615398717424","0","0","0"
"1138","105","35000","0","2621.945837195064","193","80.20926041406257","55.22287697467606"
"1142","109","2163","0","887.5839567794259","0","0","0"
"1141","108","16801","0","4060.5904599403384","0","0","0"
"1143","110","3292","0","1457.4200244201077","0","0","0"
"1140","107","35000","0","5202.936228475733","6","106.90378243615083","56.23378900882105"
"1144","111","5652","0","3402.212300258756","80","234.9469982031454","296.35997167418475"
"1137","104","6390","0","1041.5425112669895","133","81.24098916963851","46.74396540087517"
"1145","112","6956","0","1888.8680693068604","8","10.630615468307624","4.091390303260993"
"1146","113","3098","0","2046.8485763214785","72","88.57842293491505","112.22812684705956"
"1147","114","2293","0","2431.2266907814073","38","160.09437878073192","63.60699423512745"
"1148","115","3617","0","3298.866376593727","0","0","0"
"1149","116","6214","0","2448.117225537648","0","0","0"
"1150","117","35000","0","3879.7769372602006","1","0","0"
"1151","118","2326","0","539.1063434161292","14","66.75499606309556","6.720253741211834"
"1156","123","35000","0","3513.2514197758796","0","0","0"
"1154","121","9333","0","3598.569151875492","70","426.67897395496647","244.7134500206801"
"1152","119","35000","0","5078.2743112191565","173","197.83631926634865","164.03096935128542"
"1153","120","35000","0","2566.6215418997813","31","64.92412341892903","15.215679345164572"
"1155","122","4435","0","2344.824493215767","40","254.44862351111638","93.33985943248656"
"1157","124","8496","0","3534.302118901047","0","0","0"
"1158","125","2841","0","800.899741575244","0","0","0"
"1159","126","2278","2","934.036694234441","0","0","0"
"1160","127","3937","0","1016.6286103433816","198","23.817418796454543","30.3859235204445"
"1162","0","3793","0","2858.5542802666146","0","0","0"
"1161","128","3946","0","802.239069003589","155","47.76332764867517","27.463449537408245"
"1164","2","2559","0","13.26069272081185","145","1.5132298460970675","0.8280424726462002"
"1163","1","29112","0","2612.5780886869716","0","0","0"
"1165","3","2317","0","331.29574939975777","200","21.26850810009408","15.139426339858082"
"1166","4","4251","0","1678.1328610006838","152","130.29498409579844","103.92427104024226"
"1168","6","5131","0","4108.669633733323","0","0","0"
"1172","10","35000","0","1829.9790273603007","77","113.81134697044413","93.63729125575775"
"1167","5","35000","0","4673.8298161359","8","124.63325579012619","79.91916004636136"
"1170","8","8854","0","2622.450010014608","0","0","0"
"1169","7","17057","0","3098.8438723835916","3","278.91048268576213","109.46207945323413"
"1171","9","7921","0","655.5833458544525","149","48.95088005718435","33.39893920701956"
"1173","11","2116","0","1264.2517261593375","144","71.91450994498413","39.14324883290649"
"1175","13","11285","0","2981.2129221865835","181","102.96819101343708","53.89833884919268"
"1176","14","3406","0","2801.0904267928368","0","0","0"
"1177","15","35000","0","5502.997018639425","0","0","0"
"1178","16","6117","0","1357.9003028487","5","63.98135007777479","8.657085983802528"
"1179","17","4322","0","2453.386784039879","9","58.998434735685656","14.01248178712563"
"1180","18","2641","0","1405.4421084744647","164","41.468279095972306","34.571777429575505"
"1181","19","2145","0","997.5249227424598","43","30.63973741892283","47.96901725924323"
"1174","12","27341","0","2610.1067716194993","200","123.37900716800658","104.71482464036603"
"1182","20","22108","0","3991.22203991503","107","198.92994143405255","184.72038361166742"
"1184","22","2741","0","2638.6151277549507","0","0","0"
"1186","24","5383","0","735.9412937229451","22","55.35753951102633","21.588120266381914"
"1183","21","33962","0","5014.383559693863","102","311.40867734424194","329.8818633055797"
"1185","23","34286","0","4339.149820633357","0","0","0"
"1188","26","2778","1","1962.2805998739282","13","120.72805616810957","162.96068655040125"
"1187","25","35000","0","3478.6808508254353","7","275.45174129879626","177.0851057811407"
"1189","27","2220","0","2077.5967297007937","46","104.23884022893161","58.707179698043085"
"1191","29","3672","0","3001.265911296509","56","387.2795215992388","169.61389279336873"
"1194","32","4434","0","2882.3423858462006","0","0","0"
"1192","30","3032","0","1805.749521058324","0","0","0"
"1193","31","35000","0","3563.983920227877","0","0","0"
"1195","33","3524","2","272.835074254013","0","0","0"
"1196","34","2217","0","289.16570579916436","149","13.954506550712416","10.691646341724951"
"1197","35","2369","0","984.5490944416241","182","41.04763402948102","32.2838110573025"
"1198","36","35000","0","3832.113796670689","0","0","0"
"1190","28","3760","0","3592.281497269316","66","64.58542943216608","44.892933928015005"
"1199","37","6525","0","3719.4754071455554","52","262.7564920250601","333.1319150806653"
"1201","39","9235","0","4666.000574757705","0","0","0"
"1200","38","3372","1","1528.5071180539585","17","269.0935139246399","11.096961039070418"
"1202","40","3515","1","423.56230741959155","0","0","0"
"1206","44","35000","0","4287.770382294806","46","93.57606761860895","60.63169914882111"
"1204","42","2828","0","527.6490420754434","25","41.62864336305867","31.74338675651819"
"1205","43","2466","0","597.9980950267014","192","36.415545940224085","24.45000065322695"
"1207","45","35000","0","3424.6625243906897","96","12.795817544586775","16.852284364370156"
"1203","41","4168","0","1118.1405253925843","0","0","0"
"1210","48","3952","0","735.635156853257","0","0","0"
"1208","46","2559","0","3759.3783183079804","0","0","0"
"1209","47","15146","0","3590.3030128327537","4","194.84825324269747","67.76763237787894"
"1212","50","3342","0","2873.0343192183846","45","37.56837829489009","23.86463780423434"
"1211","49","7748","0","640.3893848443515","56","48.835649957336656","17.45561104090988"
"1213","51","2433","0","781.1355575229517","163","35.54278171738631","26.88564745476324"
"1215","53","10961","0","2160.0200286649083","69","81.77382114713376","66.71996038157309"
"1214","52","5881","0","1616.1818303260084","88","62.32829283632172","37.58768879027956"
"1216","54","2854","0","1240.288999141459","0","0","0"
"1217","55","12527","0","3595.674271135135","5","565.1354928565136","19.01052868323364"
"1218","56","7400","0","1178.8955986746018","0","0","0"
"1219","57","3988","0","200.37421972038598","88","27.92571326654958","2.8283793789078993"
"1220","58","2470","1","614.6102915686062","67","50.37499080760693","46.63033784189519"
"1221","59","2907","0","785.0505180523555","200","47.43207056677364","28.88666153660722"
"1222","60","4459","0","1752.8273599678755","83","135.98971723124822","39.165133278424236"
"1223","61","31689","0","2977.033642781064","78","109.52070758969585","58.38713948393611"
"1224","62","3333","0","3422.92419440384","1","0","0"
"1225","63","19389","0","4314.693600760507","0","0","0"
"1228","66","2855","0","1640.1740780540385","128","37.06632462871032","15.99149226862362"
"1226","64","22077","0","3292.215660356497","50","123.53796796403914","120.64184559911357"
"1227","65","31790","0","3052.294972247694","0","0","0"
"1230","68","33978","0","3050.78146128512","31","85.01147043083994","27.371037924531628"
"1229","67","35000","0","3244.306473908571","62","171.99310571475112","125.60391267981682"
"1236","74","35000","0","0","0","0","0"
"1231","69","8665","0","2564.891268267945","0","0","0"
"1235","73","35000","0","3520.601820381021","15","9.167192085039096","3.7594111588062162"
"1232","70","3209","0","1550.4315797361721","0","0","0"
"1233","71","10379","2","1097.0064909440846","72","81.16861667177105","26.236999507884835"
"1234","72","4744","2","482.3641743716113","162","41.74145649421358","28.450290857843363"
"1238","76","35000","0","4378.813917649808","0","0","0"
"1239","77","2602","0","84.37097850281663","0","0","0"
"1240","78","2511","0","68.75896368700165","0","0","0"
"1241","79","3553","0","192.20238280081588","81","18.26312914213833","13.447829659378531"
"1237","75","35000","0","4333.537806571365","0","0","0"
"1244","82","3017","0","1205.2763335280972","134","206.95299101481683","61.87398723408509"
"1243","81","35000","0","2840.4276458953614","23","205.30538750896267","169.48215411799018"
