"BehaviorSpace results (NetLogo 6.0.4)"
"horseshoe-trialv2.nlogo"
"horseshoe version 2 lhs"
"01/19/2019 10:53:35:921 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","499","0","999"
"[run number]","experiment-number","[step]","number-of-collisions","max-nav-error","count mine-contacts","marker-mean","marker-std-dev"
"1540","39","2188","0","2269.586350812175","194","85.83762799344896","31.809221543773795"
"1541","40","2200","1","849.86512777823","194","44.97427565479511","52.64123211621838"
"1546","45","35000","0","0","0","0","0"
"1547","46","35000","0","2230.1364168841715","59","86.07482410748138","58.75994116729634"
"1542","41","35000","4","3020.2292702763516","177","52.120718196778704","73.05157403641775"
"1544","43","4667","2","1385.700401198926","0","0","0"
"1545","44","3245","0","49.4221689040796","0","0","0"
"1548","47","7270","0","743.8680668857763","0","0","0"
"1549","48","3836","0","1302.2003018370156","130","40.111190867526965","39.53670788864147"
"1543","42","3860","0","346.1976116397792","129","29.90741488934568","14.609180819257071"
"1550","49","2355","0","653.1670250262034","0","0","0"
"1551","50","13871","0","3016.3623496664945","0","0","0"
"1553","52","6044","0","1966.6975701783824","60","93.98878314368253","61.932577429081825"
"1554","53","2724","0","1385.3213766746865","31","74.26819093331372","46.94036716972972"
"1555","54","9350","0","913.809645974852","2","51.67248165801296","10.250988666397669"
"1552","51","23316","0","1826.8435961590776","28","50.47663108387372","14.382054498232"
"1557","56","4469","0","600.2325758540558","0","0","0"
"1559","58","2350","0","512.1051603145231","170","68.82171316872149","29.668826571953296"
"1558","57","31593","2","2955.738037613015","0","0","0"
"1561","60","35000","0","3435.322586205661","0","0","0"
"1560","59","3052","0","347.57555556986404","200","23.955608182975997","21.841023198719192"
"1562","61","6622","0","2487.1023715721362","0","0","0"
"1563","62","6481","0","319.4567193767041","200","26.987228879785786","18.814585035373916"
"1564","63","3009","0","1453.4093750416637","0","0","0"
"1556","55","7816","0","2551.7247070334215","131","217.78746861480482","220.28836891809593"
"1566","65","2293","0","702.0882458149061","0","0","0"
"1568","67","2550","1","221.01911452251454","0","0","0"
"1567","66","26232","0","3247.3987035372493","161","110.53331033673948","78.8153712356949"
"1571","70","3487","0","982.5627448137255","107","58.19311892540545","41.04791263329757"
"1570","69","7426","0","2655.0506277378254","147","68.56276606393205","40.95217911096154"
"1572","71","35000","0","2144.083469221372","129","24.15813778554038","23.977915108375253"
"1573","72","3827","0","775.7079339028871","0","0","0"
"1574","73","4124","0","2363.8594151754164","11","401.34189015719807","6.542426556855317"
"1565","64","35000","0","1948.916366102759","0","0","0"
"1575","74","2094","0","143.19514307273485","200","9.19387773825569","5.021171974035443"
"1576","75","3925","0","615.2224585680291","97","71.59307945581624","28.67376443512664"
"1580","79","35000","0","3338.775279732621","30","92.35335845691333","56.95720959365182"
"1577","76","4877","0","99.98143685421812","199","13.275370429648753","6.157152748111058"
"1578","77","2421","0","785.5486383033893","170","51.288811879858095","31.160667138642697"
"1579","78","3606","0","953.2639691764643","0","0","0"
"1581","80","35000","1","2605.575708521115","0","0","0"
"1582","81","9000","0","1933.7991770609597","10","82.33534797825061","55.780162434970485"
"1583","82","3054","0","1133.9927077748944","26","71.44340015265308","6.968845549757976"
"1584","83","2614","1","1253.783640405396","0","0","0"
"1586","85","8572","0","3135.979285430133","4","58.059147822103455","9.75096721876599"
"1587","86","7359","4","415.041019776468","87","45.245684170746486","23.961616581071905"
"1588","87","2737","0","739.3674525310562","170","43.56055473533376","36.65141922050977"
"1589","88","2179","0","89.44815659076097","77","12.39883854359849","3.5081110241983646"
"1590","89","13327","2","2310.098440868089","1","0","0"
"1591","90","2568","0","694.3973429137011","190","50.780770066510684","39.72545457470364"
"1593","92","2615","0","1343.5597741443557","181","40.15215705864165","37.07021009383931"
"1594","93","2383","0","2281.575710137712","0","0","0"
"1592","91","35000","0","4433.314177130239","0","0","0"
"1595","94","2832","2","106.13335250734737","0","0","0"
"1596","95","35000","0","3517.950963583257","60","227.1650925740964","262.1197849509332"
"1597","96","26780","0","4540.398279373574","0","0","0"
"1599","98","2870","0","152.71268841294165","0","0","0"
"1598","97","5550","4","1284.7860563077327","185","49.054226132284846","50.210696908724096"
"1602","101","2238","0","290.1885791328221","0","0","0"
"1600","99","4766","0","2154.9708907147487","130","184.5298422373242","144.49787284639797"
"1603","102","4413","0","2885.1519124757006","0","0","0"
"1569","68","35000","0","3364.2261607121536","0","0","0"
"1601","100","7212","0","3067.156928835061","195","78.72748049668832","36.81445164396564"
"1604","103","2355","0","1314.0614905702505","0","0","0"
"1605","104","4514","0","428.11257590948844","144","16.41367433220742","17.5117237454457"
"1606","105","2108","0","225.8705396126129","34","36.08260835305972","4.258007615296389"
"1607","106","2599","0","464.2971900115498","137","19.742879475772412","8.457010463036445"
"1610","109","35000","0","1489.0427637593982","64","18.56935978578248","11.253235167393816"
"1585","84","35000","0","4326.9517569700565","28","152.46500219736527","188.86888186317998"
"1608","107","14857","0","3526.309161418055","0","0","0"
"1611","110","18663","0","4415.907815331757","0","0","0"
"1612","111","4421","3","646.0931016398423","0","0","0"
"1613","112","5291","0","102.05035086583274","189","7.589956183711228","5.635421443701216"
"1615","114","2142","0","1932.755333014794","7","3.797141388865345","1.651565459402941"
"1616","115","2913","0","104.43735006128627","0","0","0"
"1609","108","5518","0","1386.0670706964436","0","0","0"
"1614","113","35000","2","4361.875361084136","0","0","0"
"1618","117","3319","0","136.49392564603988","200","6.142424950588029","6.206670755778953"
"1619","118","2797","0","1686.4325332419296","0","0","0"
"1617","116","35000","0","1845.1821347069224","0","0","0"
"1620","119","2549","2","102.27488046120483","191","7.608745002749472","4.997509555716095"
"1621","120","2312","1","1518.0750163323246","0","0","0"
"1622","121","35000","0","3312.437888121006","0","0","0"
"1623","122","3151","0","1182.8155327380748","2","42.29304823917447","3.507047524821324"
"1626","125","4033","0","971.8372914509841","0","0","0"
"1625","124","35000","1","3792.9540632838625","0","0","0"
"1624","123","5074","1","73.291942629315","200","3.4392494166787344","1.8502736634539245"
"1629","128","7014","0","167.02716947323185","200","21.131885563577228","10.283428726507314"
"1628","127","3968","2","354.86968847398896","0","0","0"
"1627","126","2678","2","1323.6928184277322","147","16.257013998920904","24.757162640718416"
"1630","129","3076","0","2226.8315036669783","2","2.945169323562468","0"
"1631","130","2645","0","1756.915877759345","76","163.54509325194317","128.48167191503953"
"1632","131","4296","0","2457.282207898279","166","41.304867585536634","37.59319784858028"
"1634","133","2760","0","849.9016435809733","3","54.25556798194407","7.136707718677204"
"1633","132","4238","2","647.7698066255658","42","39.948939715216035","14.453171368113859"
"1635","134","7642","0","1265.9871447516016","0","0","0"
"1638","137","3742","0","2151.7653749587525","67","35.31958984977068","29.08178864911378"
"1637","136","2165","0","429.1173451012168","190","27.206245321679646","21.32047093018916"
"1639","138","2746","0","1695.7466501419583","100","217.41899361606036","116.65458315473315"
"1636","135","35000","0","1235.9735654030017","178","73.69881307427423","52.99915997618734"
"1640","139","2953","0","3065.869699099398","0","0","0"
"1641","140","9705","0","1996.6138234258697","0","0","0"
"1642","141","6546","0","755.0022114411763","56","51.019965766573875","21.899687022273948"
"1643","142","3125","0","1687.844450614665","173","89.71115518613475","56.556203612138006"
"1644","143","2719","0","1789.1967286029628","38","116.79075334756303","71.01966029498328"
"1646","145","2633","0","1816.4840482003642","109","41.48828278159905","34.58435440918944"
"1645","144","4008","0","2683.395457846254","172","24.940066627698204","10.280382871444331"
"1647","146","3425","0","2565.3829457776556","78","192.20151402873734","142.62881533905815"
"1648","147","4311","0","917.8861166081275","2","145.68386144666803","0"
"1650","149","2161","1","511.5091083004248","133","34.22270712375915","21.524912272818757"
"1651","150","24220","0","1885.1928153770468","140","33.43834880705277","42.68960859494301"
"1654","153","4601","0","1088.372882064007","47","66.54054925136153","46.13583389367229"
"1653","152","5612","0","289.6432838864316","0","0","0"
"1652","151","2675","0","435.2845282680355","0","0","0"
"1649","148","34187","3","2777.5856680643146","162","112.7308562013671","97.4809281827774"
"1655","154","5251","0","2672.011729238016","154","41.335217174255604","38.22804072227432"
"1656","155","2544","2","439.67917790587285","0","0","0"
"1657","156","3846","0","402.05748967635395","0","0","0"
"1658","157","8075","0","3059.0822502165","0","0","0"
"1659","158","3651","2","1394.7043122174437","79","26.125729614281934","32.1808999023159"
"1660","159","3456","2","1060.1713641534461","98","46.58364232082247","40.00617254576423"
"1661","160","4394","0","3022.184893447996","93","348.35727304831113","250.10028602342075"
"1662","161","2535","0","1047.1522066106004","0","0","0"
"1663","162","3238","0","651.6900362558164","133","30.67401063982193","26.708585968878413"
"1664","163","2963","0","1455.3410375279193","0","0","0"
"1665","164","2247","0","1438.5942609987635","115","73.1004931968944","38.92155837861147"
"1666","165","2162","0","1799.5132890799046","98","255.4725535795053","127.47599079199743"
"1668","167","2268","0","1360.342870905263","168","108.34846455451985","87.18634909980759"
"1667","166","2570","0","1278.1900612775087","59","104.16123244408384","41.51859621742093"
"1670","169","2887","0","197.3732770970867","197","18.357015145807654","10.65014583802282"
"1672","171","35000","0","2436.410943063667","43","22.661993206724375","18.845320572369584"
"1671","170","2843","0","376.6611518141505","141","11.993215990400698","7.604491488286965"
"1669","168","6762","0","247.3635752123107","200","6.52260702668372","2.8796082879982783"
"1673","172","3811","0","3069.2648415895655","198","85.80686483880622","60.89566089097699"
"1675","174","4250","0","388.67614380788496","138","27.393932106140962","18.680665957912137"
"1676","175","3596","0","1534.5259417844904","141","58.47796144330937","45.62530329846849"
"1678","177","2542","1","2107.0700879489","160","27.06240764791328","19.466151923654262"
"1674","173","4294","0","1353.0623426565485","84","60.14750446894669","41.605482316184165"
"1681","180","35000","0","0","0","0","0"
"1680","179","35000","0","3365.5632183989833","124","75.33055879553329","124.22970214446215"
"1683","182","35000","0","2008.040887712214","0","0","0"
"1682","181","3809","0","408.008443069294","180","18.336134255971256","13.733627823335807"
"1684","183","3103","0","1315.5699176911114","6","54.76778816103387","11.728419595348534"
"1686","185","2526","0","600.9189355645761","10","45.78188380975585","19.483423084912655"
"1685","184","4565","0","494.7526486986294","127","56.08668896408492","31.186534753081297"
"1687","186","2210","0","926.9963305090744","0","0","0"
"1677","176","35000","0","5163.1948706149415","170","44.22386790062309","36.917256006044"
"1679","178","9360","0","2571.384744871846","73","102.6721309869806","56.873189663446574"
"1688","187","4993","0","696.2608117289534","35","50.55034190500482","12.288714455704085"
"1692","191","2509","0","1601.1184360813468","123","127.83392222639989","87.02927462950721"
"1690","189","3079","0","538.7181935464976","200","44.88137431035502","27.026168667248257"
"1689","188","3316","0","1048.9563719840585","193","69.92186326412788","46.198984552471934"
"1691","190","35000","0","4485.604771267901","0","0","0"
"1693","192","5077","0","1512.8994956374718","0","0","0"
"1694","193","5245","0","2109.2172036885445","51","91.7041382859668","82.32833280564985"
"1695","194","2672","1","491.84558431914013","0","0","0"
"1697","196","4009","0","1062.750539459774","188","56.157754834443985","23.441767474415457"
"1696","195","4219","0","26.35212176966864","200","2.607246425076174","1.3467639876404423"
"1699","198","7282","0","3546.7495590928575","0","0","0"
"1698","197","26992","0","4396.064695087487","0","0","0"
"1700","199","3598","0","1183.541563261785","0","0","0"
"1702","201","35000","0","2139.718944885112","37","92.2825184840101","64.64296620447259"
"1701","200","4835","0","950.4537534034471","0","0","0"
"1703","202","9696","0","578.1656973203902","0","0","0"
"1704","203","3313","0","795.9362457554007","195","26.404001266680087","29.170392237006624"
"1705","204","35000","0","1867.0754826367536","1","0","0"
"1707","206","3032","0","369.7224456499564","0","0","0"
"1708","207","2147","0","409.51994955509633","47","42.29588189764274","29.087842436231785"
"1709","208","5107","0","100.22293885725473","200","8.528112303333483","5.947389742667482"
"1710","209","2295","0","991.1864703418003","12","10.619541467035795","7.005767442374686"
"1706","205","3547","0","410.53982498960266","193","31.545971846114877","27.427141594128564"
"1711","210","3215","0","697.5708798228418","58","30.121710220209945","16.191523811083144"
"1712","211","2946","0","1832.6004376121232","0","0","0"
"1714","213","6233","0","1126.4990365933038","0","0","0"
"1715","214","2744","0","1878.2498048479674","104","106.75072815340148","62.49465359465167"
"1716","215","6566","0","865.8256124729376","100","47.52037287802942","38.21615274517001"
"1717","216","3063","0","733.1085378210901","165","72.1277181802856","46.556585415900585"
"1713","212","35000","0","3081.36666420005","0","0","0"
"1718","217","2153","0","326.4806703958951","200","30.871909165908836","20.554775586277728"
"1719","218","2560","0","423.62822927620346","0","0","0"
"1720","219","2839","0","1172.226070055109","192","79.91759200194075","57.11674138824896"
"1722","221","2355","0","222.75183844959122","103","35.24239566145723","5.644012550771205"
"1721","220","5696","3","767.3900886210247","9","53.07324247255045","12.399674287837485"
"1723","222","35000","0","2556.238681207783","0","0","0"
"1724","223","3438","0","311.0429255060182","197","34.81548304038392","20.824875543685238"
"1726","225","3075","1","1694.093430845223","0","0","0"
"1727","226","2731","0","2056.9936434912415","11","312.53905686901965","11.605756816693555"
"1725","224","3017","0","319.9852433387291","0","0","0"
"1728","227","3575","0","218.13035084105334","200","12.71529526281992","9.430757788245662"
"1729","228","4107","0","455.72351774693334","197","20.83430686678264","12.558192854909496"
"1731","230","2302","0","1265.6440512877837","12","85.89109980432237","52.455221862616284"
"1732","231","3207","0","805.5567368927133","1","0","0"
"1733","232","2462","0","62.830399080380744","200","2.2933703069329425","1.3873480444516781"
"1730","229","35000","0","2703.175829447628","148","90.00231786873961","59.47636278534368"
"1734","233","35000","0","3670.8890968703845","26","412.2645549388205","225.59462742304615"
"1735","234","3574","0","243.99144226576647","178","23.790405029625823","11.194223906836118"
"1736","235","2797","0","1276.0482000153227","138","70.93427216395607","38.747249416795775"
"1738","237","4575","0","2273.1943937264655","0","0","0"
"1739","238","4696","0","1825.9239646006201","106","57.619931367774456","44.38246639003639"
"1740","239","2413","0","2096.3859788375835","77","239.2464874216043","174.25268349834866"
"1737","236","35000","0","1688.8479693706363","152","65.01169339745056","49.84507401834943"
"1741","240","3480","0","69.16348454195943","200","3.105729385506405","2.9451111105172103"
"1742","241","2473","0","124.49508227215524","0","0","0"
"1744","243","2256","0","880.818291653143","146","99.21854748222997","45.180410304370945"
"1745","244","8125","0","1868.1078375489767","102","104.01889106510679","84.06650708711835"
"1743","242","35000","0","4230.812469137487","0","0","0"
"1746","245","3863","0","460.9096717933542","200","19.362167366904714","22.820195539035495"
"1747","246","3485","0","2214.2675241204774","68","55.67782234228454","25.24773999438164"
"1749","248","4842","0","793.780237123662","80","58.30408961212787","26.05352489901921"
"1750","249","2766","0","566.4501731657399","200","25.78569202963477","21.3381041639829"
"1752","251","35000","0","2822.8983896519194","91","83.20011859296305","59.948447563306836"
"1753","252","2506","0","1226.734379986811","169","60.675470514685856","33.91996008899289"
"1754","253","32677","0","3020.849824948905","0","0","0"
"1755","254","2399","0","774.6681793812884","163","47.95315227719776","36.35399503701655"
"1748","247","35000","0","4946.019746092251","0","0","0"
"1758","257","3179","0","1451.8827838891539","0","0","0"
"1759","258","2398","0","1336.2890863958323","169","64.28370872997209","32.421004672665234"
"1756","255","35000","0","3644.21122883115","49","423.14586935037704","278.34302926680823"
"1760","259","5863","0","757.590458528142","0","0","0"
"1757","256","8427","0","201.0589965941831","200","13.522124182056627","8.250172753303534"
"1762","261","2334","0","2390.039743137068","17","30.957965602824515","32.41287708390603"
"1761","260","2474","0","2862.708537036109","0","0","0"
"1751","250","10060","0","1436.2820011490512","0","0","0"
"1763","262","3809","0","2395.745156245248","33","78.0151995384594","39.77997688984498"
"1764","263","3284","1","1019.4258294245165","70","61.29329854290819","33.611999592897014"
"1766","265","3060","0","1399.6812468048367","11","84.73212428374458","48.48087164760541"
"1767","266","4055","0","1273.5935224666198","0","0","0"
"1765","264","6313","3","529.5237382518704","0","0","0"
"1769","268","2443","1","186.4608077762405","84","11.64435176937244","10.830279329367691"
"1768","267","8763","0","563.5958059672939","11","58.271673783990806","10.39711961877966"
"1770","269","4997","0","11.180301480047746","199","0.8515734353665184","0.31966569738557665"
"1771","270","4035","0","108.32436648058601","200","8.545823848094132","5.44997991360526"
"1774","273","3734","0","858.1929914299324","183","34.921712386159875","23.51346146288655"
"1775","274","3085","1","18.87146673081816","0","0","0"
"1773","272","25234","4","2338.5249200310814","0","0","0"
"1776","275","8032","0","2806.7642198000713","52","54.70534687370236","105.27056931106176"
"1777","276","2842","0","1216.9857329898537","191","83.67365087627631","66.58835127340281"
"1778","277","3007","1","867.3589457137217","0","0","0"
"1772","271","3904","0","67.68459520441336","200","5.878714649262186","3.967447325346436"
"1780","279","3853","0","1287.6573963830715","7","92.59383239210129","2.8870935737617707"
"1781","280","3841","0","873.8211726794523","58","73.41436272386952","25.081841379836334"
"1784","283","3798","0","15.914745065742622","200","1.5996649286914675","0.8598518256840005"
"1782","281","7672","1","3733.7204734688694","1","0","0"
"1783","282","5414","0","1598.8744874046229","92","173.98228389199164","83.67167124054436"
"1779","278","35000","0","3328.375947771126","0","0","0"
"1785","284","6170","3","176.2944840227064","0","0","0"
"1786","285","9076","0","493.25103013008464","3","54.931004396018096","6.418099780641683"
"1787","286","5985","0","3354.123173062025","0","0","0"
"1788","287","3504","0","71.7745992497634","0","0","0"
"1789","288","3625","0","3433.546421356378","37","235.86387706002535","301.4382693766846"
"1790","289","2302","0","1086.7755046157408","163","29.2272959404272","28.901754673012288"
"1792","291","4251","0","3096.956688215719","52","317.53151619304845","279.4709600376976"
"1793","292","3337","0","311.7712912597075","200","5.096125279928871","4.4412684999630185"
"1791","290","10008","0","1077.937262938327","8","93.00967002168318","0.47949149134045943"
"1797","296","35000","0","1001.8644312608563","0","0","0"
"1795","294","2100","0","546.6353582172061","78","42.85208662961458","23.794213913267075"
"1794","293","6023","0","825.3032778978472","200","5.246338507367981","7.5108276515145675"
"1796","295","2570","0","285.34454868641865","0","0","0"
"1798","297","3152","0","2434.2003178925115","7","68.72764668605613","37.433108826750534"
"1801","0","35000","0","4172.8107910438375","147","207.36194832802283","205.1820442639371"
"1799","298","6389","3","513.8403909924925","0","0","0"
"1800","299","2334","0","3455.771555516273","11","556.5880507261642","18.164547154862692"
"1802","1","2347","0","253.62817935040607","200","18.541226963639048","11.225212874117116"
"1805","4","4360","0","2139.794103102841","0","0","0"
"1803","2","3404","0","417.0120176979548","0","0","0"
"1808","7","2169","0","1960.9767897814932","0","0","0"
"1807","6","2213","0","252.9766517228374","36","40.37304254209153","3.377238830934518"
"1806","5","18129","0","3795.0297260951775","0","0","0"
"1809","8","35000","0","3466.5342388896916","150","67.96098741696952","87.79792098957715"
"1804","3","8290","0","2547.6903572992414","153","26.838967223404552","67.7876151315438"
"1810","9","11494","0","1650.3076050079528","113","84.05337186759913","64.67975688141728"
"1811","10","5586","0","1321.2540488691038","74","46.57976782252938","39.39769299474066"
"1812","11","2438","0","362.82884855367524","0","0","0"
"1813","12","4697","0","436.9762631946562","0","0","0"
"1815","14","6256","0","478.4457147232794","0","0","0"
"1816","15","2407","0","231.92060514335097","21","30.998265160828858","5.173687141557954"
"1814","13","10157","0","16.317213192218308","0","0","0"
"1817","16","4969","2","1013.3969813494701","182","64.2748689404981","45.68885806628166"
"1818","17","2945","0","497.415854529262","200","57.04244525258202","41.190640261958656"
"1820","19","2446","0","2170.05422553145","136","146.00258364901788","181.40227437072087"
"1819","18","2429","1","764.2408727656907","8","48.09596142067263","7.274756309371066"
"1824","23","35000","0","1643.442381175998","6","83.82908036641776","53.42530289690874"
"1823","22","2588","0","1642.4620531738697","130","27.284712359819117","27.364929111545116"
"1825","24","4633","0","420.52887094168614","0","0","0"
"1822","21","4717","0","25.38606421807558","0","0","0"
"1826","25","2947","0","88.01668096453838","200","3.777378819356968","2.05729394983047"
"1827","26","8271","0","2505.6245389126316","0","0","0"
"1828","27","2321","0","1372.2776805804765","52","71.32755158796733","41.195396197018226"
"1821","20","8981","0","233.02965457880234","200","15.882637644004422","11.587005642000662"
"1829","28","4804","0","768.6335755070234","0","0","0"
"1830","29","3953","0","2118.387591055663","26","67.23517410327254","13.61738004257749"
"1831","30","7018","0","3363.434045937717","0","0","0"
"1832","31","7704","0","2849.573512709996","148","34.94641261131647","36.169196794260166"
"1833","32","2205","0","946.8223544471384","0","0","0"
"1834","33","35000","0","2529.7048690543543","70","99.4664278328492","65.38993014083428"
"1835","34","2478","0","765.3749956714712","0","0","0"
"1838","37","3227","3","600.0100231018887","0","0","0"
"1837","36","3683","0","308.2079738493521","0","0","0"
"1839","38","35000","0","3426.5109744449182","1","0","0"
"1836","35","3350","1","927.841160908466","160","53.14969610351061","27.402115643755586"
"1840","39","2179","0","2448.5875996502973","173","99.91260595887573","56.69770960447195"
"1842","41","8794","0","777.7844545930502","200","86.26217576954288","25.73549885583115"
"1846","45","35000","0","0","0","0","0"
"1841","40","35000","0","3696.5806629299227","167","84.40398867042404","103.84419662358836"
"1845","44","3248","1","137.19194782752027","0","0","0"
"1847","46","6106","0","2708.2445769416604","112","36.68730371897597","28.723486943000538"
"1848","47","7259","0","2879.1982436647736","0","0","0"
"1843","42","3885","0","1453.2386765308415","87","92.05834156646777","50.68677464778583"
"1851","50","35000","0","5053.644569609528","0","0","0"
"1849","48","3819","0","2584.235831222132","94","27.49719959759394","22.101736354977042"
"1844","43","35000","0","4604.700880290857","0","0","0"
"1850","49","2352","0","188.152911429487","74","32.50199224879377","4.689007824902792"
"1852","51","2185","0","1001.4145846918386","16","54.04806469388162","15.833841267372389"
"1853","52","6146","0","4019.6880074033425","47","109.9652563234215","63.31941292403317"
"1854","53","2690","0","603.0124388050817","77","26.90654613180652","19.935026297043876"
"1855","54","9299","0","312.42883152567043","0","0","0"
"1857","56","4462","3","657.2641078711558","0","0","0"
"1859","58","2361","0","890.8177724843624","149","60.88594251083628","48.59213867580091"
"1858","57","35000","0","4131.46678773818","0","0","0"
"1861","60","35000","1","3640.6278974109764","0","0","0"
"1860","59","3041","0","378.06933122181533","200","12.995352860439967","10.90034974332999"
"1862","61","12008","0","2211.904295869317","0","0","0"
"1863","62","6495","0","680.3970719067165","200","9.316326291448322","3.7443918054543808"
"1856","55","7813","0","2577.9894095745344","135","220.7840685511177","208.8225562202487"
"1864","63","2972","0","890.5474802269007","0","0","0"
"1867","66","35000","0","1667.6129618768236","112","56.88054833306523","64.66320192292486"
"1866","65","26558","0","3785.317271610036","0","0","0"
"1868","67","2543","0","242.84879926432149","0","0","0"
"1871","70","4220","0","1995.8805785754366","105","73.860229925695","40.85368925346465"
"1872","71","9168","0","2073.2568786302645","131","25.646521741555993","32.89434232829335"
"1865","64","30722","0","3753.956801423074","0","0","0"
"1873","72","3575","0","841.5211284642897","0","0","0"
"1874","73","4087","0","901.2784188567573","0","0","0"
"1875","74","2093","0","122.22501048923493","200","13.201626792167758","7.583529959576523"
"1870","69","35000","0","3884.6576167605263","194","93.73767940427629","68.32345180307375"
"1876","75","3927","0","963.2887461065077","142","53.74131803137572","41.48483934746863"
"1877","76","4908","0","477.6790660935043","173","7.995858476775001","8.175410202647607"
"1878","77","2422","0","1294.2261610199364","156","54.00721145505715","37.15229320766996"
"1879","78","3598","2","536.1961436863954","0","0","0"
"1880","79","30660","0","3221.7855497372493","20","8.07662693927948","3.111063907371406"
"1881","80","35000","0","1490.8739423879","0","0","0"
"1869","68","9596","0","382.7396597172984","0","0","0"
"1882","81","35000","0","5575.158730161789","5","188.81175904048743","147.46747808331165"
"1883","82","3062","0","1008.1111901596764","63","104.19900902972299","49.449799849888386"
"1884","83","2609","0","944.241292610348","0","0","0"
"1886","85","8553","5","2466.209885489904","1","0","0"
"1887","86","7385","4","972.0515659750154","69","52.61323458888234","33.37174411949106"
"1888","87","2759","0","1373.4520940731531","139","46.03703670709162","41.40518208585265"
"1885","84","2813","0","2941.6094273046774","37","42.06430051576133","7.197467531256723"
"1891","90","2598","0","1026.4768439861218","164","30.15752758198647","17.174302507859657"
"1890","89","6431","0","2159.4484941397413","4","61.05908677861402","7.788331104583252"
"1889","88","2171","0","161.6014376774341","76","14.843589591210025","7.606985643462162"
"1892","91","3325","0","1492.553180954737","4","89.17421132564037","41.367381823490625"
"1897","96","35000","0","3583.8412305111865","0","0","0"
"1893","92","2618","0","767.2067135999605","178","50.902445396520726","32.0641912127657"
"1895","94","2860","0","279.8383733765782","0","0","0"
"1896","95","3417","0","436.97521172466656","184","39.778599277688265","18.40141189616489"
"1899","98","2876","0","499.28837833185685","5","52.187376321983514","7.323394351707239"
"1894","93","2636","1","2994.088295472582","0","0","0"
"1900","99","4751","0","819.8890932735554","100","53.127098908512416","51.437851413218304"
"1898","97","35000","0","1994.2103719519955","95","78.29208740851858","125.58700734090554"
"1902","101","2240","0","172.36269590150752","0","0","0"
"1904","103","2340","0","1330.7892231241556","2","106.25301986351145","73.4419878966049"
"1905","104","4034","0","2398.155559078929","64","88.61107808697729","53.980373488541915"
"1903","102","35000","0","5247.0507989461275","0","0","0"
"1901","100","7203","0","3069.9202338857226","124","40.01897021449473","24.737753348019204"
"1906","105","2106","0","274.47112521734863","38","35.68271641528621","4.376953064773338"
"1908","107","6711","0","2579.0065821102003","0","0","0"
"1910","109","8515","0","1014.2866632423716","132","111.86343263156247","56.22917142917676"
"1911","110","5945","0","2966.1913889169527","0","0","0"
"1912","111","4420","0","522.1939967036844","0","0","0"
"1913","112","5285","0","113.3142625645892","164","6.946647595364092","5.062178706953954"
"1914","113","7636","0","3323.8353302418463","0","0","0"
"1915","114","2148","0","1117.6731282003293","75","107.8073376396146","53.995306545441984"
"1909","108","5496","0","3374.136994301043","0","0","0"
"1916","115","2943","0","496.47591774741056","16","58.59354368237624","1.6432659899864288"
"1917","116","5565","0","1416.3695466180466","0","0","0"
"1918","117","3316","0","85.68007151690688","200","5.409271098214141","4.454315450520284"
"1919","118","35000","0","3980.420374216301","0","0","0"
"1920","119","2484","0","158.70996209953776","198","16.266954537512238","8.680488341529722"
"1921","120","2306","0","622.9530193185893","0","0","0"
"1922","121","4392","0","2658.0470243504055","0","0","0"
"1923","122","3158","1","1769.18662524108","2","68.1858031892233","5.5590112525049475"
"1907","106","35000","0","4128.087654517745","96","214.17445015918375","173.43735915702496"
"1925","124","3403","0","444.6049311362603","0","0","0"
"1926","125","4050","0","1260.066245336312","0","0","0"
"1924","123","5073","2","54.50001626904501","200","3.68751738073174","2.162375178474707"
"1927","126","2648","0","461.2363141207852","190","30.469418116434568","30.386270658180297"
"1928","127","3950","2","191.18305847164277","0","0","0"
"1929","128","7037","1","486.9634003821567","184","38.855141923132216","26.77391437520769"
"1930","129","3066","0","505.26772371690765","66","53.92924932300893","35.76459986820993"
"1932","131","4322","1","2024.1811914970865","140","100.72747551901479","71.9160750498397"
"1933","132","4200","0","357.7514073516718","30","47.851944160412465","8.453343777397592"
"1931","130","35000","0","3325.7220866941225","113","84.86853224738056","55.453599346796885"
"1934","133","2800","0","844.9724166595781","13","52.931343582602075","8.053622197671295"
"1935","134","7627","3","2611.3996843638724","0","0","0"
"1938","137","35000","0","3115.710869700648","35","298.20617782392065","110.65630265002915"
"1937","136","2187","1","1572.273611183193","168","39.45114768065856","37.57502351115664"
"1936","135","35000","0","3799.2400194828333","75","112.43518025955917","58.63625529920931"
"1940","139","2982","0","2589.269321301681","0","0","0"
"1941","140","2785","0","1370.0346552043238","0","0","0"
"1945","144","35000","0","4900.914446120003","172","75.06137526248449","64.5912688178584"
"1939","138","35000","0","2872.3065471807536","98","159.69519389913003","133.3408990766962"
"1942","141","5997","0","979.1708354086508","19","46.87644305119732","23.560763264870108"
"1943","142","3105","0","3452.873307534494","184","54.51840212068941","25.140591841512904"
"1944","143","35000","0","3776.631803883774","58","206.52115226644676","183.98350049123206"
"1946","145","2576","0","294.3023036484712","191","27.0468065647002","15.648555686314548"
"1947","146","3486","0","532.3024695768324","154","23.5164412778169","24.803192904996028"
"1948","147","4334","0","1763.3605211496808","1","0","0"
